DayOfYear,Hour,foF2,Longitude,Latitude,F10.7,Station
318,11,6.35,283.2,-12.0,68.4,Jicamarca
318,12,6.35,283.2,-12.0,68.4,Jicamarca
318,13,6.4,283.2,-12.0,68.4,Jicamarca
319,23,4.2,283.2,-12.0,68.5,Jicamarca
319,0,4.3,283.2,-12.0,68.5,Jicamarca
319,1,4.0,283.2,-12.0,68.5,Jicamarca
319,11,7.05,283.2,-12.0,68.5,Jicamarca
319,12,7.35,283.2,-12.0,68.5,Jicamarca
319,13,6.75,283.2,-12.0,68.5,Jicamarca
320,23,4.5,283.2,-12.0,68.2,Jicamarca
320,0,3.7,283.2,-12.0,68.2,Jicamarca
320,1,3.8,283.2,-12.0,68.2,Jicamarca
320,11,9.125,283.2,-12.0,68.2,Jicamarca
320,12,9.15,283.2,-12.0,68.2,Jicamarca
320,13,8.725,283.2,-12.0,68.2,Jicamarca
321,23,4.1,283.2,-12.0,68.5,Jicamarca
321,0,4.8,283.2,-12.0,68.5,Jicamarca
321,1,4.1,283.2,-12.0,68.5,Jicamarca
321,11,7.75,283.2,-12.0,68.5,Jicamarca
321,12,7.65,283.2,-12.0,68.5,Jicamarca
321,13,8.05,283.2,-12.0,68.5,Jicamarca
322,23,3.7,283.2,-12.0,68.8,Jicamarca
322,0,4.0,283.2,-12.0,68.8,Jicamarca
322,1,2.8,283.2,-12.0,68.8,Jicamarca
322,11,6.15,283.2,-12.0,68.8,Jicamarca
322,12,5.9,283.2,-12.0,68.8,Jicamarca
323,23,3.8,283.2,-12.0,67.6,Jicamarca
323,0,2.9,283.2,-12.0,67.6,Jicamarca
323,1,4.7,283.2,-12.0,67.6,Jicamarca
323,11,5.225,283.2,-12.0,67.6,Jicamarca
323,12,6.8,283.2,-12.0,67.6,Jicamarca
323,13,4.2,283.2,-12.0,67.6,Jicamarca
324,23,4.5,283.2,-12.0,68.5,Jicamarca
324,0,4.8,283.2,-12.0,68.5,Jicamarca
324,1,3.5,283.2,-12.0,68.5,Jicamarca
324,11,8.75,283.2,-12.0,68.5,Jicamarca
324,12,8.925,283.2,-12.0,68.5,Jicamarca
324,13,9.2,283.2,-12.0,68.5,Jicamarca
325,23,5.6,283.2,-12.0,69.1,Jicamarca
325,0,5.9,283.2,-12.0,69.1,Jicamarca
325,1,3.7,283.2,-12.0,69.1,Jicamarca
325,11,8.7,283.2,-12.0,69.1,Jicamarca
325,12,8.713,283.2,-12.0,69.1,Jicamarca
325,13,10.35,283.2,-12.0,69.1,Jicamarca
326,23,5.4,283.2,-12.0,67.9,Jicamarca
326,0,5.1,283.2,-12.0,67.9,Jicamarca
326,1,3.4,283.2,-12.0,67.9,Jicamarca
326,11,8.7,283.2,-12.0,67.9,Jicamarca
326,12,9.65,283.2,-12.0,67.9,Jicamarca
326,13,9.45,283.2,-12.0,67.9,Jicamarca
327,23,8.3,283.2,-12.0,68.5,Jicamarca
327,0,3.9,283.2,-12.0,68.5,Jicamarca
327,1,2.9,283.2,-12.0,68.5,Jicamarca
327,11,9.55,283.2,-12.0,68.5,Jicamarca
327,12,9.5,283.2,-12.0,68.5,Jicamarca
327,13,8.65,283.2,-12.0,68.5,Jicamarca
328,23,6.8,283.2,-12.0,68.8,Jicamarca
328,0,5.9,283.2,-12.0,68.8,Jicamarca
328,1,4.9,283.2,-12.0,68.8,Jicamarca
328,11,7.75,283.2,-12.0,68.8,Jicamarca
328,12,8.85,283.2,-12.0,68.8,Jicamarca
328,13,9.6,283.2,-12.0,68.8,Jicamarca
329,23,4.3,283.2,-12.0,67.7,Jicamarca
329,0,4.1,283.2,-12.0,67.7,Jicamarca
329,1,4.3,283.2,-12.0,67.7,Jicamarca
329,11,6.2,283.2,-12.0,67.7,Jicamarca
329,12,7.325,283.2,-12.0,67.7,Jicamarca
329,13,7.7,283.2,-12.0,67.7,Jicamarca
330,23,4.6,283.2,-12.0,68.6,Jicamarca
330,0,4.7,283.2,-12.0,68.6,Jicamarca
330,1,4.1,283.2,-12.0,68.6,Jicamarca
330,11,7.813,283.2,-12.0,68.6,Jicamarca
330,12,8.3,283.2,-12.0,68.6,Jicamarca
330,13,8.75,283.2,-12.0,68.6,Jicamarca
331,23,6.7,283.2,-12.0,69.6,Jicamarca
331,0,5.2,283.2,-12.0,69.6,Jicamarca
331,1,3.5,283.2,-12.0,69.6,Jicamarca
331,11,6.7,283.2,-12.0,69.6,Jicamarca
331,12,7.5,283.2,-12.0,69.6,Jicamarca
331,13,7.8,283.2,-12.0,69.6,Jicamarca
332,23,3.6,283.2,-12.0,68.3,Jicamarca
332,0,4.4,283.2,-12.0,68.3,Jicamarca
332,1,5.85,283.2,-12.0,68.3,Jicamarca
332,11,8.6,283.2,-12.0,68.3,Jicamarca
332,12,8.2,283.2,-12.0,68.3,Jicamarca
333,23,8.0,283.2,-12.0,67.9,Jicamarca
333,0,8.8,283.2,-12.0,67.9,Jicamarca
333,1,4.7,283.2,-12.0,67.9,Jicamarca
333,11,7.35,283.2,-12.0,67.9,Jicamarca
333,12,6.725,283.2,-12.0,67.9,Jicamarca
333,13,7.8,283.2,-12.0,67.9,Jicamarca
334,23,3.7,283.2,-12.0,68.5,Jicamarca
334,0,4.4,283.2,-12.0,68.5,Jicamarca
334,1,5.95,283.2,-12.0,68.5,Jicamarca
334,11,7.25,283.2,-12.0,68.5,Jicamarca
334,12,7.1,283.2,-12.0,68.5,Jicamarca
335,23,3.4,283.2,-12.0,69.2,Jicamarca
335,0,3.6,283.2,-12.0,69.2,Jicamarca
335,1,4.3,283.2,-12.0,69.2,Jicamarca
335,11,7.107,283.2,-12.0,69.2,Jicamarca
335,12,6.925,283.2,-12.0,69.2,Jicamarca
335,13,6.9,283.2,-12.0,69.2,Jicamarca
336,23,6.5,283.2,-12.0,68.4,Jicamarca
336,0,4.2,283.2,-12.0,68.4,Jicamarca
336,1,3.7,283.2,-12.0,68.4,Jicamarca
336,11,5.85,283.2,-12.0,68.4,Jicamarca
336,12,6.85,283.2,-12.0,68.4,Jicamarca
336,13,6.95,283.2,-12.0,68.4,Jicamarca
337,23,4.8,283.2,-12.0,67.9,Jicamarca
337,0,4.7,283.2,-12.0,67.9,Jicamarca
337,1,3.1,283.2,-12.0,67.9,Jicamarca
337,11,7.45,283.2,-12.0,67.9,Jicamarca
337,12,8.4,283.2,-12.0,67.9,Jicamarca
337,13,8.3,283.2,-12.0,67.9,Jicamarca
338,23,4.4,283.2,-12.0,67.6,Jicamarca
338,0,5.7,283.2,-12.0,67.6,Jicamarca
338,1,3.6,283.2,-12.0,67.6,Jicamarca
338,11,8.4,283.2,-12.0,67.6,Jicamarca
338,12,9.1,283.2,-12.0,67.6,Jicamarca
338,13,8.1,283.2,-12.0,67.6,Jicamarca
339,23,5.8,283.2,-12.0,68.6,Jicamarca
339,0,4.8,283.2,-12.0,68.6,Jicamarca
339,1,3.4,283.2,-12.0,68.6,Jicamarca
339,11,7.3,283.2,-12.0,68.6,Jicamarca
339,12,7.9,283.2,-12.0,68.6,Jicamarca
339,13,8.05,283.2,-12.0,68.6,Jicamarca
340,23,8.2,283.2,-12.0,68.3,Jicamarca
340,0,3.7,283.2,-12.0,68.3,Jicamarca
340,1,3.8,283.2,-12.0,68.3,Jicamarca
340,11,8.65,283.2,-12.0,68.3,Jicamarca
340,12,9.25,283.2,-12.0,68.3,Jicamarca
340,13,9.1,283.2,-12.0,68.3,Jicamarca
341,23,4.4,283.2,-12.0,68.2,Jicamarca
341,0,3.4,283.2,-12.0,68.2,Jicamarca
341,1,3.6,283.2,-12.0,68.2,Jicamarca
341,11,7.65,283.2,-12.0,68.2,Jicamarca
341,12,8.2,283.2,-12.0,68.2,Jicamarca
341,13,7.8,283.2,-12.0,68.2,Jicamarca
342,23,4.6,283.2,-12.0,69.4,Jicamarca
342,0,3.8,283.2,-12.0,69.4,Jicamarca
342,1,3.0,283.2,-12.0,69.4,Jicamarca
342,11,8.45,283.2,-12.0,69.4,Jicamarca
342,12,9.0,283.2,-12.0,69.4,Jicamarca
342,13,9.05,283.2,-12.0,69.4,Jicamarca
343,23,4.5,283.2,-12.0,68.6,Jicamarca
343,0,4.3,283.2,-12.0,68.6,Jicamarca
343,1,3.6,283.2,-12.0,68.6,Jicamarca
343,11,7.8,283.2,-12.0,68.6,Jicamarca
343,12,7.7,283.2,-12.0,68.6,Jicamarca
343,13,7.2,283.2,-12.0,68.6,Jicamarca
344,23,4.4,283.2,-12.0,68.4,Jicamarca
344,0,5.8,283.2,-12.0,68.4,Jicamarca
344,1,7.25,283.2,-12.0,68.4,Jicamarca
344,11,7.2,283.2,-12.0,68.4,Jicamarca
345,23,4.2,283.2,-12.0,68.6,Jicamarca
345,0,4.4,283.2,-12.0,68.6,Jicamarca
345,1,3.4,283.2,-12.0,68.6,Jicamarca
345,11,8.15,283.2,-12.0,68.6,Jicamarca
345,12,8.7,283.2,-12.0,68.6,Jicamarca
346,23,4.8,283.2,-12.0,68.3,Jicamarca
346,0,4.1,283.2,-12.0,68.3,Jicamarca
346,1,3.8,283.2,-12.0,68.3,Jicamarca
346,11,7.9,283.2,-12.0,68.3,Jicamarca
347,23,4.2,283.2,-12.0,66.8,Jicamarca
347,0,5.602,283.2,-12.0,66.8,Jicamarca
347,1,4.15,283.2,-12.0,66.8,Jicamarca
348,23,4.6,283.2,-12.0,68.1,Jicamarca
348,0,5.8,283.2,-12.0,68.1,Jicamarca
348,1,3.5,283.2,-12.0,68.1,Jicamarca
348,11,7.4,283.2,-12.0,68.1,Jicamarca
348,12,7.95,283.2,-12.0,68.1,Jicamarca
348,13,8.05,283.2,-12.0,68.1,Jicamarca
349,23,4.1,283.2,-12.0,68.8,Jicamarca
349,0,5.45,283.2,-12.0,68.8,Jicamarca
349,1,4.05,283.2,-12.0,68.8,Jicamarca
349,11,7.7,283.2,-12.0,68.8,Jicamarca
350,23,4.6,283.2,-12.0,67.7,Jicamarca
350,0,2.7,283.2,-12.0,67.7,Jicamarca
350,1,4.4,283.2,-12.0,67.7,Jicamarca
350,11,8.25,283.2,-12.0,67.7,Jicamarca
350,12,8.3,283.2,-12.0,67.7,Jicamarca
351,23,4.6,283.2,-12.0,68.2,Jicamarca
351,0,3.4,283.2,-12.0,68.2,Jicamarca
351,1,4.4,283.2,-12.0,68.2,Jicamarca
352,23,7.2,283.2,-12.0,68.0,Jicamarca
352,0,4.8,283.2,-12.0,68.0,Jicamarca
352,1,3.1,283.2,-12.0,68.0,Jicamarca
352,11,6.75,283.2,-12.0,68.0,Jicamarca
352,12,6.15,283.2,-12.0,68.0,Jicamarca
352,13,8.15,283.2,-12.0,68.0,Jicamarca
353,23,4.6,283.2,-12.0,67.7,Jicamarca
353,0,4.4,283.2,-12.0,67.7,Jicamarca
353,1,4.2,283.2,-12.0,67.7,Jicamarca
353,11,7.9,283.2,-12.0,67.7,Jicamarca
353,12,8.5,283.2,-12.0,67.7,Jicamarca
353,13,8.5,283.2,-12.0,67.7,Jicamarca
354,23,4.6,283.2,-12.0,67.7,Jicamarca
354,0,3.9,283.2,-12.0,67.7,Jicamarca
354,1,4.1,283.2,-12.0,67.7,Jicamarca
354,11,7.55,283.2,-12.0,67.7,Jicamarca
354,12,3.6,283.2,-12.0,67.7,Jicamarca
355,23,3.4,283.2,-12.0,68.4,Jicamarca
355,0,4.0,283.2,-12.0,68.4,Jicamarca
355,1,3.9,283.2,-12.0,68.4,Jicamarca
355,11,7.45,283.2,-12.0,68.4,Jicamarca
355,12,7.7,283.2,-12.0,68.4,Jicamarca
355,13,8.4,283.2,-12.0,68.4,Jicamarca
357,23,4.1,283.2,-12.0,70.2,Jicamarca
357,0,4.8,283.2,-12.0,70.2,Jicamarca
357,1,4.2,283.2,-12.0,70.2,Jicamarca
357,11,7.8,283.2,-12.0,70.2,Jicamarca
358,23,7.9,283.2,-12.0,70.3,Jicamarca
358,0,5.4,283.2,-12.0,70.3,Jicamarca
358,1,5.1,283.2,-12.0,70.3,Jicamarca
358,11,6.7,283.2,-12.0,70.3,Jicamarca
358,12,6.8,283.2,-12.0,70.3,Jicamarca
358,13,8.2,283.2,-12.0,70.3,Jicamarca
359,23,4.7,283.2,-12.0,69.8,Jicamarca
359,0,3.1,283.2,-12.0,69.8,Jicamarca
359,1,3.8,283.2,-12.0,69.8,Jicamarca
360,23,5.3,283.2,-12.0,69.7,Jicamarca
360,0,4.8,283.2,-12.0,69.7,Jicamarca
360,1,3.2,283.2,-12.0,69.7,Jicamarca
360,11,8.5,283.2,-12.0,69.7,Jicamarca
360,12,8.507,283.2,-12.0,69.7,Jicamarca
360,13,7.2,283.2,-12.0,69.7,Jicamarca
361,23,4.2,283.2,-12.0,70.1,Jicamarca
361,0,5.1,283.2,-12.0,70.1,Jicamarca
361,1,4.4,283.2,-12.0,70.1,Jicamarca
361,11,6.4,283.2,-12.0,70.1,Jicamarca
361,12,7.3,283.2,-12.0,70.1,Jicamarca
361,13,7.7,283.2,-12.0,70.1,Jicamarca
362,23,3.3,283.2,-12.0,69.8,Jicamarca
362,0,3.1,283.2,-12.0,69.8,Jicamarca
362,1,3.8,283.2,-12.0,69.8,Jicamarca
362,11,8.1,283.2,-12.0,69.8,Jicamarca
362,12,7.107,283.2,-12.0,69.8,Jicamarca
362,13,7.1,283.2,-12.0,69.8,Jicamarca
363,23,3.4,283.2,-12.0,69.6,Jicamarca
363,0,3.2,283.2,-12.0,69.6,Jicamarca
363,1,4.1,283.2,-12.0,69.6,Jicamarca
364,23,3.6,283.2,-12.0,68.6,Jicamarca
364,0,3.6,283.2,-12.0,68.6,Jicamarca
364,1,5.3,283.2,-12.0,68.6,Jicamarca
365,23,3.9,283.2,-12.0,68.2,Jicamarca
365,0,4.0,283.2,-12.0,68.2,Jicamarca
365,1,3.4,283.2,-12.0,68.2,Jicamarca
365,11,6.6,283.2,-12.0,68.2,Jicamarca
365,12,6.5,283.2,-12.0,68.2,Jicamarca
1,23,2.25,288.5,42.6,69.5,MilstonHill
1,0,2.2,288.5,42.6,69.5,MilstonHill
1,1,2.45,288.5,42.6,69.5,MilstonHill
1,11,5.407,288.5,42.6,69.5,MilstonHill
1,12,5.463,288.5,42.6,69.5,MilstonHill
1,13,5.65,288.5,42.6,69.5,MilstonHill
2,23,2.4,288.5,42.6,72.7,MilstonHill
2,0,2.6,288.5,42.6,72.7,MilstonHill
2,1,2.2,288.5,42.6,72.7,MilstonHill
2,11,4.606,288.5,42.6,72.7,MilstonHill
2,12,4.75,288.5,42.6,72.7,MilstonHill
2,13,5.457,288.5,42.6,72.7,MilstonHill
3,23,2.2,288.5,42.6,70.2,MilstonHill
3,0,2.55,288.5,42.6,70.2,MilstonHill
3,1,2.65,288.5,42.6,70.2,MilstonHill
3,11,4.8,288.5,42.6,70.2,MilstonHill
3,12,5.175,288.5,42.6,70.2,MilstonHill
3,13,5.025,288.5,42.6,70.2,MilstonHill
4,23,2.95,288.5,42.6,69.1,MilstonHill
4,0,3.3,288.5,42.6,69.1,MilstonHill
4,1,3.65,288.5,42.6,69.1,MilstonHill
4,11,5.275,288.5,42.6,69.1,MilstonHill
4,12,5.4,288.5,42.6,69.1,MilstonHill
4,13,6.325,288.5,42.6,69.1,MilstonHill
5,23,3.1,288.5,42.6,68.8,MilstonHill
5,0,3.1,288.5,42.6,68.8,MilstonHill
5,1,3.65,288.5,42.6,68.8,MilstonHill
5,11,5.863,288.5,42.6,68.8,MilstonHill
5,12,5.963,288.5,42.6,68.8,MilstonHill
5,13,5.725,288.5,42.6,68.8,MilstonHill
6,23,2.05,288.5,42.6,69.6,MilstonHill
6,0,2.75,288.5,42.6,69.6,MilstonHill
6,1,2.9,288.5,42.6,69.6,MilstonHill
6,11,5.975,288.5,42.6,69.6,MilstonHill
6,12,5.875,288.5,42.6,69.6,MilstonHill
6,13,5.975,288.5,42.6,69.6,MilstonHill
7,23,1.95,288.5,42.6,69.1,MilstonHill
7,0,3.5,288.5,42.6,69.1,MilstonHill
7,1,3.6,288.5,42.6,69.1,MilstonHill
7,11,5.075,288.5,42.6,69.1,MilstonHill
7,12,5.275,288.5,42.6,69.1,MilstonHill
7,13,5.175,288.5,42.6,69.1,MilstonHill
8,23,3.0,288.5,42.6,69.0,MilstonHill
8,0,2.8,288.5,42.6,69.0,MilstonHill
8,1,3.3,288.5,42.6,69.0,MilstonHill
8,11,5.375,288.5,42.6,69.0,MilstonHill
8,12,5.125,288.5,42.6,69.0,MilstonHill
8,13,4.625,288.5,42.6,69.0,MilstonHill
9,23,2.4,288.5,42.6,69.2,MilstonHill
9,0,2.95,288.5,42.6,69.2,MilstonHill
9,1,3.4,288.5,42.6,69.2,MilstonHill
9,11,4.925,288.5,42.6,69.2,MilstonHill
9,12,5.275,288.5,42.6,69.2,MilstonHill
9,13,5.275,288.5,42.6,69.2,MilstonHill
10,23,2.35,288.5,42.6,67.8,MilstonHill
10,0,2.4,288.5,42.6,67.8,MilstonHill
10,1,2.65,288.5,42.6,67.8,MilstonHill
10,11,5.575,288.5,42.6,67.8,MilstonHill
10,12,5.275,288.5,42.6,67.8,MilstonHill
10,13,5.125,288.5,42.6,67.8,MilstonHill
11,23,3.1,288.5,42.6,65.9,MilstonHill
11,0,2.65,288.5,42.6,65.9,MilstonHill
11,1,2.35,288.5,42.6,65.9,MilstonHill
11,11,5.5,288.5,42.6,65.9,MilstonHill
11,12,5.15,288.5,42.6,65.9,MilstonHill
11,13,5.15,288.5,42.6,65.9,MilstonHill
12,23,2.85,288.5,42.6,67.3,MilstonHill
12,0,3.5,288.5,42.6,67.3,MilstonHill
12,1,3.8,288.5,42.6,67.3,MilstonHill
12,11,6.463,288.5,42.6,67.3,MilstonHill
12,12,5.375,288.5,42.6,67.3,MilstonHill
12,13,5.075,288.5,42.6,67.3,MilstonHill
13,23,2.7,288.5,42.6,66.6,MilstonHill
13,0,3.1,288.5,42.6,66.6,MilstonHill
13,1,3.25,288.5,42.6,66.6,MilstonHill
13,11,5.375,288.5,42.6,66.6,MilstonHill
13,12,5.275,288.5,42.6,66.6,MilstonHill
13,13,5.525,288.5,42.6,66.6,MilstonHill
14,23,2.25,288.5,42.6,67.8,MilstonHill
14,0,3.0,288.5,42.6,67.8,MilstonHill
14,1,3.65,288.5,42.6,67.8,MilstonHill
14,11,6.125,288.5,42.6,67.8,MilstonHill
14,12,5.575,288.5,42.6,67.8,MilstonHill
14,13,5.125,288.5,42.6,67.8,MilstonHill
15,23,3.3,288.5,42.6,67.3,MilstonHill
15,0,3.2,288.5,42.6,67.3,MilstonHill
15,1,3.45,288.5,42.6,67.3,MilstonHill
15,11,5.475,288.5,42.6,67.3,MilstonHill
15,12,5.175,288.5,42.6,67.3,MilstonHill
15,13,5.175,288.5,42.6,67.3,MilstonHill
16,23,3.65,288.5,42.6,67.5,MilstonHill
16,0,3.7,288.5,42.6,67.5,MilstonHill
16,1,3.85,288.5,42.6,67.5,MilstonHill
16,11,5.825,288.5,42.6,67.5,MilstonHill
16,12,6.113,288.5,42.6,67.5,MilstonHill
16,13,5.363,288.5,42.6,67.5,MilstonHill
17,23,3.7,288.5,42.6,66.4,MilstonHill
17,0,3.35,288.5,42.6,66.4,MilstonHill
17,1,3.6,288.5,42.6,66.4,MilstonHill
17,11,5.75,288.5,42.6,66.4,MilstonHill
17,12,5.075,288.5,42.6,66.4,MilstonHill
17,13,5.438,288.5,42.6,66.4,MilstonHill
18,23,2.65,288.5,42.6,66.6,MilstonHill
18,0,3.0,288.5,42.6,66.6,MilstonHill
18,1,3.4,288.5,42.6,66.6,MilstonHill
18,11,5.225,288.5,42.6,66.6,MilstonHill
18,12,5.85,288.5,42.6,66.6,MilstonHill
18,13,5.1,288.5,42.6,66.6,MilstonHill
19,23,2.0,288.5,42.6,67.4,MilstonHill
19,0,3.25,288.5,42.6,67.4,MilstonHill
19,1,3.8,288.5,42.6,67.4,MilstonHill
19,11,4.875,288.5,42.6,67.4,MilstonHill
19,12,4.825,288.5,42.6,67.4,MilstonHill
19,13,5.5,288.5,42.6,67.4,MilstonHill
20,23,3.25,288.5,42.6,67.0,MilstonHill
20,0,3.5,288.5,42.6,67.0,MilstonHill
20,1,3.8,288.5,42.6,67.0,MilstonHill
20,11,4.888,288.5,42.6,67.0,MilstonHill
20,12,5.1,288.5,42.6,67.0,MilstonHill
20,13,4.925,288.5,42.6,67.0,MilstonHill
21,23,3.1,288.5,42.6,67.7,MilstonHill
21,0,3.35,288.5,42.6,67.7,MilstonHill
21,1,3.25,288.5,42.6,67.7,MilstonHill
21,11,5.325,288.5,42.6,67.7,MilstonHill
21,12,4.85,288.5,42.6,67.7,MilstonHill
21,13,4.775,288.5,42.6,67.7,MilstonHill
22,23,2.8,288.5,42.6,68.5,MilstonHill
22,0,2.9,288.5,42.6,68.5,MilstonHill
22,1,3.3,288.5,42.6,68.5,MilstonHill
22,11,5.075,288.5,42.6,68.5,MilstonHill
22,12,5.025,288.5,42.6,68.5,MilstonHill
22,13,5.213,288.5,42.6,68.5,MilstonHill
23,23,2.75,288.5,42.6,69.3,MilstonHill
23,0,3.1,288.5,42.6,69.3,MilstonHill
23,1,3.05,288.5,42.6,69.3,MilstonHill
23,11,5.75,288.5,42.6,69.3,MilstonHill
23,12,5.425,288.5,42.6,69.3,MilstonHill
23,13,5.875,288.5,42.6,69.3,MilstonHill
24,23,3.8,288.5,42.6,70.2,MilstonHill
24,0,3.3,288.5,42.6,70.2,MilstonHill
24,1,3.6,288.5,42.6,70.2,MilstonHill
24,11,5.025,288.5,42.6,70.2,MilstonHill
24,12,5.225,288.5,42.6,70.2,MilstonHill
24,13,4.863,288.5,42.6,70.2,MilstonHill
25,23,3.15,288.5,42.6,72.7,MilstonHill
25,0,3.4,288.5,42.6,72.7,MilstonHill
25,1,3.2,288.5,42.6,72.7,MilstonHill
25,11,5.8,288.5,42.6,72.7,MilstonHill
25,12,5.925,288.5,42.6,72.7,MilstonHill
25,13,5.925,288.5,42.6,72.7,MilstonHill
26,23,2.55,288.5,42.6,74.3,MilstonHill
26,0,2.65,288.5,42.6,74.3,MilstonHill
26,1,2.85,288.5,42.6,74.3,MilstonHill
26,11,4.975,288.5,42.6,74.3,MilstonHill
26,12,5.875,288.5,42.6,74.3,MilstonHill
26,13,5.175,288.5,42.6,74.3,MilstonHill
27,23,2.45,288.5,42.6,72.8,MilstonHill
27,0,2.95,288.5,42.6,72.8,MilstonHill
27,1,3.2,288.5,42.6,72.8,MilstonHill
27,11,4.925,288.5,42.6,72.8,MilstonHill
27,12,5.875,288.5,42.6,72.8,MilstonHill
27,13,4.925,288.5,42.6,72.8,MilstonHill
28,23,2.25,288.5,42.6,73.5,MilstonHill
28,0,2.3,288.5,42.6,73.5,MilstonHill
28,1,2.25,288.5,42.6,73.5,MilstonHill
28,11,5.2,288.5,42.6,73.5,MilstonHill
28,12,5.113,288.5,42.6,73.5,MilstonHill
28,13,4.913,288.5,42.6,73.5,MilstonHill
29,23,2.2,288.5,42.6,70.9,MilstonHill
29,0,2.5,288.5,42.6,70.9,MilstonHill
29,1,2.45,288.5,42.6,70.9,MilstonHill
29,11,5.425,288.5,42.6,70.9,MilstonHill
29,12,4.925,288.5,42.6,70.9,MilstonHill
29,13,4.5,288.5,42.6,70.9,MilstonHill
30,23,2.0,288.5,42.6,71.4,MilstonHill
30,0,2.4,288.5,42.6,71.4,MilstonHill
30,1,2.6,288.5,42.6,71.4,MilstonHill
30,11,4.725,288.5,42.6,71.4,MilstonHill
30,12,5.075,288.5,42.6,71.4,MilstonHill
30,13,5.075,288.5,42.6,71.4,MilstonHill
31,23,2.05,288.5,42.6,70.0,MilstonHill
31,0,2.2,288.5,42.6,70.0,MilstonHill
31,1,2.35,288.5,42.6,70.0,MilstonHill
31,11,4.807,288.5,42.6,70.0,MilstonHill
31,12,6.125,288.5,42.6,70.0,MilstonHill
31,13,5.225,288.5,42.6,70.0,MilstonHill
32,23,2.95,288.5,42.6,70.0,MilstonHill
32,0,3.35,288.5,42.6,70.0,MilstonHill
32,1,3.2,288.5,42.6,70.0,MilstonHill
32,11,5.075,288.5,42.6,70.0,MilstonHill
32,12,5.925,288.5,42.6,70.0,MilstonHill
32,13,5.675,288.5,42.6,70.0,MilstonHill
33,23,3.45,288.5,42.6,68.8,MilstonHill
33,0,3.75,288.5,42.6,68.8,MilstonHill
33,1,4.25,288.5,42.6,68.8,MilstonHill
33,11,5.65,288.5,42.6,68.8,MilstonHill
33,12,5.675,288.5,42.6,68.8,MilstonHill
33,13,5.913,288.5,42.6,68.8,MilstonHill
34,23,3.25,288.5,42.6,69.1,MilstonHill
34,0,3.3,288.5,42.6,69.1,MilstonHill
34,1,3.2,288.5,42.6,69.1,MilstonHill
34,11,5.125,288.5,42.6,69.1,MilstonHill
34,12,5.5,288.5,42.6,69.1,MilstonHill
34,13,5.202,288.5,42.6,69.1,MilstonHill
35,23,2.1,288.5,42.6,68.7,MilstonHill
35,0,3.3,288.5,42.6,68.7,MilstonHill
35,1,2.4,288.5,42.6,68.7,MilstonHill
35,11,5.457,288.5,42.6,68.7,MilstonHill
35,12,5.3,288.5,42.6,68.7,MilstonHill
35,13,5.475,288.5,42.6,68.7,MilstonHill
36,23,2.2,288.5,42.6,68.7,MilstonHill
36,0,2.35,288.5,42.6,68.7,MilstonHill
36,1,2.35,288.5,42.6,68.7,MilstonHill
36,11,4.85,288.5,42.6,68.7,MilstonHill
36,12,5.575,288.5,42.6,68.7,MilstonHill
36,13,4.925,288.5,42.6,68.7,MilstonHill
37,23,2.1,288.5,42.6,67.9,MilstonHill
37,0,2.3,288.5,42.6,67.9,MilstonHill
37,1,2.75,288.5,42.6,67.9,MilstonHill
37,11,4.825,288.5,42.6,67.9,MilstonHill
37,12,5.625,288.5,42.6,67.9,MilstonHill
37,13,5.125,288.5,42.6,67.9,MilstonHill
38,23,2.75,288.5,42.6,68.3,MilstonHill
38,0,2.9,288.5,42.6,68.3,MilstonHill
38,1,3.05,288.5,42.6,68.3,MilstonHill
38,11,5.5,288.5,42.6,68.3,MilstonHill
38,12,5.875,288.5,42.6,68.3,MilstonHill
38,13,5.475,288.5,42.6,68.3,MilstonHill
39,23,2.5,288.5,42.6,68.1,MilstonHill
39,0,2.6,288.5,42.6,68.1,MilstonHill
39,1,2.95,288.5,42.6,68.1,MilstonHill
39,11,5.475,288.5,42.6,68.1,MilstonHill
39,12,5.225,288.5,42.6,68.1,MilstonHill
39,13,5.125,288.5,42.6,68.1,MilstonHill
40,23,3.3,288.5,42.6,68.4,MilstonHill
40,0,3.35,288.5,42.6,68.4,MilstonHill
40,1,3.4,288.5,42.6,68.4,MilstonHill
40,11,4.525,288.5,42.6,68.4,MilstonHill
40,12,5.275,288.5,42.6,68.4,MilstonHill
40,13,5.475,288.5,42.6,68.4,MilstonHill
41,23,3.0,288.5,42.6,68.1,MilstonHill
41,0,3.0,288.5,42.6,68.1,MilstonHill
41,1,3.3,288.5,42.6,68.1,MilstonHill
41,11,5.075,288.5,42.6,68.1,MilstonHill
41,12,5.125,288.5,42.6,68.1,MilstonHill
41,13,5.175,288.5,42.6,68.1,MilstonHill
42,23,2.05,288.5,42.6,68.0,MilstonHill
42,0,2.55,288.5,42.6,68.0,MilstonHill
42,1,2.8,288.5,42.6,68.0,MilstonHill
42,11,4.9,288.5,42.6,68.0,MilstonHill
42,12,5.875,288.5,42.6,68.0,MilstonHill
42,13,5.875,288.5,42.6,68.0,MilstonHill
43,23,2.65,288.5,42.6,68.4,MilstonHill
43,0,2.9,288.5,42.6,68.4,MilstonHill
43,1,3.55,288.5,42.6,68.4,MilstonHill
43,11,5.425,288.5,42.6,68.4,MilstonHill
43,12,5.425,288.5,42.6,68.4,MilstonHill
43,13,5.625,288.5,42.6,68.4,MilstonHill
44,23,3.0,288.5,42.6,68.6,MilstonHill
