DayOfYear,Hour,foF2,Longitude,Latitude,F10.7,Station
244,15,4.85,283.2,-12.0,68.3,Jicamarca
244,16,6.15,283.2,-12.0,68.3,Jicamarca
244,17,6.65,283.2,-12.0,68.3,Jicamarca
244,18,7.2,283.2,-12.0,68.3,Jicamarca
245,0,5.8,283.2,-12.0,70.0,Jicamarca
245,1,9.4,283.2,-12.0,70.0,Jicamarca
245,2,5.6,283.2,-12.0,70.0,Jicamarca
245,3,5.4,283.2,-12.0,70.0,Jicamarca
245,4,5.2,283.2,-12.0,70.0,Jicamarca
245,5,5.8,283.2,-12.0,70.0,Jicamarca
245,6,4.6,283.2,-12.0,70.0,Jicamarca
245,7,4.4,283.2,-12.0,70.0,Jicamarca
245,8,4.4,283.2,-12.0,70.0,Jicamarca
245,9,4.5,283.2,-12.0,70.0,Jicamarca
245,10,3.3,283.2,-12.0,70.0,Jicamarca
245,11,4.95,283.2,-12.0,70.0,Jicamarca
245,12,6.35,283.2,-12.0,70.0,Jicamarca
245,13,4.188,283.2,-12.0,70.0,Jicamarca
245,14,5.55,283.2,-12.0,70.0,Jicamarca
245,15,6.25,283.2,-12.0,70.0,Jicamarca
245,16,5.201,283.2,-12.0,70.0,Jicamarca
245,17,5.025,283.2,-12.0,70.0,Jicamarca
245,18,6.8,283.2,-12.0,70.0,Jicamarca
245,19,7.6,283.2,-12.0,70.0,Jicamarca
252,0,5.9,283.2,-12.0,69.8,Jicamarca
252,1,8.7,283.2,-12.0,69.8,Jicamarca
252,2,9.2,283.2,-12.0,69.8,Jicamarca
252,3,9.0,283.2,-12.0,69.8,Jicamarca
252,4,7.2,283.2,-12.0,69.8,Jicamarca
252,5,5.3,283.2,-12.0,69.8,Jicamarca
252,6,4.9,283.2,-12.0,69.8,Jicamarca
252,7,5.4,283.2,-12.0,69.8,Jicamarca
252,8,4.2,283.2,-12.0,69.8,Jicamarca
252,9,3.8,283.2,-12.0,69.8,Jicamarca
252,10,2.9,283.2,-12.0,69.8,Jicamarca
252,11,3.4,283.2,-12.0,69.8,Jicamarca
252,12,5.2,283.2,-12.0,69.8,Jicamarca
252,13,6.25,283.2,-12.0,69.8,Jicamarca
252,14,6.65,283.2,-12.0,69.8,Jicamarca
252,15,6.791,283.2,-12.0,69.8,Jicamarca
252,16,7.5,283.2,-12.0,69.8,Jicamarca
252,17,7.1,283.2,-12.0,69.8,Jicamarca
252,18,6.9,283.2,-12.0,69.8,Jicamarca
252,19,7.4,283.2,-12.0,69.8,Jicamarca
252,20,7.907,283.2,-12.0,69.8,Jicamarca
252,21,7.75,283.2,-12.0,69.8,Jicamarca
252,22,5.95,283.2,-12.0,69.8,Jicamarca
252,23,5.8,283.2,-12.0,69.8,Jicamarca
270,0,4.7,283.2,-12.0,66.8,Jicamarca
270,1,7.2,283.2,-12.0,66.8,Jicamarca
270,2,8.0,283.2,-12.0,66.8,Jicamarca
270,3,7.1,283.2,-12.0,66.8,Jicamarca
270,4,5.8,283.2,-12.0,66.8,Jicamarca
270,5,5.3,283.2,-12.0,66.8,Jicamarca
270,6,4.7,283.2,-12.0,66.8,Jicamarca
270,7,4.1,283.2,-12.0,66.8,Jicamarca
270,8,3.6,283.2,-12.0,66.8,Jicamarca
270,9,5.6,283.2,-12.0,66.8,Jicamarca
270,10,5.85,283.2,-12.0,66.8,Jicamarca
270,11,5.25,283.2,-12.0,66.8,Jicamarca
270,12,4.95,283.2,-12.0,66.8,Jicamarca
270,13,5.15,283.2,-12.0,66.8,Jicamarca
270,14,5.9,283.2,-12.0,66.8,Jicamarca
270,15,6.75,283.2,-12.0,66.8,Jicamarca
270,16,7.525,283.2,-12.0,66.8,Jicamarca
270,17,8.0,283.2,-12.0,66.8,Jicamarca
270,18,8.0,283.2,-12.0,66.8,Jicamarca
270,19,8.15,283.2,-12.0,66.8,Jicamarca
270,20,8.05,283.2,-12.0,66.8,Jicamarca
271,0,7.6,283.2,-12.0,67.5,Jicamarca
271,1,7.6,283.2,-12.0,67.5,Jicamarca
271,2,7.2,283.2,-12.0,67.5,Jicamarca
271,3,5.8,283.2,-12.0,67.5,Jicamarca
271,4,4.7,283.2,-12.0,67.5,Jicamarca
271,5,3.7,283.2,-12.0,67.5,Jicamarca
271,6,4.0,283.2,-12.0,67.5,Jicamarca
271,7,2.9,283.2,-12.0,67.5,Jicamarca
271,8,2.5,283.2,-12.0,67.5,Jicamarca
271,9,3.7,283.2,-12.0,67.5,Jicamarca
271,10,6.35,283.2,-12.0,67.5,Jicamarca
271,11,7.25,283.2,-12.0,67.5,Jicamarca
271,12,7.25,283.2,-12.0,67.5,Jicamarca
271,13,6.25,283.2,-12.0,67.5,Jicamarca
271,14,6.35,283.2,-12.0,67.5,Jicamarca
271,15,6.8,283.2,-12.0,67.5,Jicamarca
271,16,7.3,283.2,-12.0,67.5,Jicamarca
271,17,7.65,283.2,-12.0,67.5,Jicamarca
271,18,8.2,283.2,-12.0,67.5,Jicamarca
271,19,8.8,283.2,-12.0,67.5,Jicamarca
271,20,9.1,283.2,-12.0,67.5,Jicamarca
271,21,9.5,283.2,-12.0,67.5,Jicamarca
283,0,7.65,283.2,-12.0,67.3,Jicamarca
283,1,6.65,283.2,-12.0,67.3,Jicamarca
283,2,6.15,283.2,-12.0,67.3,Jicamarca
283,3,6.65,283.2,-12.0,67.3,Jicamarca
283,4,7.2,283.2,-12.0,67.3,Jicamarca
283,5,7.15,283.2,-12.0,67.3,Jicamarca
283,6,6.95,283.2,-12.0,67.3,Jicamarca
283,7,6.85,283.2,-12.0,67.3,Jicamarca
283,8,6.55,283.2,-12.0,67.3,Jicamarca
297,0,6.6,283.2,-12.0,64.3,Jicamarca
297,1,4.2,283.2,-12.0,64.3,Jicamarca
297,2,4.8,283.2,-12.0,64.3,Jicamarca
297,3,5.7,283.2,-12.0,64.3,Jicamarca
297,4,8.5,283.2,-12.0,64.3,Jicamarca
297,5,8.1,283.2,-12.0,64.3,Jicamarca
297,6,5.9,283.2,-12.0,64.3,Jicamarca
297,7,4.0,283.2,-12.0,64.3,Jicamarca
297,8,3.6,283.2,-12.0,64.3,Jicamarca
297,9,4.9,283.2,-12.0,64.3,Jicamarca
297,10,5.9,283.2,-12.0,64.3,Jicamarca
297,11,6.9,283.2,-12.0,64.3,Jicamarca
297,12,8.2,283.2,-12.0,64.3,Jicamarca
297,13,7.95,283.2,-12.0,64.3,Jicamarca
297,14,6.407,283.2,-12.0,64.3,Jicamarca
297,15,6.4,283.2,-12.0,64.3,Jicamarca
297,16,7.55,283.2,-12.0,64.3,Jicamarca
297,17,7.8,283.2,-12.0,64.3,Jicamarca
297,18,8.05,283.2,-12.0,64.3,Jicamarca
297,19,7.45,283.2,-12.0,64.3,Jicamarca
297,20,7.25,283.2,-12.0,64.3,Jicamarca
297,21,6.8,283.2,-12.0,64.3,Jicamarca
298,0,7.1,283.2,-12.0,67.9,Jicamarca
298,1,6.6,283.2,-12.0,67.9,Jicamarca
298,2,6.3,283.2,-12.0,67.9,Jicamarca
298,3,6.4,283.2,-12.0,67.9,Jicamarca
298,4,4.6,283.2,-12.0,67.9,Jicamarca
298,5,4.4,283.2,-12.0,67.9,Jicamarca
298,6,5.6,283.2,-12.0,67.9,Jicamarca
298,7,4.6,283.2,-12.0,67.9,Jicamarca
298,8,3.3,283.2,-12.0,67.9,Jicamarca
298,9,2.8,283.2,-12.0,67.9,Jicamarca
298,10,3.6,283.2,-12.0,67.9,Jicamarca
298,11,5.0,283.2,-12.0,67.9,Jicamarca
298,12,6.35,283.2,-12.0,67.9,Jicamarca
298,13,7.25,283.2,-12.0,67.9,Jicamarca
298,14,7.7,283.2,-12.0,67.9,Jicamarca
298,15,7.907,283.2,-12.0,67.9,Jicamarca
298,16,7.35,283.2,-12.0,67.9,Jicamarca
298,17,8.0,283.2,-12.0,67.9,Jicamarca
298,18,8.9,283.2,-12.0,67.9,Jicamarca
298,19,9.6,283.2,-12.0,67.9,Jicamarca
298,20,9.8,283.2,-12.0,67.9,Jicamarca
298,21,9.8,283.2,-12.0,67.9,Jicamarca
315,0,7.4,283.2,-12.0,68.1,Jicamarca
315,1,7.2,283.2,-12.0,68.1,Jicamarca
315,2,7.6,283.2,-12.0,68.1,Jicamarca
315,3,7.7,283.2,-12.0,68.1,Jicamarca
315,4,5.4,283.2,-12.0,68.1,Jicamarca
315,5,4.2,283.2,-12.0,68.1,Jicamarca
315,6,3.4,283.2,-12.0,68.1,Jicamarca
315,7,3.2,283.2,-12.0,68.1,Jicamarca
315,8,4.4,283.2,-12.0,68.1,Jicamarca
315,9,5.95,283.2,-12.0,68.1,Jicamarca
315,10,7.05,283.2,-12.0,68.1,Jicamarca
315,11,7.85,283.2,-12.0,68.1,Jicamarca
315,12,8.3,283.2,-12.0,68.1,Jicamarca
315,13,8.7,283.2,-12.0,68.1,Jicamarca
315,14,8.1,283.2,-12.0,68.1,Jicamarca
315,15,8.5,283.2,-12.0,68.1,Jicamarca
315,16,8.6,283.2,-12.0,68.1,Jicamarca
315,17,9.35,283.2,-12.0,68.1,Jicamarca
315,18,9.55,283.2,-12.0,68.1,Jicamarca
315,19,9.201,283.2,-12.0,68.1,Jicamarca
315,20,8.0,283.2,-12.0,68.1,Jicamarca
325,0,5.8,283.2,-12.0,69.1,Jicamarca
325,1,7.2,283.2,-12.0,69.1,Jicamarca
325,2,8.5,283.2,-12.0,69.1,Jicamarca
325,3,5.8,283.2,-12.0,69.1,Jicamarca
325,4,5.6,283.2,-12.0,69.1,Jicamarca
325,5,5.9,283.2,-12.0,69.1,Jicamarca
325,6,3.7,283.2,-12.0,69.1,Jicamarca
325,7,3.6,283.2,-12.0,69.1,Jicamarca
325,8,4.35,283.2,-12.0,69.1,Jicamarca
325,9,5.95,283.2,-12.0,69.1,Jicamarca
325,10,7.1,283.2,-12.0,69.1,Jicamarca
325,11,6.9,283.2,-12.0,69.1,Jicamarca
325,12,7.15,283.2,-12.0,69.1,Jicamarca
325,13,8.3,283.2,-12.0,69.1,Jicamarca
325,14,9.725,283.2,-12.0,69.1,Jicamarca
325,15,9.3,283.2,-12.0,69.1,Jicamarca
325,16,8.7,283.2,-12.0,69.1,Jicamarca
325,17,8.713,283.2,-12.0,69.1,Jicamarca
325,18,10.35,283.2,-12.0,69.1,Jicamarca
325,19,9.425,283.2,-12.0,69.1,Jicamarca
325,20,8.0,283.2,-12.0,69.1,Jicamarca
326,0,7.6,283.2,-12.0,67.9,Jicamarca
326,1,6.8,283.2,-12.0,67.9,Jicamarca
326,2,7.0,283.2,-12.0,67.9,Jicamarca
326,3,5.7,283.2,-12.0,67.9,Jicamarca
326,4,5.4,283.2,-12.0,67.9,Jicamarca
326,5,5.1,283.2,-12.0,67.9,Jicamarca
326,6,3.4,283.2,-12.0,67.9,Jicamarca
326,7,2.7,283.2,-12.0,67.9,Jicamarca
326,8,3.2,283.2,-12.0,67.9,Jicamarca
326,9,4.45,283.2,-12.0,67.9,Jicamarca
326,10,6.05,283.2,-12.0,67.9,Jicamarca
326,11,6.85,283.2,-12.0,67.9,Jicamarca
326,12,8.0,283.2,-12.0,67.9,Jicamarca
326,13,8.1,283.2,-12.0,67.9,Jicamarca
326,14,8.454,283.2,-12.0,67.9,Jicamarca
326,15,8.8,283.2,-12.0,67.9,Jicamarca
326,16,8.7,283.2,-12.0,67.9,Jicamarca
326,17,9.65,283.2,-12.0,67.9,Jicamarca
326,18,9.45,283.2,-12.0,67.9,Jicamarca
326,19,9.225,283.2,-12.0,67.9,Jicamarca
326,20,8.702,283.2,-12.0,67.9,Jicamarca
326,21,5.9,283.2,-12.0,67.9,Jicamarca
327,0,5.9,283.2,-12.0,68.5,Jicamarca
327,1,8.4,283.2,-12.0,68.5,Jicamarca
327,2,8.4,283.2,-12.0,68.5,Jicamarca
327,3,7.9,283.2,-12.0,68.5,Jicamarca
327,4,8.3,283.2,-12.0,68.5,Jicamarca
327,5,3.9,283.2,-12.0,68.5,Jicamarca
327,6,2.9,283.2,-12.0,68.5,Jicamarca
327,7,2.9,283.2,-12.0,68.5,Jicamarca
327,8,4.5,283.2,-12.0,68.5,Jicamarca
327,9,6.35,283.2,-12.0,68.5,Jicamarca
327,10,7.125,283.2,-12.0,68.5,Jicamarca
327,11,7.05,283.2,-12.0,68.5,Jicamarca
327,12,6.85,283.2,-12.0,68.5,Jicamarca
327,13,7.4,283.2,-12.0,68.5,Jicamarca
327,14,8.3,283.2,-12.0,68.5,Jicamarca
327,15,9.15,283.2,-12.0,68.5,Jicamarca
327,16,9.55,283.2,-12.0,68.5,Jicamarca
327,17,9.5,283.2,-12.0,68.5,Jicamarca
327,18,8.65,283.2,-12.0,68.5,Jicamarca
327,19,7.75,283.2,-12.0,68.5,Jicamarca
327,20,4.8,283.2,-12.0,68.5,Jicamarca
328,0,5.5,283.2,-12.0,68.8,Jicamarca
328,1,4.8,283.2,-12.0,68.8,Jicamarca
328,2,4.7,283.2,-12.0,68.8,Jicamarca
328,3,5.4,283.2,-12.0,68.8,Jicamarca
328,4,6.8,283.2,-12.0,68.8,Jicamarca
328,5,5.9,283.2,-12.0,68.8,Jicamarca
328,6,4.9,283.2,-12.0,68.8,Jicamarca
328,7,4.8,283.2,-12.0,68.8,Jicamarca
328,8,2.5,283.2,-12.0,68.8,Jicamarca
328,9,3.8,283.2,-12.0,68.8,Jicamarca
328,10,3.9,283.2,-12.0,68.8,Jicamarca
328,11,4.5,283.2,-12.0,68.8,Jicamarca
328,12,5.95,283.2,-12.0,68.8,Jicamarca
328,13,6.85,283.2,-12.0,68.8,Jicamarca
328,14,7.35,283.2,-12.0,68.8,Jicamarca
328,15,7.55,283.2,-12.0,68.8,Jicamarca
328,16,7.75,283.2,-12.0,68.8,Jicamarca
328,17,8.85,283.2,-12.0,68.8,Jicamarca
328,18,9.6,283.2,-12.0,68.8,Jicamarca
328,19,9.35,283.2,-12.0,68.8,Jicamarca
328,20,9.25,283.2,-12.0,68.8,Jicamarca
328,21,8.85,283.2,-12.0,68.8,Jicamarca
328,22,8.125,283.2,-12.0,68.8,Jicamarca
328,23,5.8,283.2,-12.0,68.8,Jicamarca
345,0,8.0,283.2,-12.0,68.6,Jicamarca
345,1,7.2,283.2,-12.0,68.6,Jicamarca
345,2,5.8,283.2,-12.0,68.6,Jicamarca
345,3,4.5,283.2,-12.0,68.6,Jicamarca
345,4,4.2,283.2,-12.0,68.6,Jicamarca
345,5,4.4,283.2,-12.0,68.6,Jicamarca
345,6,3.4,283.2,-12.0,68.6,Jicamarca
345,7,3.8,283.2,-12.0,68.6,Jicamarca
345,8,4.5,283.2,-12.0,68.6,Jicamarca
345,9,6.55,283.2,-12.0,68.6,Jicamarca
345,10,7.05,283.2,-12.0,68.6,Jicamarca
345,11,7.65,283.2,-12.0,68.6,Jicamarca
345,12,6.6,283.2,-12.0,68.6,Jicamarca
345,13,7.1,283.2,-12.0,68.6,Jicamarca
345,14,7.8,283.2,-12.0,68.6,Jicamarca
345,15,8.35,283.2,-12.0,68.6,Jicamarca
345,16,8.15,283.2,-12.0,68.6,Jicamarca
345,17,8.7,283.2,-12.0,68.6,Jicamarca
349,0,7.3,283.2,-12.0,68.8,Jicamarca
349,1,6.3,283.2,-12.0,68.8,Jicamarca
349,2,5.6,283.2,-12.0,68.8,Jicamarca
349,3,4.0,283.2,-12.0,68.8,Jicamarca
349,4,4.1,283.2,-12.0,68.8,Jicamarca
349,5,5.45,283.2,-12.0,68.8,Jicamarca
349,6,4.05,283.2,-12.0,68.8,Jicamarca
349,7,6.194,283.2,-12.0,68.8,Jicamarca
349,8,6.1,283.2,-12.0,68.8,Jicamarca
349,9,5.9,283.2,-12.0,68.8,Jicamarca
349,10,6.9,283.2,-12.0,68.8,Jicamarca
349,11,7.1,283.2,-12.0,68.8,Jicamarca
349,12,7.75,283.2,-12.0,68.8,Jicamarca
349,13,7.8,283.2,-12.0,68.8,Jicamarca
349,14,8.0,283.2,-12.0,68.8,Jicamarca
349,15,8.25,283.2,-12.0,68.8,Jicamarca
349,16,7.7,283.2,-12.0,68.8,Jicamarca
352,0,8.2,283.2,-12.0,68.0,Jicamarca
352,1,5.9,283.2,-12.0,68.0,Jicamarca
352,2,6.9,283.2,-12.0,68.0,Jicamarca
352,3,5.5,283.2,-12.0,68.0,Jicamarca
352,4,7.2,283.2,-12.0,68.0,Jicamarca
352,5,4.8,283.2,-12.0,68.0,Jicamarca
352,6,3.1,283.2,-12.0,68.0,Jicamarca
352,7,3.4,283.2,-12.0,68.0,Jicamarca
352,8,3.7,283.2,-12.0,68.0,Jicamarca
352,9,2.5,283.2,-12.0,68.0,Jicamarca
352,10,4.1,283.2,-12.0,68.0,Jicamarca
352,11,5.65,283.2,-12.0,68.0,Jicamarca
352,12,5.75,283.2,-12.0,68.0,Jicamarca
352,13,6.65,283.2,-12.0,68.0,Jicamarca
352,14,6.9,283.2,-12.0,68.0,Jicamarca
352,15,5.75,283.2,-12.0,68.0,Jicamarca
352,16,6.75,283.2,-12.0,68.0,Jicamarca
352,17,6.15,283.2,-12.0,68.0,Jicamarca
352,18,8.15,283.2,-12.0,68.0,Jicamarca
352,19,9.05,283.2,-12.0,68.0,Jicamarca
352,20,8.7,283.2,-12.0,68.0,Jicamarca
353,0,8.0,283.2,-12.0,67.7,Jicamarca
353,1,6.8,283.2,-12.0,67.7,Jicamarca
353,2,7.6,283.2,-12.0,67.7,Jicamarca
353,3,4.4,283.2,-12.0,67.7,Jicamarca
353,4,4.6,283.2,-12.0,67.7,Jicamarca
353,5,4.4,283.2,-12.0,67.7,Jicamarca
353,6,4.2,283.2,-12.0,67.7,Jicamarca
353,7,4.2,283.2,-12.0,67.7,Jicamarca
353,8,3.4,283.2,-12.0,67.7,Jicamarca
353,9,3.0,283.2,-12.0,67.7,Jicamarca
353,10,4.606,283.2,-12.0,67.7,Jicamarca
353,11,5.904,283.2,-12.0,67.7,Jicamarca
353,12,6.75,283.2,-12.0,67.7,Jicamarca
353,13,7.35,283.2,-12.0,67.7,Jicamarca
353,14,7.7,283.2,-12.0,67.7,Jicamarca
353,15,7.7,283.2,-12.0,67.7,Jicamarca
353,16,7.9,283.2,-12.0,67.7,Jicamarca
353,17,8.5,283.2,-12.0,67.7,Jicamarca
353,18,8.5,283.2,-12.0,67.7,Jicamarca
353,19,8.407,283.2,-12.0,67.7,Jicamarca
353,20,8.95,283.2,-12.0,67.7,Jicamarca
353,21,8.6,283.2,-12.0,67.7,Jicamarca
353,22,8.0,283.2,-12.0,67.7,Jicamarca
354,0,8.1,283.2,-12.0,67.7,Jicamarca
354,1,9.9,283.2,-12.0,67.7,Jicamarca
354,2,5.9,283.2,-12.0,67.7,Jicamarca
354,3,4.4,283.2,-12.0,67.7,Jicamarca
354,4,4.6,283.2,-12.0,67.7,Jicamarca
354,5,3.9,283.2,-12.0,67.7,Jicamarca
354,6,4.1,283.2,-12.0,67.7,Jicamarca
354,7,4.5,283.2,-12.0,67.7,Jicamarca
354,8,5.35,283.2,-12.0,67.7,Jicamarca
354,9,6.35,283.2,-12.0,67.7,Jicamarca
354,10,7.7,283.2,-12.0,67.7,Jicamarca
354,11,8.5,283.2,-12.0,67.7,Jicamarca
354,12,8.4,283.2,-12.0,67.7,Jicamarca
354,13,7.6,283.2,-12.0,67.7,Jicamarca
354,14,6.8,283.2,-12.0,67.7,Jicamarca
354,15,7.925,283.2,-12.0,67.7,Jicamarca
354,16,7.55,283.2,-12.0,67.7,Jicamarca
354,17,3.6,283.2,-12.0,67.7,Jicamarca
5,0,2.75,288.5,42.6,68.8,MilstonHill
5,1,3.1,288.5,42.6,68.8,MilstonHill
5,2,3.25,288.5,42.6,68.8,MilstonHill
5,3,3.5,288.5,42.6,68.8,MilstonHill
5,4,3.1,288.5,42.6,68.8,MilstonHill
5,5,3.1,288.5,42.6,68.8,MilstonHill
5,6,3.65,288.5,42.6,68.8,MilstonHill
5,7,4.25,288.5,42.6,68.8,MilstonHill
5,8,3.8,288.5,42.6,68.8,MilstonHill
5,9,3.85,288.5,42.6,68.8,MilstonHill
5,10,3.25,288.5,42.6,68.8,MilstonHill
5,11,2.75,288.5,42.6,68.8,MilstonHill
5,12,2.95,288.5,42.6,68.8,MilstonHill
5,13,4.3,288.5,42.6,68.8,MilstonHill
5,14,5.075,288.5,42.6,68.8,MilstonHill
5,15,5.713,288.5,42.6,68.8,MilstonHill
5,16,5.863,288.5,42.6,68.8,MilstonHill
5,17,5.963,288.5,42.6,68.8,MilstonHill
5,18,5.725,288.5,42.6,68.8,MilstonHill
5,19,5.675,288.5,42.6,68.8,MilstonHill
5,20,5.1,288.5,42.6,68.8,MilstonHill
5,21,4.5,288.5,42.6,68.8,MilstonHill
5,22,3.5,288.5,42.6,68.8,MilstonHill
23,0,2.75,288.5,42.6,69.3,MilstonHill
23,1,2.3,288.5,42.6,69.3,MilstonHill
23,2,2.35,288.5,42.6,69.3,MilstonHill
23,3,2.75,288.5,42.6,69.3,MilstonHill
23,4,2.75,288.5,42.6,69.3,MilstonHill
23,5,3.1,288.5,42.6,69.3,MilstonHill
23,6,3.05,288.5,42.6,69.3,MilstonHill
23,7,3.0,288.5,42.6,69.3,MilstonHill
23,8,3.1,288.5,42.6,69.3,MilstonHill
23,9,2.7,288.5,42.6,69.3,MilstonHill
23,10,2.55,288.5,42.6,69.3,MilstonHill
23,11,2.2,288.5,42.6,69.3,MilstonHill
23,12,2.75,288.5,42.6,69.3,MilstonHill
23,13,4.225,288.5,42.6,69.3,MilstonHill
23,14,5.675,288.5,42.6,69.3,MilstonHill
23,15,5.775,288.5,42.6,69.3,MilstonHill
23,16,5.75,288.5,42.6,69.3,MilstonHill
23,17,5.425,288.5,42.6,69.3,MilstonHill
23,18,5.875,288.5,42.6,69.3,MilstonHill
23,19,5.525,288.5,42.6,69.3,MilstonHill
23,20,5.231,288.5,42.6,69.3,MilstonHill
23,21,4.85,288.5,42.6,69.3,MilstonHill
23,22,3.75,288.5,42.6,69.3,MilstonHill
23,23,2.95,288.5,42.6,69.3,MilstonHill
24,0,2.3,288.5,42.6,70.2,MilstonHill
24,1,2.3,288.5,42.6,70.2,MilstonHill
24,2,2.65,288.5,42.6,70.2,MilstonHill
24,3,3.2,288.5,42.6,70.2,MilstonHill
24,4,3.8,288.5,42.6,70.2,MilstonHill
24,5,3.3,288.5,42.6,70.2,MilstonHill
24,6,3.6,288.5,42.6,70.2,MilstonHill
24,7,3.7,288.5,42.6,70.2,MilstonHill
24,8,2.95,288.5,42.6,70.2,MilstonHill
24,9,2.6,288.5,42.6,70.2,MilstonHill
24,10,2.2,288.5,42.6,70.2,MilstonHill
24,11,2.0,288.5,42.6,70.2,MilstonHill
24,12,2.6,288.5,42.6,70.2,MilstonHill
24,13,3.602,288.5,42.6,70.2,MilstonHill
24,14,4.275,288.5,42.6,70.2,MilstonHill
24,15,4.35,288.5,42.6,70.2,MilstonHill
24,16,5.025,288.5,42.6,70.2,MilstonHill
24,17,5.225,288.5,42.6,70.2,MilstonHill
24,18,4.863,288.5,42.6,70.2,MilstonHill
24,19,4.75,288.5,42.6,70.2,MilstonHill
24,20,5.125,288.5,42.6,70.2,MilstonHill
24,21,4.663,288.5,42.6,70.2,MilstonHill
24,22,3.55,288.5,42.6,70.2,MilstonHill
24,23,3.3,288.5,42.6,70.2,MilstonHill
25,0,2.3,288.5,42.6,72.7,MilstonHill
25,1,2.1,288.5,42.6,72.7,MilstonHill
25,2,2.1,288.5,42.6,72.7,MilstonHill
25,3,2.6,288.5,42.6,72.7,MilstonHill
25,4,3.15,288.5,42.6,72.7,MilstonHill
25,5,3.4,288.5,42.6,72.7,MilstonHill
25,6,3.2,288.5,42.6,72.7,MilstonHill
25,7,3.7,288.5,42.6,72.7,MilstonHill
25,8,3.65,288.5,42.6,72.7,MilstonHill
25,9,2.9,288.5,42.6,72.7,MilstonHill
25,10,2.45,288.5,42.6,72.7,MilstonHill
25,11,2.05,288.5,42.6,72.7,MilstonHill
25,12,3.0,288.5,42.6,72.7,MilstonHill
25,13,4.763,288.5,42.6,72.7,MilstonHill
25,14,4.825,288.5,42.6,72.7,MilstonHill
25,15,5.325,288.5,42.6,72.7,MilstonHill
25,16,5.8,288.5,42.6,72.7,MilstonHill
25,17,5.925,288.5,42.6,72.7,MilstonHill
25,18,5.925,288.5,42.6,72.7,MilstonHill
25,19,5.075,288.5,42.6,72.7,MilstonHill
25,20,4.825,288.5,42.6,72.7,MilstonHill
25,21,4.875,288.5,42.6,72.7,MilstonHill
25,22,3.75,288.5,42.6,72.7,MilstonHill
25,23,2.65,288.5,42.6,72.7,MilstonHill
31,0,2.35,288.5,42.6,70.0,MilstonHill
31,1,2.2,288.5,42.6,70.0,MilstonHill
31,2,2.25,288.5,42.6,70.0,MilstonHill
31,3,2.15,288.5,42.6,70.0,MilstonHill
31,4,2.05,288.5,42.6,70.0,MilstonHill
31,5,2.2,288.5,42.6,70.0,MilstonHill
31,6,2.35,288.5,42.6,70.0,MilstonHill
31,7,2.6,288.5,42.6,70.0,MilstonHill
31,8,2.4,288.5,42.6,70.0,MilstonHill
31,9,2.25,288.5,42.6,70.0,MilstonHill
31,10,2.0,288.5,42.6,70.0,MilstonHill
31,11,2.0,288.5,42.6,70.0,MilstonHill
31,12,3.0,288.5,42.6,70.0,MilstonHill
31,13,4.225,288.5,42.6,70.0,MilstonHill
31,14,4.425,288.5,42.6,70.0,MilstonHill
31,15,4.625,288.5,42.6,70.0,MilstonHill
31,16,4.807,288.5,42.6,70.0,MilstonHill
31,17,6.125,288.5,42.6,70.0,MilstonHill
31,18,5.225,288.5,42.6,70.0,MilstonHill
31,19,5.725,288.5,42.6,70.0,MilstonHill
31,20,5.25,288.5,42.6,70.0,MilstonHill
31,21,5.1,288.5,42.6,70.0,MilstonHill
31,22,4.05,288.5,42.6,70.0,MilstonHill
31,23,3.55,288.5,42.6,70.0,MilstonHill
32,0,3.6,288.5,42.6,70.0,MilstonHill
32,1,3.0,288.5,42.6,70.0,MilstonHill
32,2,2.45,288.5,42.6,70.0,MilstonHill
32,3,2.7,288.5,42.6,70.0,MilstonHill
32,4,2.95,288.5,42.6,70.0,MilstonHill
32,5,3.35,288.5,42.6,70.0,MilstonHill
32,6,3.2,288.5,42.6,70.0,MilstonHill
32,7,3.75,288.5,42.6,70.0,MilstonHill
32,8,3.5,288.5,42.6,70.0,MilstonHill
32,9,3.65,288.5,42.6,70.0,MilstonHill
32,10,3.35,288.5,42.6,70.0,MilstonHill
32,11,2.9,288.5,42.6,70.0,MilstonHill
32,12,2.9,288.5,42.6,70.0,MilstonHill
32,13,4.075,288.5,42.6,70.0,MilstonHill
32,14,4.725,288.5,42.6,70.0,MilstonHill
32,15,4.65,288.5,42.6,70.0,MilstonHill
32,16,5.075,288.5,42.6,70.0,MilstonHill
32,17,5.925,288.5,42.6,70.0,MilstonHill
32,18,5.675,288.5,42.6,70.0,MilstonHill
32,19,5.525,288.5,42.6,70.0,MilstonHill
32,20,5.125,288.5,42.6,70.0,MilstonHill
32,21,4.3,288.5,42.6,70.0,MilstonHill
32,22,4.45,288.5,42.6,70.0,MilstonHill
32,23,3.15,288.5,42.6,70.0,MilstonHill
33,0,2.7,288.5,42.6,68.8,MilstonHill
33,1,2.1,288.5,42.6,68.8,MilstonHill
33,2,2.15,288.5,42.6,68.8,MilstonHill
33,3,2.65,288.5,42.6,68.8,MilstonHill
33,4,3.45,288.5,42.6,68.8,MilstonHill
33,5,3.75,288.5,42.6,68.8,MilstonHill
33,6,4.25,288.5,42.6,68.8,MilstonHill
33,7,4.25,288.5,42.6,68.8,MilstonHill
33,8,3.6,288.5,42.6,68.8,MilstonHill
33,9,3.85,288.5,42.6,68.8,MilstonHill
33,10,3.6,288.5,42.6,68.8,MilstonHill
