DayOfYear,Hour,foF2,Longitude,Latitude,F10.7,Station,foF2_C,foF2_U
255,6,4.400,283.200,-12.000,70.300,Jicamarca,4.985,4.773
255,7,3.400,283.200,-12.000,70.300,Jicamarca,4.334,3.779
255,8,3.400,283.200,-12.000,70.300,Jicamarca,3.530,2.779
255,9,4.500,283.200,-12.000,70.300,Jicamarca,2.604,2.269
255,10,5.950,283.200,-12.000,70.300,Jicamarca,2.312,2.888
255,11,5.850,283.200,-12.000,70.300,Jicamarca,3.305,4.406
255,12,5.650,283.200,-12.000,70.300,Jicamarca,5.050,5.731
255,13,5.800,283.200,-12.000,70.300,Jicamarca,6.306,6.143
255,14,6.407,283.200,-12.000,70.300,Jicamarca,6.572,5.966
255,15,6.650,283.200,-12.000,70.300,Jicamarca,6.403,5.860
255,16,6.850,283.200,-12.000,70.300,Jicamarca,6.388,6.007
255,17,6.700,283.200,-12.000,70.300,Jicamarca,6.517,6.252
255,18,3.100,283.200,-12.000,70.300,Jicamarca,6.624,6.547
257,0,6.400,283.200,-12.000,69.400,Jicamarca,6.841,7.245
257,1,8.100,283.200,-12.000,69.400,Jicamarca,6.600,7.114
257,2,9.100,283.200,-12.000,69.400,Jicamarca,6.518,7.219
257,3,8.400,283.200,-12.000,69.400,Jicamarca,6.543,7.248
257,4,9.100,283.200,-12.000,69.400,Jicamarca,6.361,6.787
257,5,5.100,283.200,-12.000,69.400,Jicamarca,5.799,5.881
257,6,3.800,283.200,-12.000,69.400,Jicamarca,5.081,4.859
257,7,3.600,283.200,-12.000,69.400,Jicamarca,4.389,3.813
257,8,4.850,283.200,-12.000,69.400,Jicamarca,3.550,2.776
257,9,5.350,283.200,-12.000,69.400,Jicamarca,2.622,2.272
257,10,5.600,283.200,-12.000,69.400,Jicamarca,2.352,2.928
257,11,5.600,283.200,-12.000,69.400,Jicamarca,3.368,4.473
257,12,6.050,283.200,-12.000,69.400,Jicamarca,5.123,5.795
257,13,6.700,283.200,-12.000,69.400,Jicamarca,6.374,6.187
257,14,7.425,283.200,-12.000,69.400,Jicamarca,6.625,5.994
257,15,7.707,283.200,-12.000,69.400,Jicamarca,6.443,5.884
257,16,8.325,283.200,-12.000,69.400,Jicamarca,6.424,6.037
257,17,8.000,283.200,-12.000,69.400,Jicamarca,6.564,6.297
262,0,5.100,283.200,-12.000,67.700,Jicamarca,6.999,7.473
262,1,4.700,283.200,-12.000,67.700,Jicamarca,6.760,7.370
262,2,7.100,283.200,-12.000,67.700,Jicamarca,6.688,7.487
262,3,4.300,283.200,-12.000,67.700,Jicamarca,6.699,7.479
262,4,5.700,283.200,-12.000,67.700,Jicamarca,6.470,6.952
262,5,4.700,283.200,-12.000,67.700,Jicamarca,5.872,5.994
262,6,4.400,283.200,-12.000,67.700,Jicamarca,5.153,4.935
262,7,2.900,283.200,-12.000,67.700,Jicamarca,4.450,3.840
262,8,3.900,283.200,-12.000,67.700,Jicamarca,3.566,2.764
262,9,5.200,283.200,-12.000,67.700,Jicamarca,2.616,2.277
262,10,5.950,283.200,-12.000,67.700,Jicamarca,2.408,3.001
262,11,6.600,283.200,-12.000,67.700,Jicamarca,3.525,4.615
262,12,6.150,283.200,-12.000,67.700,Jicamarca,5.333,5.975
262,13,5.700,283.200,-12.000,67.700,Jicamarca,6.580,6.382
262,14,5.300,283.200,-12.000,67.700,Jicamarca,6.820,6.191
262,15,6.150,283.200,-12.000,67.700,Jicamarca,6.633,6.068
262,16,5.625,283.200,-12.000,67.700,Jicamarca,6.594,6.205
262,17,7.750,283.200,-12.000,67.700,Jicamarca,6.702,6.462
262,18,8.800,283.200,-12.000,67.700,Jicamarca,6.814,6.777
262,19,8.400,283.200,-12.000,67.700,Jicamarca,6.990,7.148
263,0,7.400,283.200,-12.000,67.700,Jicamarca,7.028,7.521
263,1,5.900,283.200,-12.000,67.700,Jicamarca,6.787,7.423
263,2,5.400,283.200,-12.000,67.700,Jicamarca,6.716,7.541
263,3,5.700,283.200,-12.000,67.700,Jicamarca,6.723,7.521
263,4,4.600,283.200,-12.000,67.700,Jicamarca,6.482,6.976
263,5,4.000,283.200,-12.000,67.700,Jicamarca,5.876,6.007
263,6,3.100,283.200,-12.000,67.700,Jicamarca,5.159,4.943
263,7,4.900,283.200,-12.000,67.700,Jicamarca,4.458,3.843
263,8,5.650,283.200,-12.000,67.700,Jicamarca,3.567,2.762
263,9,6.450,283.200,-12.000,67.700,Jicamarca,2.613,2.278
263,10,6.150,283.200,-12.000,67.700,Jicamarca,2.417,3.015
263,11,5.713,283.200,-12.000,67.700,Jicamarca,3.557,4.642
263,12,5.600,283.200,-12.000,67.700,Jicamarca,5.377,6.012
263,13,6.000,283.200,-12.000,67.700,Jicamarca,6.623,6.425
263,14,6.150,283.200,-12.000,67.700,Jicamarca,6.862,6.237
263,15,6.500,283.200,-12.000,67.700,Jicamarca,6.676,6.112
263,16,6.500,283.200,-12.000,67.700,Jicamarca,6.632,6.244
263,17,5.900,283.200,-12.000,67.700,Jicamarca,6.731,6.497
263,18,5.900,283.200,-12.000,67.700,Jicamarca,6.836,6.811
265,0,5.900,283.200,-12.000,68.800,Jicamarca,7.088,7.619
265,1,7.300,283.200,-12.000,68.800,Jicamarca,6.841,7.531
265,2,5.600,283.200,-12.000,68.800,Jicamarca,6.772,7.649
265,3,8.500,283.200,-12.000,68.800,Jicamarca,6.771,7.604
265,4,7.400,283.200,-12.000,68.800,Jicamarca,6.507,7.024
265,5,4.700,283.200,-12.000,68.800,Jicamarca,5.884,6.032
265,6,4.100,283.200,-12.000,68.800,Jicamarca,5.171,4.959
265,7,3.400,283.200,-12.000,68.800,Jicamarca,4.475,3.848
265,8,3.100,283.200,-12.000,68.800,Jicamarca,3.569,2.757
265,9,5.250,283.200,-12.000,68.800,Jicamarca,2.606,2.279
265,10,6.050,283.200,-12.000,68.800,Jicamarca,2.436,3.042
265,11,6.925,283.200,-12.000,68.800,Jicamarca,3.619,4.697
265,12,6.600,283.200,-12.000,68.800,Jicamarca,5.463,6.086
265,13,5.500,283.200,-12.000,68.800,Jicamarca,6.710,6.512
265,14,6.150,283.200,-12.000,68.800,Jicamarca,6.946,6.329
265,15,6.450,283.200,-12.000,68.800,Jicamarca,6.761,6.198
265,16,6.850,283.200,-12.000,68.800,Jicamarca,6.709,6.320
265,17,7.150,283.200,-12.000,68.800,Jicamarca,6.789,6.568
265,18,6.950,283.200,-12.000,68.800,Jicamarca,6.881,6.879
265,19,6.850,283.200,-12.000,68.800,Jicamarca,7.050,7.242
265,20,6.350,283.200,-12.000,68.800,Jicamarca,7.315,7.586
268,0,4.700,283.200,-12.000,67.900,Jicamarca,7.176,7.765
268,1,4.800,283.200,-12.000,67.900,Jicamarca,6.923,7.692
268,2,5.300,283.200,-12.000,67.900,Jicamarca,6.855,7.810
268,3,5.900,283.200,-12.000,67.900,Jicamarca,6.843,7.729
268,4,5.800,283.200,-12.000,67.900,Jicamarca,6.543,7.097
268,5,5.200,283.200,-12.000,67.900,Jicamarca,5.895,6.071
268,6,4.300,283.200,-12.000,67.900,Jicamarca,5.190,4.984
268,7,3.400,283.200,-12.000,67.900,Jicamarca,4.500,3.857
268,8,3.300,283.200,-12.000,67.900,Jicamarca,3.573,2.749
268,9,5.250,283.200,-12.000,67.900,Jicamarca,2.595,2.282
268,10,6.325,283.200,-12.000,67.900,Jicamarca,2.463,3.082
268,11,7.207,283.200,-12.000,67.900,Jicamarca,3.713,4.778
268,12,6.250,283.200,-12.000,67.900,Jicamarca,5.593,6.196
268,13,4.550,283.200,-12.000,67.900,Jicamarca,6.839,6.642
268,14,5.650,283.200,-12.000,67.900,Jicamarca,7.072,6.467
268,15,6.000,283.200,-12.000,67.900,Jicamarca,6.889,6.328
268,16,6.600,283.200,-12.000,67.900,Jicamarca,6.823,6.435
268,17,7.900,283.200,-12.000,67.900,Jicamarca,6.876,6.675
268,18,8.425,283.200,-12.000,67.900,Jicamarca,6.948,6.981
268,19,8.650,283.200,-12.000,67.900,Jicamarca,7.110,7.337
268,20,8.000,283.200,-12.000,67.900,Jicamarca,7.373,7.678
269,0,5.800,283.200,-12.000,67.400,Jicamarca,7.206,7.814
269,1,5.500,283.200,-12.000,67.400,Jicamarca,6.950,7.746
269,2,8.000,283.200,-12.000,67.400,Jicamarca,6.883,7.864
269,3,6.300,283.200,-12.000,67.400,Jicamarca,6.867,7.771
269,4,5.500,283.200,-12.000,67.400,Jicamarca,6.556,7.121
269,5,6.700,283.200,-12.000,67.400,Jicamarca,5.899,6.084
269,6,5.200,283.200,-12.000,67.400,Jicamarca,5.196,4.992
269,7,3.700,283.200,-12.000,67.400,Jicamarca,4.509,3.859
269,8,3.800,283.200,-12.000,67.400,Jicamarca,3.574,2.747
269,9,5.150,283.200,-12.000,67.400,Jicamarca,2.591,2.282
269,10,6.200,283.200,-12.000,67.400,Jicamarca,2.473,3.095
269,11,6.925,283.200,-12.000,67.400,Jicamarca,3.744,4.806
269,12,4.450,283.200,-12.000,67.400,Jicamarca,5.637,6.233
269,13,5.450,283.200,-12.000,67.400,Jicamarca,6.882,6.685
269,14,5.550,283.200,-12.000,67.400,Jicamarca,7.114,6.513
269,15,5.800,283.200,-12.000,67.400,Jicamarca,6.932,6.371
269,16,5.900,283.200,-12.000,67.400,Jicamarca,6.862,6.474
269,17,6.613,283.200,-12.000,67.400,Jicamarca,6.905,6.711
269,18,7.050,283.200,-12.000,67.400,Jicamarca,6.970,7.015
269,19,7.050,283.200,-12.000,67.400,Jicamarca,7.130,7.368
269,20,6.700,283.200,-12.000,67.400,Jicamarca,7.392,7.709
276,0,7.500,283.200,-12.000,68.300,Jicamarca,7.413,8.156
276,1,6.900,283.200,-12.000,68.300,Jicamarca,7.141,8.123
276,2,9.300,283.200,-12.000,68.300,Jicamarca,7.079,8.241
276,3,8.400,283.200,-12.000,68.300,Jicamarca,7.036,8.063
276,4,5.300,283.200,-12.000,68.300,Jicamarca,6.641,7.290
276,5,4.800,283.200,-12.000,68.300,Jicamarca,5.925,6.174
276,6,4.400,283.200,-12.000,68.300,Jicamarca,5.238,5.050
276,7,3.400,283.200,-12.000,68.300,Jicamarca,4.568,3.879
276,8,2.900,283.200,-12.000,68.300,Jicamarca,3.583,2.729
276,9,3.400,283.200,-12.000,68.300,Jicamarca,2.567,2.288
276,10,3.500,283.200,-12.000,68.300,Jicamarca,2.537,3.189
276,11,3.800,283.200,-12.000,68.300,Jicamarca,3.963,4.996
276,12,5.450,283.200,-12.000,68.300,Jicamarca,5.940,6.492
276,13,6.613,283.200,-12.000,68.300,Jicamarca,7.184,6.989
276,14,7.250,283.200,-12.000,68.300,Jicamarca,7.408,6.835
276,15,6.050,283.200,-12.000,68.300,Jicamarca,7.230,6.674
276,16,5.550,283.200,-12.000,68.300,Jicamarca,7.129,6.742
276,17,5.500,283.200,-12.000,68.300,Jicamarca,7.108,6.960
276,18,5.700,283.200,-12.000,68.300,Jicamarca,7.127,7.254
276,19,6.050,283.200,-12.000,68.300,Jicamarca,7.271,7.588
276,20,6.350,283.200,-12.000,68.300,Jicamarca,7.527,7.925
276,21,6.750,283.200,-12.000,68.300,Jicamarca,7.753,8.230
276,22,6.950,283.200,-12.000,68.300,Jicamarca,7.835,8.407
276,23,7.300,283.200,-12.000,68.300,Jicamarca,7.713,8.346
279,0,6.500,283.200,-12.000,67.300,Jicamarca,7.502,8.302
279,1,5.900,283.200,-12.000,67.300,Jicamarca,7.222,8.284
279,2,5.600,283.200,-12.000,67.300,Jicamarca,7.162,8.402
279,3,5.600,283.200,-12.000,67.300,Jicamarca,7.108,8.188
279,4,4.500,283.200,-12.000,67.300,Jicamarca,6.678,7.362
279,5,4.800,283.200,-12.000,67.300,Jicamarca,5.936,6.212
279,6,4.800,283.200,-12.000,67.300,Jicamarca,5.256,5.074
279,7,4.900,283.200,-12.000,67.300,Jicamarca,4.593,3.887
279,8,4.100,283.200,-12.000,67.300,Jicamarca,3.587,2.722
279,9,2.500,283.200,-12.000,67.300,Jicamarca,2.556,2.290
279,10,3.200,283.200,-12.000,67.300,Jicamarca,2.564,3.230
279,11,4.100,283.200,-12.000,67.300,Jicamarca,4.056,5.078
279,12,5.800,283.200,-12.000,67.300,Jicamarca,6.070,6.603
279,13,6.725,283.200,-12.000,67.300,Jicamarca,7.313,7.119
279,14,7.700,283.200,-12.000,67.300,Jicamarca,7.534,6.973
279,15,6.650,283.200,-12.000,67.300,Jicamarca,7.358,6.804
279,16,6.100,283.200,-12.000,67.300,Jicamarca,7.243,6.857
279,17,6.650,283.200,-12.000,67.300,Jicamarca,7.195,7.067
279,18,6.350,283.200,-12.000,67.300,Jicamarca,7.194,7.356
279,19,6.550,283.200,-12.000,67.300,Jicamarca,7.331,7.682
279,20,6.750,283.200,-12.000,67.300,Jicamarca,7.584,8.018
279,21,6.962,283.200,-12.000,67.300,Jicamarca,7.818,8.338
279,22,6.700,283.200,-12.000,67.300,Jicamarca,7.919,8.534
279,23,6.625,283.200,-12.000,67.300,Jicamarca,7.808,8.483
281,0,5.900,283.200,-12.000,67.000,Jicamarca,7.561,8.400
281,1,5.900,283.200,-12.000,67.000,Jicamarca,7.277,8.392
281,2,5.800,283.200,-12.000,67.000,Jicamarca,7.218,8.509
281,3,5.300,283.200,-12.000,67.000,Jicamarca,7.156,8.271
281,4,5.800,283.200,-12.000,67.000,Jicamarca,6.702,7.410
281,5,6.300,283.200,-12.000,67.000,Jicamarca,5.944,6.238
281,6,5.400,283.200,-12.000,67.000,Jicamarca,5.269,5.091
281,7,4.900,283.200,-12.000,67.000,Jicamarca,4.610,3.892
281,8,4.100,283.200,-12.000,67.000,Jicamarca,3.589,2.717
281,9,3.000,283.200,-12.000,67.000,Jicamarca,2.549,2.292
281,10,3.400,283.200,-12.000,67.000,Jicamarca,2.583,3.256
281,11,4.100,283.200,-12.000,67.000,Jicamarca,4.119,5.132
281,12,5.600,283.200,-12.000,67.000,Jicamarca,6.157,6.677
281,13,6.750,283.200,-12.000,67.000,Jicamarca,7.399,7.206
281,14,7.406,283.200,-12.000,67.000,Jicamarca,7.618,7.065
281,15,6.650,283.200,-12.000,67.000,Jicamarca,7.443,6.890
281,16,5.850,283.200,-12.000,67.000,Jicamarca,7.320,6.933
281,17,6.750,283.200,-12.000,67.000,Jicamarca,7.253,7.138
281,18,6.875,283.200,-12.000,67.000,Jicamarca,7.239,7.424
281,19,7.200,283.200,-12.000,67.000,Jicamarca,7.371,7.745
281,20,7.350,283.200,-12.000,67.000,Jicamarca,7.623,8.080
281,21,7.700,283.200,-12.000,67.000,Jicamarca,7.861,8.410
281,22,7.600,283.200,-12.000,67.000,Jicamarca,7.974,8.619
281,23,7.200,283.200,-12.000,67.000,Jicamarca,7.872,8.575
286,0,7.900,283.200,-12.000,66.900,Jicamarca,7.709,8.644
286,1,7.600,283.200,-12.000,66.900,Jicamarca,7.412,8.661
286,2,7.700,283.200,-12.000,66.900,Jicamarca,7.358,8.778
286,3,7.600,283.200,-12.000,66.900,Jicamarca,7.276,8.480
286,4,10.200,283.200,-12.000,66.900,Jicamarca,6.763,7.531
286,5,5.700,283.200,-12.000,66.900,Jicamarca,5.962,6.302
286,6,5.000,283.200,-12.000,66.900,Jicamarca,5.299,5.132
286,7,4.300,283.200,-12.000,66.900,Jicamarca,4.652,3.906
286,8,3.300,283.200,-12.000,66.900,Jicamarca,3.595,2.705
286,9,2.500,283.200,-12.000,66.900,Jicamarca,2.532,2.296
286,10,4.400,283.200,-12.000,66.900,Jicamarca,2.629,3.324
286,11,6.050,283.200,-12.000,66.900,Jicamarca,4.275,5.268
286,12,7.050,283.200,-12.000,66.900,Jicamarca,6.374,6.861
286,13,7.125,283.200,-12.000,66.900,Jicamarca,7.615,7.422
286,14,6.050,283.200,-12.000,66.900,Jicamarca,7.828,7.294
286,15,6.000,283.200,-12.000,66.900,Jicamarca,7.656,7.106
286,16,5.950,283.200,-12.000,66.900,Jicamarca,7.510,7.125
286,17,5.850,283.200,-12.000,66.900,Jicamarca,7.398,7.316
286,18,6.775,283.200,-12.000,66.900,Jicamarca,7.351,7.595
286,19,6.850,283.200,-12.000,66.900,Jicamarca,7.471,7.902
286,20,7.250,283.200,-12.000,66.900,Jicamarca,7.719,8.234
286,21,7.950,283.200,-12.000,66.900,Jicamarca,7.968,8.589
286,22,7.500,283.200,-12.000,66.900,Jicamarca,8.113,8.832
288,0,5.700,283.200,-12.000,66.900,Jicamarca,7.768,8.741
288,1,4.700,283.200,-12.000,66.900,Jicamarca,7.467,8.768
288,2,5.300,283.200,-12.000,66.900,Jicamarca,7.413,8.886
288,3,7.700,283.200,-12.000,66.900,Jicamarca,7.324,8.563
288,4,5.600,283.200,-12.000,66.900,Jicamarca,6.788,7.579
288,5,5.100,283.200,-12.000,66.900,Jicamarca,5.970,6.328
288,6,5.000,283.200,-12.000,66.900,Jicamarca,5.311,5.148
288,7,4.800,283.200,-12.000,66.900,Jicamarca,4.668,3.912
288,8,4.100,283.200,-12.000,66.900,Jicamarca,3.598,2.700
288,9,3.600,283.200,-12.000,66.900,Jicamarca,2.525,2.298
288,10,3.100,283.200,-12.000,66.900,Jicamarca,2.647,3.350
288,11,4.600,283.200,-12.000,66.900,Jicamarca,4.338,5.322
288,12,5.650,283.200,-12.000,66.900,Jicamarca,6.461,6.935
288,13,6.250,283.200,-12.000,66.900,Jicamarca,7.701,7.509
288,14,7.413,283.200,-12.000,66.900,Jicamarca,7.912,7.386
288,15,7.700,283.200,-12.000,66.900,Jicamarca,7.742,7.193
288,16,8.050,283.200,-12.000,66.900,Jicamarca,7.587,7.202
288,17,7.325,283.200,-12.000,66.900,Jicamarca,7.455,7.388
288,18,6.500,283.200,-12.000,66.900,Jicamarca,7.396,7.663
288,19,7.000,283.200,-12.000,66.900,Jicamarca,7.511,7.965
288,20,7.150,283.200,-12.000,66.900,Jicamarca,7.758,8.296
288,21,8.625,283.200,-12.000,66.900,Jicamarca,8.011,8.661
288,22,8.600,283.200,-12.000,66.900,Jicamarca,8.168,8.917
288,23,8.900,283.200,-12.000,66.900,Jicamarca,8.094,8.896
290,0,7.000,283.200,-12.000,65.600,Jicamarca,7.825,8.777
290,1,6.300,283.200,-12.000,65.600,Jicamarca,7.507,8.782
290,2,5.400,283.200,-12.000,65.600,Jicamarca,7.408,8.854
290,3,5.500,283.200,-12.000,65.600,Jicamarca,7.275,8.494
290,4,5.500,283.200,-12.000,65.600,Jicamarca,6.719,7.499
290,5,5.800,283.200,-12.000,65.600,Jicamarca,5.896,6.248
290,6,5.900,283.200,-12.000,65.600,Jicamarca,5.231,5.068
290,7,4.200,283.200,-12.000,65.600,Jicamarca,4.589,3.846
290,8,3.700,283.200,-12.000,65.600,Jicamarca,3.537,2.670
290,9,3.500,283.200,-12.000,65.600,Jicamarca,2.493,2.299
290,10,4.300,283.200,-12.000,65.600,Jicamarca,2.635,3.354
290,11,5.000,283.200,-12.000,65.600,Jicamarca,4.332,5.314
290,12,6.250,283.200,-12.000,65.600,Jicamarca,6.458,6.931
290,13,7.100,283.200,-12.000,65.600,Jicamarca,7.703,7.532
290,14,7.200,283.200,-12.000,65.600,Jicamarca,7.921,7.444
290,15,6.900,283.200,-12.000,65.600,Jicamarca,7.760,7.276
290,16,5.350,283.200,-12.000,65.600,Jicamarca,7.611,7.294
290,17,6.400,283.200,-12.000,65.600,Jicamarca,7.475,7.470
290,18,6.300,283.200,-12.000,65.600,Jicamarca,7.411,7.727
290,19,6.400,283.200,-12.000,65.600,Jicamarca,7.536,8.020
290,20,6.525,283.200,-12.000,65.600,Jicamarca,7.801,8.348
290,21,6.900,283.200,-12.000,65.600,Jicamarca,8.063,8.705
290,22,7.400,283.200,-12.000,65.600,Jicamarca,8.217,8.950
292,0,7.200,283.200,-12.000,65.500,Jicamarca,7.883,8.812
292,1,6.300,283.200,-12.000,65.500,Jicamarca,7.548,8.797
292,2,5.900,283.200,-12.000,65.500,Jicamarca,7.403,8.822
292,3,7.200,283.200,-12.000,65.500,Jicamarca,7.225,8.424
292,4,5.600,283.200,-12.000,65.500,Jicamarca,6.650,7.419
292,5,4.700,283.200,-12.000,65.500,Jicamarca,5.822,6.169
292,6,4.400,283.200,-12.000,65.500,Jicamarca,5.151,4.988
292,7,3.700,283.200,-12.000,65.500,Jicamarca,4.509,3.781
292,8,3.700,283.200,-12.000,65.500,Jicamarca,3.477,2.640
292,9,4.400,283.200,-12.000,65.500,Jicamarca,2.461,2.299
292,10,5.750,283.200,-12.000,65.500,Jicamarca,2.622,3.357
292,11,6.750,283.200,-12.000,65.500,Jicamarca,4.326,5.306
292,12,7.250,283.200,-12.000,65.500,Jicamarca,6.455,6.928
292,13,7.350,283.200,-12.000,65.500,Jicamarca,7.704,7.556
292,14,7.150,283.200,-12.000,65.500,Jicamarca,7.929,7.501
292,15,7.450,283.200,-12.000,65.500,Jicamarca,7.778,7.359
292,16,7.250,283.200,-12.000,65.500,Jicamarca,7.634,7.386
292,17,7.600,283.200,-12.000,65.500,Jicamarca,7.495,7.551
292,18,7.750,283.200,-12.000,65.500,Jicamarca,7.426,7.792
292,19,8.050,283.200,-12.000,65.500,Jicamarca,7.562,8.075
292,20,8.200,283.200,-12.000,65.500,Jicamarca,7.845,8.400
292,21,8.000,283.200,-12.000,65.500,Jicamarca,8.115,8.749
293,0,7.500,283.200,-12.000,64.400,Jicamarca,7.912,8.830
293,1,6.500,283.200,-12.000,64.400,Jicamarca,7.568,8.804
293,2,6.200,283.200,-12.000,64.400,Jicamarca,7.401,8.806
293,3,5.800,283.200,-12.000,64.400,Jicamarca,7.200,8.390
293,4,5.600,283.200,-12.000,64.400,Jicamarca,6.615,7.379
293,5,4.500,283.200,-12.000,64.400,Jicamarca,5.785,6.129
293,6,4.400,283.200,-12.000,64.400,Jicamarca,5.111,4.949
293,7,4.900,283.200,-12.000,64.400,Jicamarca,4.469,3.748
293,8,3.400,283.200,-12.000,64.400,Jicamarca,3.447,2.624
293,9,3.000,283.200,-12.000,64.400,Jicamarca,2.446,2.300
293,10,3.800,283.200,-12.000,64.400,Jicamarca,2.616,3.359
293,11,4.600,283.200,-12.000,64.400,Jicamarca,4.323,5.302
293,12,5.325,283.200,-12.000,64.400,Jicamarca,6.454,6.926
293,13,6.025,283.200,-12.000,64.400,Jicamarca,7.705,7.567
293,14,6.625,283.200,-12.000,64.400,Jicamarca,7.933,7.530
293,15,7.850,283.200,-12.000,64.400,Jicamarca,7.787,7.401
293,16,8.500,283.200,-12.000,64.400,Jicamarca,7.646,7.432
293,17,8.507,283.200,-12.000,64.400,Jicamarca,7.505,7.592
293,18,8.450,283.200,-12.000,64.400,Jicamarca,7.433,7.824
293,19,8.250,283.200,-12.000,64.400,Jicamarca,7.574,8.102
293,20,7.450,283.200,-12.000,64.400,Jicamarca,7.867,8.427
293,21,7.150,283.200,-12.000,64.400,Jicamarca,8.141,8.770
293,22,7.550,283.200,-12.000,64.400,Jicamarca,8.290,8.999
293,23,8.200,283.200,-12.000,64.400,Jicamarca,8.222,8.979
295,0,5.800,283.200,-12.000,64.900,Jicamarca,7.969,8.866
295,1,5.000,283.200,-12.000,64.900,Jicamarca,7.609,8.818
295,2,5.900,283.200,-12.000,64.900,Jicamarca,7.395,8.774
295,3,5.600,283.200,-12.000,64.900,Jicamarca,7.151,8.320
295,4,4.800,283.200,-12.000,64.900,Jicamarca,6.546,7.299
295,5,3.500,283.200,-12.000,64.900,Jicamarca,5.711,6.049
295,6,4.100,283.200,-12.000,64.900,Jicamarca,5.031,4.869
295,7,5.450,283.200,-12.000,64.900,Jicamarca,4.389,3.682
295,8,5.525,283.200,-12.000,64.900,Jicamarca,3.387,2.594
295,9,6.850,283.200,-12.000,64.900,Jicamarca,2.414,2.301
295,10,8.150,283.200,-12.000,64.900,Jicamarca,2.603,3.362
295,11,7.700,283.200,-12.000,64.900,Jicamarca,4.318,5.294
295,12,7.800,283.200,-12.000,64.900,Jicamarca,6.451,6.922
295,13,7.300,283.200,-12.000,64.900,Jicamarca,7.707,7.590
295,14,7.300,283.200,-12.000,64.900,Jicamarca,7.942,7.587
295,15,7.202,283.200,-12.000,64.900,Jicamarca,7.805,7.484
295,16,7.200,283.200,-12.000,64.900,Jicamarca,7.670,7.524
295,17,7.000,283.200,-12.000,64.900,Jicamarca,7.524,7.674
295,18,4.700,283.200,-12.000,64.900,Jicamarca,7.449,7.888
296,0,7.200,283.200,-12.000,63.900,Jicamarca,7.998,8.884
296,1,6.600,283.200,-12.000,63.900,Jicamarca,7.629,8.825
296,2,5.700,283.200,-12.000,63.900,Jicamarca,7.393,8.758
296,3,8.200,283.200,-12.000,63.900,Jicamarca,7.126,8.285
296,4,4.400,283.200,-12.000,63.900,Jicamarca,6.512,7.259
296,5,5.650,283.200,-12.000,63.900,Jicamarca,5.674,6.010
296,6,6.600,283.200,-12.000,63.900,Jicamarca,4.991,4.829
296,7,7.125,283.200,-12.000,63.900,Jicamarca,4.349,3.649
296,8,7.150,283.200,-12.000,63.900,Jicamarca,3.356,2.579
296,9,6.025,283.200,-12.000,63.900,Jicamarca,2.398,2.301
296,10,6.300,283.200,-12.000,63.900,Jicamarca,2.597,3.364
296,11,7.350,283.200,-12.000,63.900,Jicamarca,4.315,5.290
296,12,7.750,283.200,-12.000,63.900,Jicamarca,6.450,6.920
296,13,8.050,283.200,-12.000,63.900,Jicamarca,7.707,7.602
296,14,8.250,283.200,-12.000,63.900,Jicamarca,7.946,7.616
296,15,8.500,283.200,-12.000,63.900,Jicamarca,7.814,7.526
296,16,7.600,283.200,-12.000,63.900,Jicamarca,7.682,7.570
306,0,7.200,283.200,-12.000,69.600,Jicamarca,8.284,9.062
306,1,6.200,283.200,-12.000,69.600,Jicamarca,7.831,8.895
306,2,8.400,283.200,-12.000,69.600,Jicamarca,7.367,8.598
306,3,5.800,283.200,-12.000,69.600,Jicamarca,6.878,7.937
306,4,5.700,283.200,-12.000,69.600,Jicamarca,6.167,6.858
306,5,4.700,283.200,-12.000,69.600,Jicamarca,5.305,5.611
306,6,5.500,283.200,-12.000,69.600,Jicamarca,4.590,4.430
306,7,4.100,283.200,-12.000,69.600,Jicamarca,3.951,3.321
306,8,3.300,283.200,-12.000,69.600,Jicamarca,3.055,2.429
306,9,3.900,283.200,-12.000,69.600,Jicamarca,2.239,2.305
306,10,4.600,283.200,-12.000,69.600,Jicamarca,2.535,3.381
306,11,5.850,283.200,-12.000,69.600,Jicamarca,4.287,5.249
306,12,6.750,283.200,-12.000,69.600,Jicamarca,6.437,6.901
306,13,6.900,283.200,-12.000,69.600,Jicamarca,7.715,7.718
306,14,7.800,283.200,-12.000,69.600,Jicamarca,7.989,7.902
306,15,7.300,283.200,-12.000,69.600,Jicamarca,7.905,7.942
306,16,7.700,283.200,-12.000,69.600,Jicamarca,7.801,8.029
306,17,8.300,283.200,-12.000,69.600,Jicamarca,7.632,8.124
306,18,8.450,283.200,-12.000,69.600,Jicamarca,7.532,8.243
306,19,8.400,283.200,-12.000,69.600,Jicamarca,7.737,8.460
306,20,8.550,283.200,-12.000,69.600,Jicamarca,8.152,8.765
306,21,7.400,283.200,-12.000,69.600,Jicamarca,8.477,9.053
306,22,7.300,283.200,-12.000,69.600,Jicamarca,8.605,9.211
307,0,6.400,283.200,-12.000,68.300,Jicamarca,8.313,9.080
307,1,5.800,283.200,-12.000,68.300,Jicamarca,7.851,8.902
307,2,5.700,283.200,-12.000,68.300,Jicamarca,7.365,8.582
307,3,5.600,283.200,-12.000,68.300,Jicamarca,6.853,7.902
307,4,4.700,283.200,-12.000,68.300,Jicamarca,6.132,6.818
307,5,4.400,283.200,-12.000,68.300,Jicamarca,5.268,5.572
307,6,3.800,283.200,-12.000,68.300,Jicamarca,4.550,4.390
