DayOfYear,Hour,foF2,Longitude,Latitude,F10.7,Station,foF2_C,foF2_U
3,12,5.175,288.500,42.600,70.200,MilstonHill,3.212,2.979
3,13,5.025,288.500,42.600,70.200,MilstonHill,3.954,3.703
4,23,2.950,288.500,42.600,69.100,MilstonHill,3.014,2.620
4,0,3.300,288.500,42.600,69.100,MilstonHill,2.462,2.047
4,1,3.650,288.500,42.600,69.100,MilstonHill,2.187,1.671
4,11,5.275,288.500,42.600,69.100,MilstonHill,2.686,2.289
4,12,5.400,288.500,42.600,69.100,MilstonHill,3.211,2.968
4,13,6.325,288.500,42.600,69.100,MilstonHill,3.947,3.693
5,23,3.100,288.500,42.600,68.800,MilstonHill,3.022,2.619
5,0,3.100,288.500,42.600,68.800,MilstonHill,2.471,2.042
5,1,3.650,288.500,42.600,68.800,MilstonHill,2.197,1.660
5,11,5.863,288.500,42.600,68.800,MilstonHill,2.695,2.276
5,12,5.963,288.500,42.600,68.800,MilstonHill,3.211,2.956
5,13,5.725,288.500,42.600,68.800,MilstonHill,3.940,3.683
6,23,2.050,288.500,42.600,69.600,MilstonHill,3.030,2.618
6,0,2.750,288.500,42.600,69.600,MilstonHill,2.480,2.038
6,1,2.900,288.500,42.600,69.600,MilstonHill,2.207,1.650
6,11,5.975,288.500,42.600,69.600,MilstonHill,2.704,2.263
6,12,5.875,288.500,42.600,69.600,MilstonHill,3.211,2.945
6,13,5.975,288.500,42.600,69.600,MilstonHill,3.932,3.673
7,23,1.950,288.500,42.600,69.100,MilstonHill,3.039,2.617
7,0,3.500,288.500,42.600,69.100,MilstonHill,2.489,2.033
7,1,3.600,288.500,42.600,69.100,MilstonHill,2.218,1.639
7,11,5.075,288.500,42.600,69.100,MilstonHill,2.714,2.249
7,12,5.275,288.500,42.600,69.100,MilstonHill,3.211,2.933
7,13,5.175,288.500,42.600,69.100,MilstonHill,3.925,3.663
8,23,3.000,288.500,42.600,69.000,MilstonHill,3.047,2.616
8,0,2.800,288.500,42.600,69.000,MilstonHill,2.499,2.028
8,1,3.300,288.500,42.600,69.000,MilstonHill,2.228,1.629
8,11,5.375,288.500,42.600,69.000,MilstonHill,2.723,2.236
8,12,5.125,288.500,42.600,69.000,MilstonHill,3.211,2.921
8,13,4.625,288.500,42.600,69.000,MilstonHill,3.918,3.653
9,23,2.400,288.500,42.600,69.200,MilstonHill,3.056,2.615
9,0,2.950,288.500,42.600,69.200,MilstonHill,2.508,2.024
9,1,3.400,288.500,42.600,69.200,MilstonHill,2.238,1.618
9,11,4.925,288.500,42.600,69.200,MilstonHill,2.732,2.223
9,12,5.275,288.500,42.600,69.200,MilstonHill,3.211,2.910
9,13,5.275,288.500,42.600,69.200,MilstonHill,3.911,3.643
10,23,2.350,288.500,42.600,67.800,MilstonHill,3.064,2.614
10,0,2.400,288.500,42.600,67.800,MilstonHill,2.517,2.019
10,1,2.650,288.500,42.600,67.800,MilstonHill,2.248,1.608
10,11,5.575,288.500,42.600,67.800,MilstonHill,2.742,2.210
10,12,5.275,288.500,42.600,67.800,MilstonHill,3.211,2.898
10,13,5.125,288.500,42.600,67.800,MilstonHill,3.903,3.633
11,23,3.100,288.500,42.600,65.900,MilstonHill,3.073,2.613
11,0,2.650,288.500,42.600,65.900,MilstonHill,2.527,2.014
11,1,2.350,288.500,42.600,65.900,MilstonHill,2.258,1.597
11,11,5.500,288.500,42.600,65.900,MilstonHill,2.751,2.197
11,12,5.150,288.500,42.600,65.900,MilstonHill,3.211,2.887
11,13,5.150,288.500,42.600,65.900,MilstonHill,3.896,3.623
12,23,2.850,288.500,42.600,67.300,MilstonHill,3.081,2.613
12,0,3.500,288.500,42.600,67.300,MilstonHill,2.536,2.009
12,1,3.800,288.500,42.600,67.300,MilstonHill,2.268,1.587
12,11,6.463,288.500,42.600,67.300,MilstonHill,2.761,2.184
12,12,5.375,288.500,42.600,67.300,MilstonHill,3.211,2.875
12,13,5.075,288.500,42.600,67.300,MilstonHill,3.889,3.613
13,23,2.700,288.500,42.600,66.600,MilstonHill,3.089,2.612
13,0,3.100,288.500,42.600,66.600,MilstonHill,2.545,2.005
13,1,3.250,288.500,42.600,66.600,MilstonHill,2.279,1.576
13,11,5.375,288.500,42.600,66.600,MilstonHill,2.770,2.170
13,12,5.275,288.500,42.600,66.600,MilstonHill,3.211,2.864
13,13,5.525,288.500,42.600,66.600,MilstonHill,3.881,3.603
14,23,2.250,288.500,42.600,67.800,MilstonHill,3.098,2.611
14,0,3.000,288.500,42.600,67.800,MilstonHill,2.555,2.000
14,1,3.650,288.500,42.600,67.800,MilstonHill,2.289,1.566
14,11,6.125,288.500,42.600,67.800,MilstonHill,2.779,2.157
14,12,5.575,288.500,42.600,67.800,MilstonHill,3.211,2.852
14,13,5.125,288.500,42.600,67.800,MilstonHill,3.874,3.593
15,23,3.300,288.500,42.600,67.300,MilstonHill,3.106,2.610
15,0,3.200,288.500,42.600,67.300,MilstonHill,2.564,1.995
15,1,3.450,288.500,42.600,67.300,MilstonHill,2.299,1.555
15,11,5.475,288.500,42.600,67.300,MilstonHill,2.789,2.144
15,12,5.175,288.500,42.600,67.300,MilstonHill,3.210,2.841
15,13,5.175,288.500,42.600,67.300,MilstonHill,3.867,3.583
16,23,3.650,288.500,42.600,67.500,MilstonHill,3.125,2.641
16,0,3.700,288.500,42.600,67.500,MilstonHill,2.579,2.030
16,1,3.850,288.500,42.600,67.500,MilstonHill,2.305,1.589
16,11,5.825,288.500,42.600,67.500,MilstonHill,2.789,2.162
16,12,6.113,288.500,42.600,67.500,MilstonHill,3.220,2.854
16,13,5.363,288.500,42.600,67.500,MilstonHill,3.878,3.589
17,23,3.700,288.500,42.600,66.400,MilstonHill,3.144,2.672
17,0,3.350,288.500,42.600,66.400,MilstonHill,2.593,2.064
17,1,3.600,288.500,42.600,66.400,MilstonHill,2.312,1.622
17,11,5.750,288.500,42.600,66.400,MilstonHill,2.790,2.179
17,12,5.075,288.500,42.600,66.400,MilstonHill,3.230,2.868
17,13,5.438,288.500,42.600,66.400,MilstonHill,3.888,3.595
18,23,2.650,288.500,42.600,66.600,MilstonHill,3.163,2.703
18,0,3.000,288.500,42.600,66.600,MilstonHill,2.608,2.098
18,1,3.400,288.500,42.600,66.600,MilstonHill,2.318,1.656
18,11,5.225,288.500,42.600,66.600,MilstonHill,2.791,2.196
18,12,5.850,288.500,42.600,66.600,MilstonHill,3.240,2.882
18,13,5.100,288.500,42.600,66.600,MilstonHill,3.899,3.601
19,23,2.000,288.500,42.600,67.400,MilstonHill,3.181,2.734
19,0,3.250,288.500,42.600,67.400,MilstonHill,2.622,2.133
19,1,3.800,288.500,42.600,67.400,MilstonHill,2.324,1.689
19,11,4.875,288.500,42.600,67.400,MilstonHill,2.792,2.214
19,12,4.825,288.500,42.600,67.400,MilstonHill,3.249,2.896
19,13,5.500,288.500,42.600,67.400,MilstonHill,3.909,3.606
20,23,3.250,288.500,42.600,67.000,MilstonHill,3.200,2.765
20,0,3.500,288.500,42.600,67.000,MilstonHill,2.637,2.167
20,1,3.800,288.500,42.600,67.000,MilstonHill,2.330,1.723
20,11,4.888,288.500,42.600,67.000,MilstonHill,2.793,2.231
20,12,5.100,288.500,42.600,67.000,MilstonHill,3.259,2.909
20,13,4.925,288.500,42.600,67.000,MilstonHill,3.920,3.612
21,23,3.100,288.500,42.600,67.700,MilstonHill,3.219,2.796
21,0,3.350,288.500,42.600,67.700,MilstonHill,2.651,2.201
21,1,3.250,288.500,42.600,67.700,MilstonHill,2.337,1.756
21,11,5.325,288.500,42.600,67.700,MilstonHill,2.794,2.249
21,12,4.850,288.500,42.600,67.700,MilstonHill,3.269,2.923
21,13,4.775,288.500,42.600,67.700,MilstonHill,3.931,3.618
22,23,2.800,288.500,42.600,68.500,MilstonHill,3.238,2.827
22,0,2.900,288.500,42.600,68.500,MilstonHill,2.666,2.236
22,1,3.300,288.500,42.600,68.500,MilstonHill,2.343,1.790
22,11,5.075,288.500,42.600,68.500,MilstonHill,2.795,2.266
22,12,5.025,288.500,42.600,68.500,MilstonHill,3.278,2.937
22,13,5.213,288.500,42.600,68.500,MilstonHill,3.941,3.624
23,23,2.750,288.500,42.600,69.300,MilstonHill,3.257,2.858
23,0,3.100,288.500,42.600,69.300,MilstonHill,2.680,2.270
23,1,3.050,288.500,42.600,69.300,MilstonHill,2.349,1.824
23,11,5.750,288.500,42.600,69.300,MilstonHill,2.796,2.284
23,12,5.425,288.500,42.600,69.300,MilstonHill,3.288,2.950
23,13,5.875,288.500,42.600,69.300,MilstonHill,3.952,3.630
24,23,3.800,288.500,42.600,70.200,MilstonHill,3.276,2.889
24,0,3.300,288.500,42.600,70.200,MilstonHill,2.695,2.305
24,1,3.600,288.500,42.600,70.200,MilstonHill,2.356,1.857
24,11,5.025,288.500,42.600,70.200,MilstonHill,2.797,2.301
24,12,5.225,288.500,42.600,70.200,MilstonHill,3.298,2.964
24,13,4.863,288.500,42.600,70.200,MilstonHill,3.962,3.636
25,23,3.150,288.500,42.600,72.700,MilstonHill,3.294,2.920
25,0,3.400,288.500,42.600,72.700,MilstonHill,2.709,2.339
25,1,3.200,288.500,42.600,72.700,MilstonHill,2.362,1.891
25,11,5.800,288.500,42.600,72.700,MilstonHill,2.798,2.318
25,12,5.925,288.500,42.600,72.700,MilstonHill,3.307,2.978
25,13,5.925,288.500,42.600,72.700,MilstonHill,3.973,3.642
26,23,2.550,288.500,42.600,74.300,MilstonHill,3.313,2.951
26,0,2.650,288.500,42.600,74.300,MilstonHill,2.724,2.373
26,1,2.850,288.500,42.600,74.300,MilstonHill,2.368,1.924
26,11,4.975,288.500,42.600,74.300,MilstonHill,2.799,2.336
26,12,5.875,288.500,42.600,74.300,MilstonHill,3.317,2.992
26,13,5.175,288.500,42.600,74.300,MilstonHill,3.984,3.647
27,23,2.450,288.500,42.600,72.800,MilstonHill,3.332,2.983
27,0,2.950,288.500,42.600,72.800,MilstonHill,2.738,2.408
27,1,3.200,288.500,42.600,72.800,MilstonHill,2.374,1.958
27,11,4.925,288.500,42.600,72.800,MilstonHill,2.800,2.353
27,12,5.875,288.500,42.600,72.800,MilstonHill,3.327,3.005
27,13,4.925,288.500,42.600,72.800,MilstonHill,3.994,3.653
28,23,2.250,288.500,42.600,73.500,MilstonHill,3.351,3.014
28,0,2.300,288.500,42.600,73.500,MilstonHill,2.753,2.442
28,1,2.250,288.500,42.600,73.500,MilstonHill,2.381,1.992
28,11,5.200,288.500,42.600,73.500,MilstonHill,2.800,2.371
28,12,5.113,288.500,42.600,73.500,MilstonHill,3.336,3.019
28,13,4.913,288.500,42.600,73.500,MilstonHill,4.005,3.659
29,23,2.200,288.500,42.600,70.900,MilstonHill,3.370,3.045
29,0,2.500,288.500,42.600,70.900,MilstonHill,2.768,2.476
29,1,2.450,288.500,42.600,70.900,MilstonHill,2.387,2.025
29,11,5.425,288.500,42.600,70.900,MilstonHill,2.801,2.388
29,12,4.925,288.500,42.600,70.900,MilstonHill,3.346,3.033
29,13,4.500,288.500,42.600,70.900,MilstonHill,4.016,3.665
30,23,2.000,288.500,42.600,71.400,MilstonHill,3.389,3.076
30,0,2.400,288.500,42.600,71.400,MilstonHill,2.782,2.511
30,1,2.600,288.500,42.600,71.400,MilstonHill,2.393,2.059
30,11,4.725,288.500,42.600,71.400,MilstonHill,2.802,2.406
30,12,5.075,288.500,42.600,71.400,MilstonHill,3.356,3.046
30,13,5.075,288.500,42.600,71.400,MilstonHill,4.026,3.671
31,23,2.050,288.500,42.600,70.000,MilstonHill,3.407,3.107
31,0,2.200,288.500,42.600,70.000,MilstonHill,2.797,2.545
31,1,2.350,288.500,42.600,70.000,MilstonHill,2.400,2.092
31,11,4.807,288.500,42.600,70.000,MilstonHill,2.803,2.423
31,12,6.125,288.500,42.600,70.000,MilstonHill,3.366,3.060
31,13,5.225,288.500,42.600,70.000,MilstonHill,4.037,3.677
32,23,2.950,288.500,42.600,70.000,MilstonHill,3.426,3.138
32,0,3.350,288.500,42.600,70.000,MilstonHill,2.811,2.580
32,1,3.200,288.500,42.600,70.000,MilstonHill,2.406,2.126
32,11,5.075,288.500,42.600,70.000,MilstonHill,2.804,2.440
32,12,5.925,288.500,42.600,70.000,MilstonHill,3.375,3.074
32,13,5.675,288.500,42.600,70.000,MilstonHill,4.047,3.683
33,23,3.450,288.500,42.600,68.800,MilstonHill,3.445,3.169
33,0,3.750,288.500,42.600,68.800,MilstonHill,2.826,2.614
33,1,4.250,288.500,42.600,68.800,MilstonHill,2.412,2.160
33,11,5.650,288.500,42.600,68.800,MilstonHill,2.805,2.458
33,12,5.675,288.500,42.600,68.800,MilstonHill,3.385,3.088
33,13,5.913,288.500,42.600,68.800,MilstonHill,4.058,3.688
34,23,3.250,288.500,42.600,69.100,MilstonHill,3.464,3.200
34,0,3.300,288.500,42.600,69.100,MilstonHill,2.840,2.648
34,1,3.200,288.500,42.600,69.100,MilstonHill,2.418,2.193
34,11,5.125,288.500,42.600,69.100,MilstonHill,2.806,2.475
34,12,5.500,288.500,42.600,69.100,MilstonHill,3.395,3.101
34,13,5.202,288.500,42.600,69.100,MilstonHill,4.069,3.694
35,23,2.100,288.500,42.600,68.700,MilstonHill,3.483,3.231
35,0,3.300,288.500,42.600,68.700,MilstonHill,2.855,2.683
35,1,2.400,288.500,42.600,68.700,MilstonHill,2.425,2.227
35,11,5.457,288.500,42.600,68.700,MilstonHill,2.807,2.493
35,12,5.300,288.500,42.600,68.700,MilstonHill,3.404,3.115
35,13,5.475,288.500,42.600,68.700,MilstonHill,4.079,3.700
36,23,2.200,288.500,42.600,68.700,MilstonHill,3.502,3.262
36,0,2.350,288.500,42.600,68.700,MilstonHill,2.869,2.717
36,1,2.350,288.500,42.600,68.700,MilstonHill,2.431,2.260
36,11,4.850,288.500,42.600,68.700,MilstonHill,2.808,2.510
36,12,5.575,288.500,42.600,68.700,MilstonHill,3.414,3.129
36,13,4.925,288.500,42.600,68.700,MilstonHill,4.090,3.706
37,23,2.100,288.500,42.600,67.900,MilstonHill,3.520,3.293
37,0,2.300,288.500,42.600,67.900,MilstonHill,2.884,2.751
37,1,2.750,288.500,42.600,67.900,MilstonHill,2.437,2.294
37,11,4.825,288.500,42.600,67.900,MilstonHill,2.809,2.528
37,12,5.625,288.500,42.600,67.900,MilstonHill,3.424,3.142
37,13,5.125,288.500,42.600,67.900,MilstonHill,4.100,3.712
38,23,2.750,288.500,42.600,68.300,MilstonHill,3.539,3.324
38,0,2.900,288.500,42.600,68.300,MilstonHill,2.898,2.786
38,1,3.050,288.500,42.600,68.300,MilstonHill,2.444,2.327
38,11,5.500,288.500,42.600,68.300,MilstonHill,2.810,2.545
38,12,5.875,288.500,42.600,68.300,MilstonHill,3.433,3.156
38,13,5.475,288.500,42.600,68.300,MilstonHill,4.111,3.718
39,23,2.500,288.500,42.600,68.100,MilstonHill,3.558,3.355
39,0,2.600,288.500,42.600,68.100,MilstonHill,2.913,2.820
39,1,2.950,288.500,42.600,68.100,MilstonHill,2.450,2.361
39,11,5.475,288.500,42.600,68.100,MilstonHill,2.811,2.562
39,12,5.225,288.500,42.600,68.100,MilstonHill,3.443,3.170
39,13,5.125,288.500,42.600,68.100,MilstonHill,4.122,3.724
40,23,3.300,288.500,42.600,68.400,MilstonHill,3.577,3.386
40,0,3.350,288.500,42.600,68.400,MilstonHill,2.927,2.855
40,1,3.400,288.500,42.600,68.400,MilstonHill,2.456,2.395
40,11,4.525,288.500,42.600,68.400,MilstonHill,2.811,2.580
40,12,5.275,288.500,42.600,68.400,MilstonHill,3.453,3.184
40,13,5.475,288.500,42.600,68.400,MilstonHill,4.132,3.729
41,23,3.000,288.500,42.600,68.100,MilstonHill,3.596,3.417
41,0,3.000,288.500,42.600,68.100,MilstonHill,2.942,2.889
41,1,3.300,288.500,42.600,68.100,MilstonHill,2.462,2.428
41,11,5.075,288.500,42.600,68.100,MilstonHill,2.812,2.597
41,12,5.125,288.500,42.600,68.100,MilstonHill,3.463,3.197
41,13,5.175,288.500,42.600,68.100,MilstonHill,4.143,3.735
42,23,2.050,288.500,42.600,68.000,MilstonHill,3.615,3.449
42,0,2.550,288.500,42.600,68.000,MilstonHill,2.956,2.923
42,1,2.800,288.500,42.600,68.000,MilstonHill,2.469,2.462
42,11,4.900,288.500,42.600,68.000,MilstonHill,2.813,2.615
42,12,5.875,288.500,42.600,68.000,MilstonHill,3.472,3.211
42,13,5.875,288.500,42.600,68.000,MilstonHill,4.154,3.741
43,23,2.650,288.500,42.600,68.400,MilstonHill,3.633,3.480
43,0,2.900,288.500,42.600,68.400,MilstonHill,2.971,2.958
43,1,3.550,288.500,42.600,68.400,MilstonHill,2.475,2.495
43,11,5.425,288.500,42.600,68.400,MilstonHill,2.814,2.632
43,12,5.425,288.500,42.600,68.400,MilstonHill,3.482,3.225
43,13,5.625,288.500,42.600,68.400,MilstonHill,4.164,3.747
44,23,3.000,288.500,42.600,68.600,MilstonHill,3.652,3.511
44,0,2.950,288.500,42.600,68.600,MilstonHill,2.986,2.992
44,1,3.250,288.500,42.600,68.600,MilstonHill,2.481,2.529
44,11,4.850,288.500,42.600,68.600,MilstonHill,2.815,2.650
44,12,5.600,288.500,42.600,68.600,MilstonHill,3.492,3.238
44,13,6.025,288.500,42.600,68.600,MilstonHill,4.175,3.753
45,23,3.500,288.500,42.600,69.700,MilstonHill,3.671,3.542
45,0,3.450,288.500,42.600,69.700,MilstonHill,3.000,3.026
45,1,3.400,288.500,42.600,69.700,MilstonHill,2.488,2.563
45,11,5.925,288.500,42.600,69.700,MilstonHill,2.816,2.667
45,12,6.250,288.500,42.600,69.700,MilstonHill,3.501,3.252
45,13,6.000,288.500,42.600,69.700,MilstonHill,4.185,3.759
46,23,3.400,288.500,42.600,69.200,MilstonHill,3.691,3.564
46,0,3.350,288.500,42.600,69.200,MilstonHill,3.028,3.050
46,1,3.400,288.500,42.600,69.200,MilstonHill,2.512,2.584
46,11,5.663,288.500,42.600,69.200,MilstonHill,2.815,2.671
46,12,5.375,288.500,42.600,69.200,MilstonHill,3.503,3.256
46,13,5.925,288.500,42.600,69.200,MilstonHill,4.179,3.760
47,23,2.600,288.500,42.600,69.000,MilstonHill,3.712,3.587
47,0,2.350,288.500,42.600,69.000,MilstonHill,3.057,3.073
47,1,2.700,288.500,42.600,69.000,MilstonHill,2.537,2.605
47,11,5.275,288.500,42.600,69.000,MilstonHill,2.813,2.676
47,12,5.475,288.500,42.600,69.000,MilstonHill,3.504,3.260
47,13,5.425,288.500,42.600,69.000,MilstonHill,4.173,3.760
48,23,2.650,288.500,42.600,68.400,MilstonHill,3.732,3.609
48,0,2.750,288.500,42.600,68.400,MilstonHill,3.085,3.096
48,1,2.900,288.500,42.600,68.400,MilstonHill,2.561,2.626
48,11,5.075,288.500,42.600,68.400,MilstonHill,2.812,2.680
48,12,5.625,288.500,42.600,68.400,MilstonHill,3.505,3.264
48,13,5.900,288.500,42.600,68.400,MilstonHill,4.168,3.761
49,23,2.750,288.500,42.600,68.300,MilstonHill,3.753,3.632
49,0,2.700,288.500,42.600,68.300,MilstonHill,3.113,3.119
49,1,2.750,288.500,42.600,68.300,MilstonHill,2.586,2.648
49,11,5.675,288.500,42.600,68.300,MilstonHill,2.811,2.685
49,12,5.725,288.500,42.600,68.300,MilstonHill,3.506,3.269
49,13,6.425,288.500,42.600,68.300,MilstonHill,4.162,3.762
50,23,3.100,288.500,42.600,68.600,MilstonHill,3.773,3.654
50,0,2.900,288.500,42.600,68.600,MilstonHill,3.142,3.142
50,1,3.050,288.500,42.600,68.600,MilstonHill,2.611,2.669
50,11,4.875,288.500,42.600,68.600,MilstonHill,2.809,2.689
50,12,5.175,288.500,42.600,68.600,MilstonHill,3.507,3.273
50,13,5.625,288.500,42.600,68.600,MilstonHill,4.156,3.763
51,23,3.100,288.500,42.600,69.400,MilstonHill,3.793,3.677
51,0,2.800,288.500,42.600,69.400,MilstonHill,3.170,3.165
51,1,3.000,288.500,42.600,69.400,MilstonHill,2.635,2.690
51,11,5.375,288.500,42.600,69.400,MilstonHill,2.808,2.694
51,12,6.075,288.500,42.600,69.400,MilstonHill,3.509,3.277
51,13,5.225,288.500,42.600,69.400,MilstonHill,4.150,3.764
52,23,3.550,288.500,42.600,69.200,MilstonHill,3.814,3.699
52,0,3.350,288.500,42.600,69.200,MilstonHill,3.198,3.188
52,1,3.100,288.500,42.600,69.200,MilstonHill,2.660,2.712
52,11,5.450,288.500,42.600,69.200,MilstonHill,2.807,2.698
52,12,5.175,288.500,42.600,69.200,MilstonHill,3.510,3.281
52,13,5.675,288.500,42.600,69.200,MilstonHill,4.144,3.764
53,23,3.050,288.500,42.600,69.700,MilstonHill,3.834,3.722
53,0,3.450,288.500,42.600,69.700,MilstonHill,3.227,3.211
53,1,3.300,288.500,42.600,69.700,MilstonHill,2.685,2.733
53,11,5.425,288.500,42.600,69.700,MilstonHill,2.805,2.703
53,12,5.775,288.500,42.600,69.700,MilstonHill,3.511,3.285
53,13,5.275,288.500,42.600,69.700,MilstonHill,4.138,3.765
54,23,2.700,288.500,42.600,69.200,MilstonHill,3.854,3.744
54,0,3.150,288.500,42.600,69.200,MilstonHill,3.255,3.235
54,1,3.300,288.500,42.600,69.200,MilstonHill,2.709,2.754
54,11,5.663,288.500,42.600,69.200,MilstonHill,2.804,2.707
54,12,5.975,288.500,42.600,69.200,MilstonHill,3.512,3.289
54,13,5.725,288.500,42.600,69.200,MilstonHill,4.132,3.766
55,23,2.350,288.500,42.600,69.000,MilstonHill,3.875,3.767
55,0,2.400,288.500,42.600,69.000,MilstonHill,3.283,3.258
55,1,2.350,288.500,42.600,69.000,MilstonHill,2.734,2.775
55,11,5.275,288.500,42.600,69.000,MilstonHill,2.803,2.712
55,12,5.775,288.500,42.600,69.000,MilstonHill,3.514,3.293
55,13,5.375,288.500,42.600,69.000,MilstonHill,4.126,3.767
56,23,2.350,288.500,42.600,68.900,MilstonHill,3.895,3.789
56,0,2.450,288.500,42.600,68.900,MilstonHill,3.311,3.281
56,1,2.650,288.500,42.600,68.900,MilstonHill,2.759,2.797
56,11,5.525,288.500,42.600,68.900,MilstonHill,2.801,2.716
56,12,5.075,288.500,42.600,68.900,MilstonHill,3.515,3.298
56,13,5.125,288.500,42.600,68.900,MilstonHill,4.120,3.768
57,23,2.700,288.500,42.600,69.200,MilstonHill,3.916,3.812
57,0,2.600,288.500,42.600,69.200,MilstonHill,3.340,3.304
57,1,2.600,288.500,42.600,69.200,MilstonHill,2.783,2.818
57,11,5.575,288.500,42.600,69.200,MilstonHill,2.800,2.721
57,12,5.125,288.500,42.600,69.200,MilstonHill,3.516,3.302
57,13,5.875,288.500,42.600,69.200,MilstonHill,4.114,3.768
58,23,2.900,288.500,42.600,69.400,MilstonHill,3.936,3.834
58,0,2.500,288.500,42.600,69.400,MilstonHill,3.368,3.327
58,1,2.500,288.500,42.600,69.400,MilstonHill,2.808,2.839
58,11,4.663,288.500,42.600,69.400,MilstonHill,2.799,2.725
58,12,4.750,288.500,42.600,69.400,MilstonHill,3.517,3.306
58,13,5.675,288.500,42.600,69.400,MilstonHill,4.108,3.769
59,23,2.950,288.500,42.600,68.800,MilstonHill,3.956,3.857
59,0,3.000,288.500,42.600,68.800,MilstonHill,3.396,3.350
59,1,2.250,288.500,42.600,68.800,MilstonHill,2.833,2.861
59,11,4.500,288.500,42.600,68.800,MilstonHill,2.797,2.730
59,12,3.888,288.500,42.600,68.800,MilstonHill,3.519,3.310
59,13,4.725,288.500,42.600,68.800,MilstonHill,4.102,3.770
60,23,2.700,288.500,42.600,68.700,MilstonHill,3.977,3.879
60,0,2.600,288.500,42.600,68.700,MilstonHill,3.425,3.373
60,1,2.550,288.500,42.600,68.700,MilstonHill,2.857,2.882
60,11,3.975,288.500,42.600,68.700,MilstonHill,2.796,2.734
60,12,4.600,288.500,42.600,68.700,MilstonHill,3.520,3.314
60,13,4.925,288.500,42.600,68.700,MilstonHill,4.096,3.771
61,23,2.350,288.500,42.600,68.200,MilstonHill,3.997,3.902
61,0,2.300,288.500,42.600,68.200,MilstonHill,3.453,3.396
61,1,2.300,288.500,42.600,68.200,MilstonHill,2.882,2.903
61,11,3.575,288.500,42.600,68.200,MilstonHill,2.795,2.739
61,12,3.600,288.500,42.600,68.200,MilstonHill,3.521,3.318
61,13,3.600,288.500,42.600,68.200,MilstonHill,4.090,3.772
62,23,2.450,288.500,42.600,68.300,MilstonHill,4.017,3.924
62,0,2.700,288.500,42.600,68.300,MilstonHill,3.481,3.419
62,1,2.350,288.500,42.600,68.300,MilstonHill,2.906,2.924
62,11,4.551,288.500,42.600,68.300,MilstonHill,2.793,2.743
62,12,4.657,288.500,42.600,68.300,MilstonHill,3.522,3.322
62,13,4.375,288.500,42.600,68.300,MilstonHill,4.084,3.772
63,23,1.800,288.500,42.600,69.700,MilstonHill,4.038,3.947
63,0,1.850,288.500,42.600,69.700,MilstonHill,3.510,3.443
63,1,2.300,288.500,42.600,69.700,MilstonHill,2.931,2.946
63,11,3.875,288.500,42.600,69.700,MilstonHill,2.792,2.748
63,12,4.950,288.500,42.600,69.700,MilstonHill,3.523,3.327
63,13,4.750,288.500,42.600,69.700,MilstonHill,4.078,3.773
64,23,2.650,288.500,42.600,70.800,MilstonHill,4.058,3.969
64,0,2.750,288.500,42.600,70.800,MilstonHill,3.538,3.466
64,1,2.450,288.500,42.600,70.800,MilstonHill,2.956,2.967
64,11,5.625,288.500,42.600,70.800,MilstonHill,2.791,2.752
64,12,5.200,288.500,42.600,70.800,MilstonHill,3.525,3.331
64,13,5.150,288.500,42.600,70.800,MilstonHill,4.072,3.774
65,23,2.750,288.500,42.600,71.300,MilstonHill,4.079,3.992
65,0,2.450,288.500,42.600,71.300,MilstonHill,3.566,3.489
65,1,2.550,288.500,42.600,71.300,MilstonHill,2.980,2.988
65,11,5.275,288.500,42.600,71.300,MilstonHill,2.789,2.756
65,12,5.425,288.500,42.600,71.300,MilstonHill,3.526,3.335
65,13,5.425,288.500,42.600,71.300,MilstonHill,4.066,3.775
66,23,2.300,288.500,42.600,69.900,MilstonHill,4.099,4.014
66,0,2.300,288.500,42.600,69.900,MilstonHill,3.595,3.512
66,1,2.300,288.500,42.600,69.900,MilstonHill,3.005,3.010
66,11,5.075,288.500,42.600,69.900,MilstonHill,2.788,2.761
66,12,5.475,288.500,42.600,69.900,MilstonHill,3.527,3.339
66,13,6.175,288.500,42.600,69.900,MilstonHill,4.060,3.776
67,23,2.850,288.500,42.600,70.700,MilstonHill,4.119,4.037
67,0,2.600,288.500,42.600,70.700,MilstonHill,3.623,3.535
67,1,2.500,288.500,42.600,70.700,MilstonHill,3.030,3.031
67,11,5.075,288.500,42.600,70.700,MilstonHill,2.787,2.765
67,12,4.700,288.500,42.600,70.700,MilstonHill,3.528,3.343
67,13,4.825,288.500,42.600,70.700,MilstonHill,4.054,3.776
68,23,2.350,288.500,42.600,69.700,MilstonHill,4.140,4.060
68,0,2.500,288.500,42.600,69.700,MilstonHill,3.651,3.558
68,1,2.150,288.500,42.600,69.700,MilstonHill,3.054,3.052
68,11,5.025,288.500,42.600,69.700,MilstonHill,2.785,2.770
68,12,4.750,288.500,42.600,69.700,MilstonHill,3.530,3.347
68,13,5.225,288.500,42.600,69.700,MilstonHill,4.048,3.777
69,23,2.300,288.500,42.600,70.100,MilstonHill,4.160,4.082
69,0,2.300,288.500,42.600,70.100,MilstonHill,3.680,3.581
69,1,2.300,288.500,42.600,70.100,MilstonHill,3.079,3.073
69,11,5.375,288.500,42.600,70.100,MilstonHill,2.784,2.774
69,12,5.375,288.500,42.600,70.100,MilstonHill,3.531,3.351
69,13,5.125,288.500,42.600,70.100,MilstonHill,4.042,3.778
