# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2025-10-17T11:38:40.824Z
#
# Location: GEO -22.7N 315.0E, URSI-Code CAJ2M CACHOEIRA PAULISTA
# Instrument: Ionosonde, Model: DPS-4D
#
# Query for measurement intervals of time:
# 2019-01-01T00:00:00.000Z - 2019-12-29T23:59:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foF2 [MHz] - F2 layer critical frequency
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of CAJ2M data provider
#
#Time                     CS   foF2 QD
2019-11-23T11:40:00.000Z  90  6.425 //
2019-11-23T11:50:00.000Z  85  6.375 //
2019-11-23T12:00:00.000Z  95  6.575 //
2019-11-23T12:10:00.000Z 100  6.825 //
2019-11-23T12:20:00.000Z 100  7.050 //
2019-11-23T12:30:00.000Z 100  7.250 //
2019-11-23T12:40:00.000Z 100  7.475 //
2019-11-23T12:50:00.000Z 100  7.525 //
2019-11-23T13:00:00.000Z  95  7.575 //
2019-11-23T13:10:00.000Z  95  7.675 //
2019-11-23T13:20:00.000Z 100  7.800 //
2019-11-23T13:30:00.000Z 100  7.975 //
2019-11-23T13:40:00.000Z 100  8.125 //
2019-11-23T13:50:00.000Z 100  8.100 //
2019-11-23T14:00:00.000Z 100  8.225 //
2019-11-23T14:10:00.000Z 100  8.600 //
2019-11-23T14:20:00.000Z 100  8.900 //
2019-11-23T14:30:00.000Z  95  9.000 //
2019-11-23T14:40:00.000Z  90  9.050 //
2019-11-23T14:50:00.000Z  95  9.200 //
2019-11-23T15:00:00.000Z  80  9.350 //
2019-11-23T15:10:00.000Z  95  9.550 //
2019-11-23T15:20:00.000Z  95  9.675 //
2019-11-23T15:30:00.000Z  90  9.875 //
2019-11-23T15:40:00.000Z  95 10.075 //
2019-11-23T15:50:00.000Z 100  9.850 //
2019-11-23T16:00:00.000Z  95 10.075 //
2019-11-23T16:10:00.000Z  80 10.150 //
2019-11-23T16:20:00.000Z  95 10.125 //
2019-11-23T16:30:00.000Z  95 10.150 //
2019-11-23T16:40:00.000Z  95 10.275 //
2019-11-23T16:50:00.000Z  95 10.300 //
2019-11-23T17:00:00.000Z  95 10.225 //
2019-11-23T17:10:00.000Z  85 10.163 //
2019-11-23T17:20:00.000Z  95  9.800 //
2019-11-23T17:30:00.000Z  95  9.925 //
2019-11-23T17:40:00.000Z  95  9.950 //
2019-11-23T17:50:00.000Z  95  9.950 //
2019-11-23T18:00:00.000Z 100  9.850 //
2019-11-23T18:10:00.000Z  95  9.975 //
2019-11-23T18:20:00.000Z  65  9.500 //
2019-11-23T18:30:00.000Z  65  9.825 //
2019-11-23T18:40:00.000Z  95 10.175 //
2019-11-23T18:50:00.000Z  95 10.325 //
2019-11-23T19:00:00.000Z  95 10.425 //
2019-11-23T19:10:00.000Z  95 10.400 //
2019-11-23T19:20:00.000Z  95 10.475 //
2019-11-23T19:30:00.000Z  95 10.525 //
2019-11-23T19:40:00.000Z  95 10.475 //
2019-11-23T19:50:00.000Z  95 10.425 //
2019-11-23T20:00:00.000Z  85  9.575 //
2019-11-23T20:30:00.000Z  95 10.100 //
2019-11-23T20:40:00.000Z  95  9.700 //
2019-11-23T20:50:00.000Z  95  9.750 //
2019-11-23T21:00:00.000Z  95  9.500 //
2019-11-23T21:10:00.000Z  85  9.550 //
2019-11-23T21:20:00.000Z  95  9.700 //
2019-11-23T21:30:00.000Z  95  9.300 //
2019-11-23T21:40:00.000Z  95  8.950 //
2019-11-23T21:50:00.000Z  90  8.700 //
2019-11-23T22:00:00.000Z  95  8.600 //
2019-11-23T22:10:00.000Z  95  8.050 //
2019-11-23T22:20:00.000Z  95  7.900 //
2019-11-23T22:30:00.000Z  90  7.650 //
2019-11-23T22:40:00.000Z 100  7.600 //
2019-11-23T22:50:00.000Z  95  7.550 //
2019-11-23T23:00:00.000Z  95  7.550 //
2019-11-23T23:10:00.000Z 100  7.150 //
2019-11-23T23:20:00.000Z 100  6.950 //
2019-11-23T23:30:00.000Z  95  6.500 //
2019-11-23T23:40:00.000Z  95  6.250 //
2019-11-23T23:50:00.000Z  85  6.150 //
2019-11-24T00:00:00.000Z 100  6.050 //
2019-11-24T00:10:00.000Z  95  5.900 //
2019-11-24T00:20:00.000Z  95  5.900 //
2019-11-24T00:30:00.000Z 100  5.650 //
2019-11-24T00:40:00.000Z  95  5.650 //
2019-11-24T00:50:00.000Z 100  5.800 //
2019-11-24T01:00:00.000Z  95  5.750 //
2019-11-24T01:10:00.000Z 100  5.700 //
2019-11-24T01:20:00.000Z 100  5.850 //
2019-11-24T01:30:00.000Z  80  6.000 //
2019-11-24T01:40:00.000Z  80  6.300 //
2019-11-24T01:50:00.000Z  80  6.500 //
2019-11-24T02:00:00.000Z  70  5.500 //
2019-11-24T02:10:00.000Z  65  4.500 //
2019-11-24T02:20:00.000Z  70  4.000 //
2019-11-24T02:30:00.000Z  70  3.100 //
2019-11-24T03:10:00.000Z  70  2.650 //
2019-11-24T03:30:00.000Z  65  2.200 //
2019-11-24T03:40:00.000Z  70  2.950 //
2019-11-24T03:50:00.000Z  65  3.250 //
2019-11-24T04:00:00.000Z  60  3.800 //
2019-11-24T04:10:00.000Z  40  3.800 //
2019-11-24T04:20:00.000Z  70  4.100 //
2019-11-24T04:30:00.000Z  60  3.850 //
2019-11-24T04:40:00.000Z  20  3.750 //
2019-11-24T04:50:00.000Z  70  4.150 //
2019-11-24T05:00:00.000Z  40  3.550 //
2019-11-24T05:10:00.000Z  70  4.100 //
2019-11-24T05:20:00.000Z  70  4.100 //
2019-11-24T05:30:00.000Z  70  4.100 //
2019-11-24T05:40:00.000Z  70  4.000 //
2019-11-24T05:50:00.000Z  70  3.800 //
2019-11-24T06:00:00.000Z  50  3.800 //
2019-11-24T06:10:00.000Z  40  3.750 //
2019-11-24T06:20:00.000Z  70  3.550 //
2019-11-24T06:30:00.000Z  70  3.350 //
2019-11-24T06:40:00.000Z  60  3.250 //
2019-11-24T06:50:00.000Z  40  3.550 //
2019-11-24T07:00:00.000Z  60  3.050 //
2019-11-24T07:10:00.000Z  40  2.950 //
2019-11-24T07:20:00.000Z  70  2.800 //
2019-11-24T07:30:00.000Z  70  3.100 //
2019-11-24T07:40:00.000Z  70  3.000 //
2019-11-24T07:50:00.000Z  70  2.950 //
2019-11-24T08:00:00.000Z  70  3.650 //
2019-11-24T08:10:00.000Z  70  3.550 //
2019-11-24T08:20:00.000Z  70  3.800 //
2019-11-24T08:30:00.000Z  80  4.225 //
2019-11-24T08:40:00.000Z  80  4.400 //
2019-11-24T08:50:00.000Z  80  4.625 //
2019-11-24T09:00:00.000Z  90  4.875 //
2019-11-24T09:10:00.000Z  95  4.856 //
2019-11-24T09:20:00.000Z  95  5.175 //
2019-11-24T09:30:00.000Z  90  5.250 //
2019-11-24T09:40:00.000Z  95  5.150 //
2019-11-24T09:50:00.000Z  95  5.275 //
2019-11-24T10:00:00.000Z 100  5.512 //
2019-11-24T10:10:00.000Z  95  5.475 //
2019-11-24T10:20:00.000Z  95  5.675 //
2019-11-24T10:30:00.000Z  90  5.875 //
2019-11-24T10:40:00.000Z  95  5.875 //
2019-11-24T10:50:00.000Z  90  5.804 //
2019-11-24T11:00:00.000Z  95  5.875 //
2019-11-24T11:10:00.000Z  95  5.850 //
2019-11-24T11:20:00.000Z  95  5.700 //
2019-11-24T11:30:00.000Z  80  5.900 //
2019-11-24T11:40:00.000Z  95  5.850 //
2019-11-24T11:50:00.000Z  95  5.825 //
2019-11-24T12:00:00.000Z  90  6.000 //
2019-11-24T12:10:00.000Z  25  6.225 //
2019-11-24T12:20:00.000Z  90  5.950 //
2019-11-24T12:30:00.000Z  85  6.525 //
2019-11-24T12:40:00.000Z 100  6.775 //
2019-11-24T12:50:00.000Z  85  7.050 //
2019-11-24T13:00:00.000Z  90  7.600 //
2019-11-24T13:10:00.000Z  95  7.650 //
2019-11-24T13:20:00.000Z 100  7.850 //
2019-11-24T13:30:00.000Z 100  8.050 //
2019-11-24T13:40:00.000Z 100  8.150 //
2019-11-24T13:50:00.000Z 100  8.225 //
2019-11-24T14:00:00.000Z 100  8.550 //
2019-11-24T14:10:00.000Z  95  8.850 //
2019-11-24T14:20:00.000Z  90  9.175 //
2019-11-24T14:30:00.000Z  95  9.350 //
2019-11-24T14:40:00.000Z  95  9.600 //
2019-11-24T14:50:00.000Z 100  9.975 //
2019-11-24T15:00:00.000Z  95 10.000 //
2019-11-24T15:10:00.000Z  95 10.125 //
2019-11-24T15:20:00.000Z  95 10.100 //
2019-11-24T15:30:00.000Z  95 10.075 //
2019-11-24T15:40:00.000Z  95  9.875 //
2019-11-24T15:50:00.000Z 100  9.875 //
2019-11-24T16:00:00.000Z  95  9.775 //
2019-11-24T16:10:00.000Z  95  9.550 //
2019-11-24T16:20:00.000Z  95  9.250 //
2019-11-24T16:30:00.000Z  95  8.950 //
2019-11-24T16:40:00.000Z  95  8.825 //
2019-11-24T16:50:00.000Z  95  8.725 //
2019-11-24T17:00:00.000Z 100  8.650 //
2019-11-24T17:10:00.000Z  95  8.375 //
2019-11-24T17:20:00.000Z 100  8.475 //
2019-11-24T17:30:00.000Z 100  8.525 //
2019-11-24T17:40:00.000Z  95  8.600 //
2019-11-24T17:50:00.000Z  95  8.675 //
2019-11-24T18:00:00.000Z 100  8.850 //
2019-11-24T18:10:00.000Z 100  9.025 //
2019-11-24T18:20:00.000Z 100  9.200 //
2019-11-24T18:30:00.000Z  95  9.325 //
2019-11-24T18:40:00.000Z  95  9.525 //
2019-11-24T18:50:00.000Z  95  9.900 //
2019-11-24T19:00:00.000Z  95 10.250 //
2019-11-24T19:10:00.000Z  95 10.775 //
2019-11-24T19:20:00.000Z  95 11.125 //
2019-11-24T19:30:00.000Z  95 11.350 //
2019-11-24T19:40:00.000Z  95 11.475 //
2019-11-24T19:50:00.000Z  95 11.875 //
2019-11-24T20:00:00.000Z  85 11.501 //
2019-11-24T20:10:00.000Z  80 11.625 //
2019-11-24T20:20:00.000Z  80 11.500 //
2019-11-24T20:30:00.000Z  45 10.925 //
2019-11-24T20:40:00.000Z  80 10.525 //
2019-11-24T20:50:00.000Z  80  9.825 //
2019-11-24T21:00:00.000Z  80  9.350 //
2019-11-24T21:10:00.000Z  90  8.925 //
2019-11-24T21:20:00.000Z  80  8.100 //
2019-11-24T21:30:00.000Z  80  7.300 //
2019-11-24T21:40:00.000Z  80  6.650 //
2019-11-24T21:50:00.000Z  80  5.950 //
2019-11-24T22:00:00.000Z  80  5.450 //
2019-11-24T22:10:00.000Z  80  5.600 //
2019-11-24T22:20:00.000Z  70  5.800 //
2019-11-24T22:30:00.000Z  75  5.600 //
2019-11-24T22:40:00.000Z  75  5.250 //
2019-11-24T22:50:00.000Z  75  5.300 //
2019-11-24T23:00:00.000Z  75  5.100 //
2019-11-24T23:10:00.000Z  75  4.850 //
2019-11-24T23:20:00.000Z  70  4.800 //
2019-11-24T23:30:00.000Z  75  4.650 //
2019-11-24T23:40:00.000Z  75  4.400 //
2019-11-24T23:50:00.000Z  70  4.350 //
2019-11-25T00:00:00.000Z  80  4.400 //
2019-11-25T00:10:00.000Z  70  4.100 //
2019-11-25T00:20:00.000Z  65  3.850 //
2019-11-25T00:30:00.000Z  20  3.600 //
2019-11-25T00:40:00.000Z  65  3.750 //
2019-11-25T00:50:00.000Z  65  3.700 //
2019-11-25T01:00:00.000Z  70  3.650 //
2019-11-25T01:10:00.000Z  75  3.900 //
2019-11-25T01:20:00.000Z   0  3.450 //
2019-11-25T01:30:00.000Z  75  3.750 //
2019-11-25T01:40:00.000Z  15  3.050 //
2019-11-25T01:50:00.000Z  65  3.700 //
2019-11-25T02:00:00.000Z  80  3.650 //
2019-11-25T02:10:00.000Z  80  3.650 //
2019-11-25T02:20:00.000Z  80  3.700 //
2019-11-25T02:30:00.000Z  80  3.650 //
2019-11-25T02:40:00.000Z  60  3.700 //
2019-11-25T02:50:00.000Z  70  3.700 //
2019-11-25T03:00:00.000Z  80  3.900 //
2019-11-25T03:10:00.000Z  80  3.800 //
2019-11-25T03:20:00.000Z  80  4.300 //
2019-11-25T03:30:00.000Z  70  4.250 //
2019-11-25T03:40:00.000Z  70  4.500 //
2019-11-25T03:50:00.000Z  70  4.300 //
2019-11-25T11:50:00.000Z 100  6.475 //
2019-11-25T12:00:00.000Z 100  6.251 //
2019-11-25T12:10:00.000Z 100  6.975 //
2019-11-25T12:20:00.000Z 100  7.175 //
2019-11-25T12:30:00.000Z 100  7.350 //
2019-11-25T12:40:00.000Z 100  7.450 //
2019-11-25T12:50:00.000Z 100  7.700 //
2019-11-25T13:00:00.000Z 100  7.825 //
2019-11-25T13:10:00.000Z 100  7.950 //
2019-11-25T13:20:00.000Z 100  8.100 //
2019-11-25T13:30:00.000Z 100  8.200 //
2019-11-25T13:40:00.000Z 100  8.375 //
2019-11-25T13:50:00.000Z 100  8.550 //
2019-11-25T14:00:00.000Z 100  8.775 //
2019-11-25T14:10:00.000Z  95  8.900 //
2019-11-25T14:20:00.000Z 100  9.100 //
2019-11-25T14:30:00.000Z  95  9.200 //
2019-11-25T14:40:00.000Z  85  9.250 //
2019-11-25T14:50:00.000Z  95  9.475 //
2019-11-25T15:00:00.000Z 100  9.650 //
2019-11-25T15:10:00.000Z  95  9.700 //
2019-11-25T15:20:00.000Z  95  9.900 //
2019-11-25T15:30:00.000Z 100 10.050 //
2019-11-25T15:40:00.000Z  95 10.200 //
2019-11-25T15:50:00.000Z  95 10.350 //
2019-11-25T16:00:00.000Z  95 10.550 //
2019-11-25T16:10:00.000Z  95 10.800 //
2019-11-25T16:20:00.000Z 100 10.900 //
2019-11-25T16:30:00.000Z  95 11.100 //
2019-11-25T16:40:00.000Z  95 11.050 //
2019-11-25T16:50:00.000Z 100 11.000 //
2019-11-25T17:00:00.000Z 100 11.350 //
2019-11-25T17:10:00.000Z  95 11.050 //
2019-11-25T17:20:00.000Z  95 11.100 //
2019-11-25T17:30:00.000Z  95 11.000 //
2019-11-25T17:40:00.000Z  95 10.950 //
2019-11-25T17:50:00.000Z  95 10.975 //
2019-11-25T18:00:00.000Z  95 11.075 //
2019-11-25T18:10:00.000Z  95 11.025 //
2019-11-25T18:20:00.000Z 100 11.175 //
2019-11-25T18:30:00.000Z  95 11.125 //
2019-11-25T18:40:00.000Z  95 11.225 //
2019-11-25T18:50:00.000Z  95 11.275 //
2019-11-25T19:00:00.000Z  95 11.325 //
2019-11-25T19:10:00.000Z  95 11.275 //
2019-11-25T19:20:00.000Z  95 11.413 //
2019-11-25T19:30:00.000Z  95 11.175 //
2019-11-25T19:40:00.000Z  95 10.900 //
2019-11-25T19:50:00.000Z  95 10.700 //
2019-11-25T20:00:00.000Z  95 10.675 //
2019-11-25T20:10:00.000Z  95 10.600 //
2019-11-25T20:20:00.000Z  95 10.550 //
2019-11-25T20:30:00.000Z  95 10.425 //
2019-11-25T20:40:00.000Z  95 10.500 //
2019-11-25T20:50:00.000Z  95  9.950 //
2019-11-25T21:00:00.000Z  95  9.100 //
2019-11-25T21:10:00.000Z  95  8.550 //
2019-11-25T21:20:00.000Z  80  7.900 //
2019-11-25T21:30:00.000Z  80  7.500 //
2019-11-25T21:40:00.000Z  70  6.350 //
2019-11-25T21:50:00.000Z  75  6.000 //
2019-11-25T22:00:00.000Z  80  5.600 //
2019-11-25T22:10:00.000Z   0  5.500 //
2019-11-25T22:20:00.000Z  80  5.350 //
2019-11-25T22:30:00.000Z  70  5.250 //
2019-11-25T22:40:00.000Z  80  5.250 //
2019-11-25T22:50:00.000Z  80  5.150 //
2019-11-25T23:00:00.000Z  80  5.100 //
2019-11-25T23:10:00.000Z  80  5.250 //
2019-11-25T23:20:00.000Z  80  5.350 //
2019-11-25T23:30:00.000Z  80  5.300 //
2019-11-25T23:40:00.000Z  80  5.200 //
2019-11-25T23:50:00.000Z  80  5.250 //
2019-11-26T00:00:00.000Z  80  5.350 //
2019-11-26T00:10:00.000Z  70  5.200 //
2019-11-26T00:20:00.000Z  70  5.250 //
2019-11-26T00:30:00.000Z  70  5.300 //
2019-11-26T00:40:00.000Z  70  4.950 //
2019-11-26T00:50:00.000Z  70  5.100 //
2019-11-26T01:00:00.000Z  80  5.250 //
2019-11-26T01:10:00.000Z  80  5.050 //
2019-11-26T01:20:00.000Z  70  5.050 //
2019-11-26T01:30:00.000Z  70  4.900 //
2019-11-26T01:40:00.000Z  40  4.200 //
2019-11-26T01:50:00.000Z  70  4.100 //
2019-11-26T02:00:00.000Z  80  4.800 //
2019-11-26T02:10:00.000Z  70  3.950 //
2019-11-26T02:20:00.000Z  65  4.200 //
2019-11-26T02:30:00.000Z  45  2.300 //
2019-11-26T02:40:00.000Z  70  4.300 //
2019-11-26T02:50:00.000Z  70  4.300 //
2019-11-26T03:00:00.000Z  70  4.350 //
2019-11-26T03:10:00.000Z  70  4.350 //
2019-11-26T03:20:00.000Z  60  4.350 //
2019-11-26T03:30:00.000Z  70  4.200 //
2019-11-26T03:40:00.000Z  70  4.500 //
2019-11-26T03:50:00.000Z  70  4.800 //
2019-11-26T04:00:00.000Z  70  4.500 //
2019-11-26T04:10:00.000Z  70  4.650 //
2019-11-26T04:20:00.000Z  70  5.000 //
2019-11-26T04:30:00.000Z  70  5.000 //
2019-11-26T04:40:00.000Z  70  4.300 //
2019-11-26T04:50:00.000Z  40  3.850 //
2019-11-26T05:00:00.000Z  40  3.950 //
2019-11-26T05:10:00.000Z  70  4.000 //
2019-11-26T05:20:00.000Z  70  3.850 //
2019-11-26T05:30:00.000Z  70  3.500 //
2019-11-26T05:40:00.000Z  60  3.250 //
2019-11-26T05:50:00.000Z  65  2.950 //
2019-11-26T06:00:00.000Z  80  2.350 //
2019-11-26T06:10:00.000Z  80  2.250 //
2019-11-26T06:20:00.000Z  80  2.400 //
2019-11-26T06:30:00.000Z  95  2.250 //
2019-11-26T06:40:00.000Z 100  2.200 //
2019-11-26T06:50:00.000Z  80  2.100 //
2019-11-26T07:00:00.000Z  95  2.100 //
2019-11-26T07:10:00.000Z  95  2.050 //
2019-11-26T07:20:00.000Z  90  2.050 //
2019-11-26T07:30:00.000Z  95  2.050 //
2019-11-26T07:40:00.000Z  95  2.350 //
2019-11-26T07:50:00.000Z  95  2.600 //
2019-11-26T08:00:00.000Z 100  2.950 //
2019-11-26T08:10:00.000Z  80  3.350 //
2019-11-26T09:00:00.000Z  80  4.700 //
2019-11-26T09:10:00.000Z  80  4.775 //
2019-11-26T09:20:00.000Z  80  4.875 //
2019-11-26T09:30:00.000Z  80  4.775 //
2019-11-26T09:40:00.000Z  60  4.625 //
2019-11-26T09:50:00.000Z  80  4.575 //
2019-11-26T10:00:00.000Z  80  4.875 //
2019-11-26T10:10:00.000Z  95  5.075 //
2019-11-26T10:20:00.000Z 100  5.275 //
2019-11-26T10:30:00.000Z 100  5.375 //
2019-11-26T10:40:00.000Z  95  5.375 //
2019-11-26T10:50:00.000Z  70  4.725 //
2019-11-26T11:00:00.000Z   0  5.300 //
2019-11-26T11:10:00.000Z 100  5.450 //
2019-11-26T11:20:00.000Z  65  5.463 //
2019-11-26T11:30:00.000Z 100  5.563 //
2019-11-26T11:40:00.000Z  70  5.403 //
2019-11-26T11:50:00.000Z  65  5.525 //
2019-11-26T12:00:00.000Z  90  6.000 //
2019-11-26T12:10:00.000Z  70  5.600 //
2019-11-26T12:20:00.000Z  70  6.350 //
2019-11-26T12:30:00.000Z  70  6.350 //
2019-11-26T12:40:00.000Z 100  6.550 //
2019-11-26T12:50:00.000Z  90  7.150 //
2019-11-26T13:00:00.000Z  85  7.400 //
2019-11-26T13:10:00.000Z  80  7.650 //
2019-11-26T13:20:00.000Z 100  7.850 //
2019-11-26T13:30:00.000Z 100  7.950 //
2019-11-26T13:40:00.000Z 100  8.100 //
2019-11-26T13:50:00.000Z 100  8.200 //
2019-11-26T14:00:00.000Z 100  8.300 //
2019-11-26T14:10:00.000Z 100  8.250 //
2019-11-26T14:20:00.000Z 100  8.550 //
2019-11-26T14:30:00.000Z  90  8.550 //
2019-11-26T14:40:00.000Z  95  8.700 //
2019-11-26T14:50:00.000Z 100  8.800 //
2019-11-26T15:00:00.000Z  95  8.900 //
2019-11-26T15:10:00.000Z 100  9.100 //
2019-11-26T15:20:00.000Z  95  9.250 //
2019-11-26T15:30:00.000Z 100  9.350 //
2019-11-26T16:00:00.000Z  95  9.750 //
2019-11-26T17:10:00.000Z  95 10.700 //
2019-11-26T17:20:00.000Z  95 10.500 //
2019-11-26T17:30:00.000Z  95 11.050 //
2019-11-26T17:40:00.000Z 100 11.300 //
2019-11-26T17:50:00.000Z  95 11.150 //
2019-11-26T18:00:00.000Z  95 11.125 //
2019-11-27T12:20:00.000Z  70  6.375 //
2019-11-27T12:30:00.000Z 100  6.250 //
2019-11-27T12:40:00.000Z  90  7.100 //
2019-11-27T12:50:00.000Z 100  7.325 //
2019-11-27T13:00:00.000Z 100  7.400 //
2019-11-27T13:10:00.000Z   0  7.450 //
2019-11-27T13:20:00.000Z 100  7.500 //
2019-11-27T13:30:00.000Z 100  7.750 //
2019-11-27T13:40:00.000Z 100  7.850 //
2019-11-27T13:50:00.000Z 100  7.950 //
2019-11-27T14:00:00.000Z 100  8.100 //
2019-11-27T14:10:00.000Z 100  8.200 //
2019-11-27T14:20:00.000Z 100  8.350 //
2019-11-27T14:30:00.000Z 100  8.575 //
2019-11-27T14:40:00.000Z 100  8.700 //
2019-11-27T14:50:00.000Z 100  8.925 //
2019-11-27T15:00:00.000Z  95  9.150 //
2019-11-27T15:10:00.000Z  95  9.275 //
2019-11-27T15:20:00.000Z 100  9.475 //
2019-11-27T15:30:00.000Z  95  9.725 //
2019-11-27T15:40:00.000Z 100  9.925 //
2019-11-27T15:50:00.000Z  95 10.075 //
2019-11-27T16:00:00.000Z 100 10.200 //
2019-11-27T16:10:00.000Z  95 10.275 //
2019-11-27T16:20:00.000Z 100 10.375 //
2019-11-27T16:30:00.000Z 100 10.350 //
2019-11-27T16:40:00.000Z  95 10.500 //
2019-11-27T16:50:00.000Z  95 10.575 //
2019-11-27T17:00:00.000Z  95 10.700 //
2019-11-27T17:10:00.000Z  90  4.200 //
2019-11-27T17:20:00.000Z 100 10.950 //
2019-11-27T17:30:00.000Z  95 10.925 //
2019-11-27T17:40:00.000Z  95 10.950 //
2019-11-27T17:50:00.000Z  95 11.200 //
2019-11-27T18:00:00.000Z  95 11.175 //
2019-11-27T18:10:00.000Z  95 10.850 //
2019-11-27T18:20:00.000Z  95 10.825 //
2019-11-27T18:30:00.000Z  95 10.575 //
2019-11-27T18:40:00.000Z  95 10.325 //
2019-11-27T18:50:00.000Z  95 10.175 //
2019-11-27T19:00:00.000Z  95 10.125 //
2019-11-27T19:10:00.000Z  95  9.575 //
2019-11-27T19:20:00.000Z  90  9.525 //
2019-11-27T19:30:00.000Z  90  9.625 //
2019-11-27T19:40:00.000Z  95  9.525 //
2019-11-27T19:50:00.000Z  95  9.425 //
2019-11-27T20:00:00.000Z  90  9.075 //
2019-11-27T20:10:00.000Z  90  9.075 //
2019-11-27T20:20:00.000Z  95  8.475 //
2019-11-27T20:30:00.000Z  90  8.475 //
2019-11-27T20:40:00.000Z  95  8.175 //
2019-11-27T20:50:00.000Z  95  8.100 //
2019-11-27T21:00:00.000Z  95  8.275 //
2019-11-27T21:10:00.000Z  95  7.900 //
2019-11-27T21:20:00.000Z 100  7.650 //
2019-11-27T21:30:00.000Z  95  7.450 //
2019-11-27T21:40:00.000Z  95  7.150 //
2019-11-27T21:50:00.000Z 100  6.800 //
2019-11-27T22:00:00.000Z  80  6.500 //
2019-11-27T22:10:00.000Z 100  6.450 //
2019-11-27T22:20:00.000Z  80  6.350 //
2019-11-27T22:30:00.000Z  80  6.050 //
2019-11-27T22:40:00.000Z  80  6.050 //
2019-11-27T22:50:00.000Z  80  5.800 //
2019-11-27T23:00:00.000Z  90  5.700 //
2019-11-27T23:10:00.000Z  80  5.550 //
2019-11-27T23:20:00.000Z  95  5.550 //
2019-11-27T23:30:00.000Z  80  5.550 //
2019-11-27T23:40:00.000Z  80  5.500 //
2019-11-27T23:50:00.000Z  80  5.600 //
2019-11-28T00:00:00.000Z  80  5.300 //
2019-11-28T00:10:00.000Z  80  5.700 //
2019-11-28T00:20:00.000Z  80  5.500 //
2019-11-28T00:30:00.000Z  80  5.400 //
2019-11-28T00:40:00.000Z  80  5.100 //
2019-11-28T00:50:00.000Z  70  5.300 //
2019-11-28T01:00:00.000Z  80  5.150 //
2019-11-28T01:10:00.000Z  80  4.950 //
2019-11-28T01:20:00.000Z  80  4.550 //
2019-11-28T01:30:00.000Z  80  4.350 //
2019-11-28T01:40:00.000Z  80  4.700 //
2019-11-28T01:50:00.000Z  70  4.650 //
2019-11-28T02:00:00.000Z  70  4.450 //
2019-11-28T02:10:00.000Z  70  4.100 //
2019-11-28T02:20:00.000Z  70  3.800 //
2019-11-28T02:30:00.000Z  80  3.650 //
2019-11-28T02:40:00.000Z   0  3.750 //
2019-11-28T02:50:00.000Z  80  3.800 //
2019-11-28T03:00:00.000Z  80  3.500 //
2019-11-28T03:10:00.000Z  70  3.450 //
2019-11-28T04:00:00.000Z  90  3.900 //
2019-11-28T04:10:00.000Z  80  4.000 //
2019-11-28T04:20:00.000Z  70  4.100 //
2019-11-28T04:30:00.000Z  65  4.250 //
2019-11-28T04:40:00.000Z  70  4.350 //
2019-11-28T04:50:00.000Z  70  4.350 //
2019-11-28T05:00:00.000Z  70  4.550 //
2019-11-28T05:10:00.000Z  70  4.500 //
2019-11-28T05:20:00.000Z  80  4.350 //
2019-11-28T05:30:00.000Z  70  4.150 //
2019-11-28T05:40:00.000Z  80  3.800 //
2019-11-28T05:50:00.000Z  70  3.050 //
2019-11-28T06:00:00.000Z  70  3.000 //
2019-11-28T06:10:00.000Z  80  2.900 //
2019-11-28T06:20:00.000Z  80  2.800 //
2019-11-28T06:30:00.000Z  80  2.900 //
2019-11-28T06:40:00.000Z  80  2.800 //
2019-11-28T06:50:00.000Z  80  2.700 //
2019-11-28T07:00:00.000Z  80  2.600 //
2019-11-28T07:10:00.000Z  80  2.500 //
2019-11-28T07:20:00.000Z  75  2.500 //
2019-11-28T07:30:00.000Z  80  2.500 //
2019-11-28T07:40:00.000Z  70  2.600 //
2019-11-28T07:50:00.000Z  80  2.850 //
2019-11-28T08:00:00.000Z 100  3.100 //
2019-11-28T08:10:00.000Z  80  3.400 //
2019-11-28T08:20:00.000Z  80  3.775 //
2019-11-28T08:30:00.000Z  80  4.113 //
2019-11-28T08:40:00.000Z  80  4.425 //
2019-11-28T08:50:00.000Z  80  4.850 //
2019-11-28T09:00:00.000Z  80  5.050 //
2019-11-28T09:10:00.000Z   0  5.350 //
2019-11-28T09:20:00.000Z  95  5.403 //
2019-11-28T09:30:00.000Z  95  5.406 //
2019-11-28T09:40:00.000Z  95  5.400 //
2019-11-28T09:50:00.000Z  95  5.250 //
2019-11-28T10:00:00.000Z 100  5.300 //
2019-11-28T10:10:00.000Z  95  5.425 //
2019-11-28T10:50:00.000Z  95  5.825 //
2019-11-28T11:00:00.000Z  85  5.875 //
2019-11-28T11:10:00.000Z  90  6.025 //
2019-11-28T11:20:00.000Z 100  6.100 //
2019-11-28T11:30:00.000Z 100  6.225 //
2019-11-28T11:40:00.000Z  90  6.275 //
2019-11-28T11:50:00.000Z 100  6.625 //
2019-11-28T12:00:00.000Z 100  6.850 //
2019-11-28T12:10:00.000Z 100  6.975 //
