DayOfYear,Hour,foF2,Longitude,Latitude,F10.7
11,1,3.05,292.9,18.5,65.9
11,2,4.5,292.9,18.5,65.9
11,3,2.85,292.9,18.5,65.9
11,4,2.95,292.9,18.5,65.9
11,5,3.1,292.9,18.5,65.9
11,6,2.8,292.9,18.5,65.9
11,7,3.0,292.9,18.5,65.9
11,8,3.4,292.9,18.5,65.9
11,9,3.5,292.9,18.5,65.9
11,10,2.45,292.9,18.5,65.9
11,11,2.05,292.9,18.5,65.9
11,12,3.65,292.9,18.5,65.9
11,13,4.875,292.9,18.5,65.9
11,14,4.75,292.9,18.5,65.9
11,15,4.55,292.9,18.5,65.9
11,16,4.694,292.9,18.5,65.9
11,17,5.225,292.9,18.5,65.9
11,18,4.925,292.9,18.5,65.9
11,19,4.65,292.9,18.5,65.9
11,20,4.825,292.9,18.5,65.9
11,21,5.375,292.9,18.5,65.9
11,22,5.75,292.9,18.5,65.9
11,23,4.9,292.9,18.5,65.9
11,24,3.6,292.9,18.5,65.9
12,1,4.05,292.9,18.5,67.3
12,2,2.5,292.9,18.5,67.3
12,3,2.9,292.9,18.5,67.3
12,4,3.1,292.9,18.5,67.3
12,5,3.2,292.9,18.5,67.3
12,6,3.7,292.9,18.5,67.3
12,7,3.7,292.9,18.5,67.3
12,8,3.7,292.9,18.5,67.3
12,9,3.5,292.9,18.5,67.3
12,10,3.0,292.9,18.5,67.3
12,11,2.3,292.9,18.5,67.3
12,12,3.45,292.9,18.5,67.3
12,13,4.85,292.9,18.5,67.3
12,14,4.925,292.9,18.5,67.3
12,15,4.275,292.9,18.5,67.3
12,16,4.825,292.9,18.5,67.3
12,17,4.7,292.9,18.5,67.3
12,18,4.9,292.9,18.5,67.3
12,19,5.275,292.9,18.5,67.3
12,20,4.875,292.9,18.5,67.3
12,21,4.756,292.9,18.5,67.3
12,22,5.325,292.9,18.5,67.3
12,23,4.15,292.9,18.5,67.3
12,24,2.8,292.9,18.5,67.3
13,1,3.1,292.9,18.5,66.6
13,2,3.15,292.9,18.5,66.6
13,3,2.65,292.9,18.5,66.6
13,4,4.55,292.9,18.5,66.6
13,5,4.1,292.9,18.5,66.6
13,6,3.25,292.9,18.5,66.6
13,7,3.05,292.9,18.5,66.6
13,8,3.0,292.9,18.5,66.6
13,9,3.4,292.9,18.5,66.6
13,10,3.2,292.9,18.5,66.6
13,11,2.2,292.9,18.5,66.6
13,12,3.1,292.9,18.5,66.6
13,13,4.163,292.9,18.5,66.6
13,14,4.375,292.9,18.5,66.6
13,15,4.65,292.9,18.5,66.6
13,16,5.275,292.9,18.5,66.6
13,17,4.925,292.9,18.5,66.6
13,18,5.375,292.9,18.5,66.6
13,19,5.45,292.9,18.5,66.6
13,20,5.95,292.9,18.5,66.6
13,21,5.15,292.9,18.5,66.6
13,22,4.55,292.9,18.5,66.6
13,23,4.85,292.9,18.5,66.6
14,1,3.2,292.9,18.5,67.8
14,2,2.6,292.9,18.5,67.8
14,3,2.6,292.9,18.5,67.8
14,4,3.2,292.9,18.5,67.8
14,5,2.9,292.9,18.5,67.8
14,6,2.9,292.9,18.5,67.8
14,7,3.15,292.9,18.5,67.8
14,8,3.05,292.9,18.5,67.8
14,9,3.65,292.9,18.5,67.8
14,10,9.2,292.9,18.5,67.8
14,11,3.85,292.9,18.5,67.8
14,12,3.1,292.9,18.5,67.8
14,13,4.35,292.9,18.5,67.8
14,14,4.975,292.9,18.5,67.8
14,15,5.313,292.9,18.5,67.8
14,16,4.775,292.9,18.5,67.8
14,17,4.613,292.9,18.5,67.8
14,18,4.9,292.9,18.5,67.8
14,19,5.15,292.9,18.5,67.8
14,20,5.1,292.9,18.5,67.8
14,21,5.5,292.9,18.5,67.8
14,22,5.45,292.9,18.5,67.8
14,23,6.0,292.9,18.5,67.8
14,24,3.4,292.9,18.5,67.8
15,1,2.3,292.9,18.5,67.3
15,2,2.5,292.9,18.5,67.3
15,3,2.45,292.9,18.5,67.3
15,4,2.45,292.9,18.5,67.3
15,5,3.2,292.9,18.5,67.3
15,6,3.15,292.9,18.5,67.3
15,7,3.25,292.9,18.5,67.3
15,8,3.4,292.9,18.5,67.3
15,9,3.05,292.9,18.5,67.3
15,10,2.9,292.9,18.5,67.3
15,11,2.9,292.9,18.5,67.3
15,12,3.25,292.9,18.5,67.3
15,13,4.05,292.9,18.5,67.3
15,14,4.65,292.9,18.5,67.3
15,15,4.925,292.9,18.5,67.3
15,16,4.5,292.9,18.5,67.3
15,17,5.001,292.9,18.5,67.3
15,18,5.35,292.9,18.5,67.3
15,19,6.75,292.9,18.5,67.3
15,20,6.275,292.9,18.5,67.3
15,21,4.95,292.9,18.5,67.3
15,22,4.95,292.9,18.5,67.3
15,23,6.0,292.9,18.5,67.3
15,24,3.6,292.9,18.5,67.3
16,1,2.95,292.9,18.5,67.5
16,2,3.2,292.9,18.5,67.5
16,3,3.6,292.9,18.5,67.5
16,4,4.05,292.9,18.5,67.5
16,5,3.35,292.9,18.5,67.5
16,6,3.4,292.9,18.5,67.5
16,7,3.2,292.9,18.5,67.5
16,8,3.2,292.9,18.5,67.5
16,9,2.45,292.9,18.5,67.5
16,10,3.0,292.9,18.5,67.5
16,11,2.45,292.9,18.5,67.5
16,12,3.1,292.9,18.5,67.5
16,13,4.2,292.9,18.5,67.5
16,14,4.925,292.9,18.5,67.5
16,15,5.325,292.9,18.5,67.5
16,16,5.575,292.9,18.5,67.5
16,17,4.95,292.9,18.5,67.5
16,18,6.0,292.9,18.5,67.5
16,19,5.975,292.9,18.5,67.5
16,20,5.55,292.9,18.5,67.5
16,21,6.0,292.9,18.5,67.5
16,22,7.15,292.9,18.5,67.5
16,23,7.8,292.9,18.5,67.5
16,24,9.3,292.9,18.5,67.5
17,1,3.1,292.9,18.5,66.4
17,2,3.25,292.9,18.5,66.4
17,3,3.3,292.9,18.5,66.4
17,4,2.45,292.9,18.5,66.4
17,5,2.55,292.9,18.5,66.4
17,6,3.05,292.9,18.5,66.4
17,7,3.15,292.9,18.5,66.4
17,8,3.15,292.9,18.5,66.4
17,9,3.1,292.9,18.5,66.4
17,10,3.45,292.9,18.5,66.4
17,11,3.75,292.9,18.5,66.4
17,12,3.05,292.9,18.5,66.4
17,13,4.4,292.9,18.5,66.4
17,14,4.825,292.9,18.5,66.4
17,15,4.975,292.9,18.5,66.4
17,16,4.963,292.9,18.5,66.4
17,17,5.475,292.9,18.5,66.4
17,18,4.3,292.9,18.5,66.4
17,19,5.875,292.9,18.5,66.4
17,20,6.325,292.9,18.5,66.4
17,21,5.35,292.9,18.5,66.4
17,22,5.506,292.9,18.5,66.4
17,23,6.7,292.9,18.5,66.4
17,24,5.4,292.9,18.5,66.4
18,1,3.1,292.9,18.5,66.6
18,2,3.45,292.9,18.5,66.6
18,3,3.25,292.9,18.5,66.6
18,4,3.25,292.9,18.5,66.6
18,5,2.9,292.9,18.5,66.6
18,6,2.95,292.9,18.5,66.6
18,7,3.05,292.9,18.5,66.6
18,8,3.3,292.9,18.5,66.6
18,9,3.2,292.9,18.5,66.6
18,10,3.2,292.9,18.5,66.6
18,11,3.05,292.9,18.5,66.6
18,12,3.55,292.9,18.5,66.6
18,13,4.601,292.9,18.5,66.6
18,14,4.975,292.9,18.5,66.6
18,15,5.25,292.9,18.5,66.6
18,16,4.65,292.9,18.5,66.6
18,17,5.512,292.9,18.5,66.6
18,18,5.5,292.9,18.5,66.6
18,19,5.65,292.9,18.5,66.6
18,20,4.975,292.9,18.5,66.6
18,21,5.2,292.9,18.5,66.6
18,22,5.813,292.9,18.5,66.6
18,23,6.7,292.9,18.5,66.6
18,24,4.25,292.9,18.5,66.6
19,1,2.9,292.9,18.5,67.4
19,2,2.75,292.9,18.5,67.4
19,3,2.85,292.9,18.5,67.4
19,4,3.7,292.9,18.5,67.4
19,5,4.35,292.9,18.5,67.4
19,6,4.15,292.9,18.5,67.4
19,7,2.9,292.9,18.5,67.4
19,8,5.45,292.9,18.5,67.4
19,10,5.45,292.9,18.5,67.4
19,11,2.4,292.9,18.5,67.4
19,12,3.85,292.9,18.5,67.4
19,13,4.2,292.9,18.5,67.4
19,14,10.663,292.9,18.5,67.4
19,15,5.85,292.9,18.5,67.4
19,16,4.25,292.9,18.5,67.4
19,17,4.0,292.9,18.5,67.4
19,18,6.9,292.9,18.5,67.4
19,21,5.7,292.9,18.5,67.4
19,22,5.6,292.9,18.5,67.4
19,23,3.8,292.9,18.5,67.4
19,24,5.5,292.9,18.5,67.4
20,2,3.9,292.9,18.5,67.0
20,5,5.75,292.9,18.5,67.0
20,16,5.95,292.9,18.5,67.0
20,17,4.1,292.9,18.5,67.0
20,18,4.55,292.9,18.5,67.0
20,19,4.5,292.9,18.5,67.0
20,20,5.45,292.9,18.5,67.0
20,21,5.551,292.9,18.5,67.0
21,3,2.4,292.9,18.5,67.7
21,11,4.55,292.9,18.5,67.7
21,12,5.7,292.9,18.5,67.7
21,13,4.5,292.9,18.5,67.7
21,16,5.8,292.9,18.5,67.7
21,17,3.875,292.9,18.5,67.7
21,18,4.35,292.9,18.5,67.7
21,21,4.35,292.9,18.5,67.7
21,22,2.9,292.9,18.5,67.7
21,23,3.9,292.9,18.5,67.7
21,24,4.5,292.9,18.5,67.7
22,3,4.1,292.9,18.5,68.5
22,16,4.5,292.9,18.5,68.5
22,18,4.3,292.9,18.5,68.5
22,19,6.65,292.9,18.5,68.5
22,22,5.6,292.9,18.5,68.5
22,23,5.55,292.9,18.5,68.5
22,24,4.35,292.9,18.5,68.5
23,5,3.35,292.9,18.5,69.3
23,7,4.3,292.9,18.5,69.3
23,8,5.65,292.9,18.5,69.3
23,10,3.45,292.9,18.5,69.3
23,11,4.0,292.9,18.5,69.3
23,12,7.1,292.9,18.5,69.3
23,13,3.8,292.9,18.5,69.3
23,15,5.55,292.9,18.5,69.3
23,16,4.35,292.9,18.5,69.3
23,17,5.5,292.9,18.5,69.3
23,18,3.95,292.9,18.5,69.3
23,21,3.9,292.9,18.5,69.3
24,2,5.6,292.9,18.5,70.2
24,3,3.85,292.9,18.5,70.2
24,12,2.9,292.9,18.5,70.2
24,13,3.9,292.9,18.5,70.2
24,14,5.6,292.9,18.5,70.2
24,15,4.05,292.9,18.5,70.2
24,16,4.2,292.9,18.5,70.2
24,17,5.525,292.9,18.5,70.2
24,18,4.35,292.9,18.5,70.2
24,19,5.7,292.9,18.5,70.2
24,20,4.0,292.9,18.5,70.2
24,21,4.275,292.9,18.5,70.2
25,1,3.4,292.9,18.5,72.7
25,2,3.15,292.9,18.5,72.7
25,3,3.35,292.9,18.5,72.7
25,4,3.4,292.9,18.5,72.7
25,5,3.45,292.9,18.5,72.7
25,6,3.75,292.9,18.5,72.7
25,7,4.15,292.9,18.5,72.7
25,8,4.1,292.9,18.5,72.7
25,9,3.35,292.9,18.5,72.7
25,10,3.4,292.9,18.5,72.7
25,11,1.9,292.9,18.5,72.7
25,12,3.05,292.9,18.5,72.7
25,13,4.55,292.9,18.5,72.7
25,14,6.15,292.9,18.5,72.7
25,15,5.35,292.9,18.5,72.7
25,16,5.8,292.9,18.5,72.7
25,17,6.35,292.9,18.5,72.7
25,18,7.45,292.9,18.5,72.7
25,19,9.625,292.9,18.5,72.7
25,20,8.8,292.9,18.5,72.7
25,21,5.65,292.9,18.5,72.7
25,22,5.0,292.9,18.5,72.7
25,23,4.75,292.9,18.5,72.7
25,24,2.4,292.9,18.5,72.7
26,1,2.95,292.9,18.5,74.3
26,2,3.25,292.9,18.5,74.3
26,3,3.4,292.9,18.5,74.3
26,4,3.55,292.9,18.5,74.3
26,5,3.4,292.9,18.5,74.3
26,6,3.15,292.9,18.5,74.3
26,7,3.45,292.9,18.5,74.3
26,8,3.85,292.9,18.5,74.3
26,9,4.05,292.9,18.5,74.3
26,10,2.45,292.9,18.5,74.3
26,11,2.05,292.9,18.5,74.3
26,12,3.15,292.9,18.5,74.3
26,13,4.6,292.9,18.5,74.3
26,14,4.9,292.9,18.5,74.3
26,15,5.875,292.9,18.5,74.3
