DayOfYear,Hour,foF2,Longitude,Latitude,F10.7
11,24,7.05,283.2,-12.0,65.9
12,1,6.8,283.2,-12.0,67.3
12,2,5.3,283.2,-12.0,67.3
12,3,4.2,283.2,-12.0,67.3
12,4,3.5,283.2,-12.0,67.3
12,5,5.6,283.2,-12.0,67.3
12,6,3.3,283.2,-12.0,67.3
12,7,2.8,283.2,-12.0,67.3
12,8,2.6,283.2,-12.0,67.3
12,10,2.9,283.2,-12.0,67.3
12,12,3.3,283.2,-12.0,67.3
12,13,4.913,283.2,-12.0,67.3
12,14,5.65,283.2,-12.0,67.3
12,15,6.05,283.2,-12.0,67.3
12,16,5.75,283.2,-12.0,67.3
12,17,5.513,283.2,-12.0,67.3
12,18,4.45,283.2,-12.0,67.3
12,19,5.15,283.2,-12.0,67.3
12,20,6.05,283.2,-12.0,67.3
12,21,6.313,283.2,-12.0,67.3
12,22,6.75,283.2,-12.0,67.3
12,23,6.65,283.2,-12.0,67.3
12,24,6.907,283.2,-12.0,67.3
13,1,7.2,283.2,-12.0,66.6
13,2,5.6,283.2,-12.0,66.6
13,3,4.3,283.2,-12.0,66.6
13,4,4.6,283.2,-12.0,66.6
13,5,5.4,283.2,-12.0,66.6
13,6,3.5,283.2,-12.0,66.6
13,7,2.8,283.2,-12.0,66.6
13,9,3.0,283.2,-12.0,66.6
13,12,3.375,283.2,-12.0,66.6
13,13,4.95,283.2,-12.0,66.6
13,14,5.313,283.2,-12.0,66.6
13,15,5.85,283.2,-12.0,66.6
13,16,6.05,283.2,-12.0,66.6
13,17,5.75,283.2,-12.0,66.6
13,18,5.45,283.2,-12.0,66.6
13,19,4.85,283.2,-12.0,66.6
13,20,5.407,283.2,-12.0,66.6
13,21,6.15,283.2,-12.0,66.6
13,22,6.6,283.2,-12.0,66.6
13,23,6.65,283.2,-12.0,66.6
13,24,6.65,283.2,-12.0,66.6
14,1,4.6,283.2,-12.0,67.8
14,2,5.8,283.2,-12.0,67.8
14,3,4.2,283.2,-12.0,67.8
14,4,3.1,283.2,-12.0,67.8
14,5,3.4,283.2,-12.0,67.8
14,6,3.5,283.2,-12.0,67.8
14,8,3.1,283.2,-12.0,67.8
14,12,3.4,283.2,-12.0,67.8
14,13,4.825,283.2,-12.0,67.8
14,14,4.907,283.2,-12.0,67.8
14,15,5.55,283.2,-12.0,67.8
14,16,5.85,283.2,-12.0,67.8
14,17,5.45,283.2,-12.0,67.8
14,18,4.9,283.2,-12.0,67.8
14,19,5.325,283.2,-12.0,67.8
14,20,6.15,283.2,-12.0,67.8
14,21,6.757,283.2,-12.0,67.8
14,22,7.85,283.2,-12.0,67.8
14,23,8.025,283.2,-12.0,67.8
14,24,7.1,283.2,-12.0,67.8
15,1,7.2,283.2,-12.0,67.3
15,2,6.9,283.2,-12.0,67.3
15,3,5.2,283.2,-12.0,67.3
15,4,4.1,283.2,-12.0,67.3
15,5,3.6,283.2,-12.0,67.3
15,6,4.7,283.2,-12.0,67.3
15,7,4.3,283.2,-12.0,67.3
15,8,3.6,283.2,-12.0,67.3
15,9,3.2,283.2,-12.0,67.3
15,10,2.7,283.2,-12.0,67.3
15,12,3.4,283.2,-12.0,67.3
15,13,4.725,283.2,-12.0,67.3
15,14,5.401,283.2,-12.0,67.3
15,15,5.75,283.2,-12.0,67.3
15,16,6.05,283.2,-12.0,67.3
15,17,4.45,283.2,-12.0,67.3
15,18,5.25,283.2,-12.0,67.3
15,19,5.313,283.2,-12.0,67.3
15,20,5.925,283.2,-12.0,67.3
15,21,6.413,283.2,-12.0,67.3
15,22,7.025,283.2,-12.0,67.3
15,23,7.45,283.2,-12.0,67.3
15,24,7.407,283.2,-12.0,67.3
16,1,7.0,283.2,-12.0,67.5
16,2,6.7,283.2,-12.0,67.5
16,3,5.6,283.2,-12.0,67.5
16,4,5.3,283.2,-12.0,67.5
16,5,5.0,283.2,-12.0,67.5
16,6,4.6,283.2,-12.0,67.5
16,7,4.8,283.2,-12.0,67.5
16,8,3.9,283.2,-12.0,67.5
16,10,2.9,283.2,-12.0,67.5
16,11,3.5,283.2,-12.0,67.5
16,12,3.5,283.2,-12.0,67.5
16,13,4.95,283.2,-12.0,67.5
16,14,5.801,283.2,-12.0,67.5
16,15,6.813,283.2,-12.0,67.5
16,16,6.15,283.2,-12.0,67.5
16,17,6.35,283.2,-12.0,67.5
16,18,6.425,283.2,-12.0,67.5
16,19,7.25,283.2,-12.0,67.5
16,20,7.35,283.2,-12.0,67.5
16,21,7.313,283.2,-12.0,67.5
16,22,6.75,283.2,-12.0,67.5
16,23,6.025,283.2,-12.0,67.5
16,24,5.85,283.2,-12.0,67.5
17,1,5.8,283.2,-12.0,66.4
17,2,5.6,283.2,-12.0,66.4
17,3,4.6,283.2,-12.0,66.4
17,4,3.5,283.2,-12.0,66.4
17,5,3.5,283.2,-12.0,66.4
17,6,5.2,283.2,-12.0,66.4
17,7,3.4,283.2,-12.0,66.4
17,8,3.1,283.2,-12.0,66.4
17,9,3.0,283.2,-12.0,66.4
17,12,3.0,283.2,-12.0,66.4
17,13,5.125,283.2,-12.0,66.4
17,14,5.65,283.2,-12.0,66.4
17,15,5.15,283.2,-12.0,66.4
17,16,6.05,283.2,-12.0,66.4
17,17,6.1,283.2,-12.0,66.4
