DayOfYear,Hour,foF2,Longitude,Latitude,F10.7
38,9,3.5,283.2,-12.0,
38,10,3.0,283.2,-12.0,
38,11,3.6,283.2,-12.0,
38,12,3.1,283.2,-12.0,
38,13,5.207,283.2,-12.0,
38,14,6.304,283.2,-12.0,
38,15,6.9,283.2,-12.0,
38,16,7.1,283.2,-12.0,
38,17,7.25,283.2,-12.0,
38,18,7.25,283.2,-12.0,
38,19,6.95,283.2,-12.0,
38,20,7.45,283.2,-12.0,
38,21,7.55,283.2,-12.0,
38,22,7.725,283.2,-12.0,
38,23,7.25,283.2,-12.0,
38,24,6.85,283.2,-12.0,
39,1,6.6,283.2,-12.0,
39,2,7.0,283.2,-12.0,
39,3,7.2,283.2,-12.0,
39,4,7.7,283.2,-12.0,
39,5,6.7,283.2,-12.0,
39,6,5.7,283.2,-12.0,
39,7,4.8,283.2,-12.0,
39,8,3.9,283.2,-12.0,
39,9,3.4,283.2,-12.0,
39,12,3.6,283.2,-12.0,
39,13,5.25,283.2,-12.0,
39,14,6.713,283.2,-12.0,
39,15,7.613,283.2,-12.0,
39,16,7.05,283.2,-12.0,
39,17,6.45,283.2,-12.0,
39,20,8.35,283.2,-12.0,
39,21,9.45,283.2,-12.0,
39,22,9.0,283.2,-12.0,
39,23,8.35,283.2,-12.0,
39,24,8.3,283.2,-12.0,
40,1,8.3,283.2,-12.0,
40,2,7.7,283.2,-12.0,
40,3,7.0,283.2,-12.0,
40,4,5.2,283.2,-12.0,
40,5,3.7,283.2,-12.0,
40,6,3.6,283.2,-12.0,
40,7,3.5,283.2,-12.0,
40,12,3.625,283.2,-12.0,
40,13,4.95,283.2,-12.0,
40,14,6.15,283.2,-12.0,
40,15,7.05,283.2,-12.0,
40,16,7.325,283.2,-12.0,
40,17,7.15,283.2,-12.0,
40,18,7.55,283.2,-12.0,
40,19,6.8,283.2,-12.0,
40,20,6.95,283.2,-12.0,
40,21,7.15,283.2,-12.0,
40,22,7.55,283.2,-12.0,
40,23,7.85,283.2,-12.0,
40,24,6.9,283.2,-12.0,
41,1,7.3,283.2,-12.0,
41,2,6.6,283.2,-12.0,
41,3,5.8,283.2,-12.0,
41,4,5.1,283.2,-12.0,
41,5,8.8,283.2,-12.0,
41,6,5.2,283.2,-12.0,
41,7,4.5,283.2,-12.0,
41,8,3.9,283.2,-12.0,
41,9,2.9,283.2,-12.0,
41,12,3.5,283.2,-12.0,
41,13,5.302,283.2,-12.0,
41,14,5.75,283.2,-12.0,
41,15,6.7,283.2,-12.0,
41,16,7.05,283.2,-12.0,
41,17,7.65,283.2,-12.0,
41,18,7.007,283.2,-12.0,
41,19,7.25,283.2,-12.0,
41,20,6.45,283.2,-12.0,
41,21,6.713,283.2,-12.0,
41,22,7.05,283.2,-12.0,
41,23,7.413,283.2,-12.0,
41,24,7.2,283.2,-12.0,
42,1,7.2,283.2,-12.0,
42,2,6.6,283.2,-12.0,
42,3,5.8,283.2,-12.0,
42,4,5.9,283.2,-12.0,
42,5,6.8,283.2,-12.0,
42,6,6.1,283.2,-12.0,
42,7,5.2,283.2,-12.0,
42,8,4.1,283.2,-12.0,
42,9,3.2,283.2,-12.0,
42,10,2.9,283.2,-12.0,
42,12,3.6,283.2,-12.0,
42,13,4.85,283.2,-12.0,
42,14,6.15,283.2,-12.0,
42,15,6.15,283.2,-12.0,
46,24,9.2,283.2,-12.0,
47,1,8.1,283.2,-12.0,
47,2,7.4,283.2,-12.0,
47,3,7.0,283.2,-12.0,
47,4,7.0,283.2,-12.0,
47,5,5.8,283.2,-12.0,
47,6,6.9,283.2,-12.0,
47,7,6.4,283.2,-12.0,
47,8,5.7,283.2,-12.0,
47,9,4.1,283.2,-12.0,
47,10,3.2,283.2,-12.0,
47,12,3.4,283.2,-12.0,
47,13,4.701,283.2,-12.0,
47,14,6.35,283.2,-12.0,
47,15,7.1,283.2,-12.0,
47,16,7.4,283.2,-12.0,
47,17,7.15,283.2,-12.0,
47,18,7.6,283.2,-12.0,
47,19,7.7,283.2,-12.0,
47,20,8.9,283.2,-12.0,
47,21,9.4,283.2,-12.0,
47,22,10.0,283.2,-12.0,
47,23,9.6,283.2,-12.0,
47,24,9.2,283.2,-12.0,
48,1,8.1,283.2,-12.0,
48,2,7.1,283.2,-12.0,
48,3,6.5,283.2,-12.0,
48,4,5.8,283.2,-12.0,
48,5,5.4,283.2,-12.0,
48,6,4.3,283.2,-12.0,
48,7,3.0,283.2,-12.0,
48,12,3.4,283.2,-12.0,
48,13,4.75,283.2,-12.0,
48,14,5.8,283.2,-12.0,
48,15,6.75,283.2,-12.0,
48,16,6.9,283.2,-12.0,
48,17,7.2,283.2,-12.0,
48,18,7.0,283.2,-12.0,
48,19,7.5,283.2,-12.0,
48,20,7.95,283.2,-12.0,
48,21,8.2,283.2,-12.0,
48,22,8.8,283.2,-12.0,
48,23,9.2,283.2,-12.0,
48,24,9.3,283.2,-12.0,
49,1,8.6,283.2,-12.0,
49,2,6.6,283.2,-12.0,
49,3,9.2,283.2,-12.0,
49,4,9.3,283.2,-12.0,
49,5,8.5,283.2,-12.0,
49,6,5.8,283.2,-12.0,
49,8,3.0,283.2,-12.0,
49,12,3.3,283.2,-12.0,
49,13,5.75,283.2,-12.0,
49,14,6.35,283.2,-12.0,
49,15,6.85,283.2,-12.0,
49,16,5.625,283.2,-12.0,
49,17,5.402,283.2,-12.0,
49,18,6.35,283.2,-12.0,
49,19,6.425,283.2,-12.0,
49,20,7.35,283.2,-12.0,
49,21,7.8,283.2,-12.0,
49,22,7.613,283.2,-12.0,
49,23,7.925,283.2,-12.0,
49,24,8.55,283.2,-12.0,
50,1,8.0,283.2,-12.0,
50,2,6.9,283.2,-12.0,
50,3,7.1,283.2,-12.0,
50,4,6.8,283.2,-12.0,
50,5,4.7,283.2,-12.0,
50,6,5.3,283.2,-12.0,
50,7,4.4,283.2,-12.0,
50,8,2.8,283.2,-12.0,
50,12,2.4,283.2,-12.0,
50,13,4.95,283.2,-12.0,
50,14,5.702,283.2,-12.0,
50,15,6.207,283.2,-12.0,
50,16,5.65,283.2,-12.0,
50,18,6.1,283.2,-12.0,
50,19,6.5,283.2,-12.0,
50,20,7.25,283.2,-12.0,
50,21,8.15,283.2,-12.0,
50,22,8.3,283.2,-12.0,
50,23,7.925,283.2,-12.0,
50,24,7.804,283.2,-12.0,
51,1,7.4,283.2,-12.0,
51,2,7.2,283.2,-12.0,
51,3,5.6,283.2,-12.0,
51,4,5.5,283.2,-12.0,
51,5,5.4,283.2,-12.0,
51,6,5.3,283.2,-12.0,
51,7,4.4,283.2,-12.0,
51,8,3.2,283.2,-12.0,
51,9,2.6,283.2,-12.0,
51,12,3.4,283.2,-12.0,
51,13,4.75,283.2,-12.0,
51,14,6.05,283.2,-12.0,
51,15,6.4,283.2,-12.0,
51,16,6.75,283.2,-12.0,
51,17,4.45,283.2,-12.0,
51,18,6.65,283.2,-12.0,
51,19,6.925,283.2,-12.0,
51,20,7.325,283.2,-12.0,
51,21,8.55,283.2,-12.0,
51,22,7.85,283.2,-12.0,
51,23,8.325,283.2,-12.0,
51,24,8.0,283.2,-12.0,
52,1,7.7,283.2,-12.0,
52,2,6.9,283.2,-12.0,
52,3,6.7,283.2,-12.0,
52,4,7.5,283.2,-12.0,
52,5,6.8,283.2,-12.0,
52,6,5.8,283.2,-12.0,
52,7,4.1,283.2,-12.0,
52,12,3.35,283.2,-12.0,
52,13,5.313,283.2,-12.0,
52,14,5.65,283.2,-12.0,
52,15,6.5,283.2,-12.0,
52,16,7.45,283.2,-12.0,
52,17,8.0,283.2,-12.0,
52,18,7.8,283.2,-12.0,
52,19,7.5,283.2,-12.0,
52,20,7.0,283.2,-12.0,
52,21,7.0,283.2,-12.0,
52,22,7.15,283.2,-12.0,
52,23,7.25,283.2,-12.0,
52,24,7.2,283.2,-12.0,
53,1,7.7,283.2,-12.0,
53,2,7.4,283.2,-12.0,
53,3,7.3,283.2,-12.0,
53,4,7.4,283.2,-12.0,
53,5,5.9,283.2,-12.0,
53,6,5.3,283.2,-12.0,
53,7,4.9,283.2,-12.0,
53,8,4.8,283.2,-12.0,
53,9,3.8,283.2,-12.0,
53,10,3.1,283.2,-12.0,
53,12,3.4,283.2,-12.0,
53,13,5.45,283.2,-12.0,
53,14,6.15,283.2,-12.0,
53,15,7.15,283.2,-12.0,
53,16,6.2,283.2,-12.0,
53,21,6.725,283.2,-12.0,
53,22,7.05,283.2,-12.0,
53,23,6.65,283.2,-12.0,
53,24,6.7,283.2,-12.0,
54,1,7.0,283.2,-12.0,
54,2,5.9,283.2,-12.0,
54,3,5.6,283.2,-12.0,
54,4,5.7,283.2,-12.0,
54,5,7.2,283.2,-12.0,
54,6,8.1,283.2,-12.0,
54,7,4.5,283.2,-12.0,
54,8,2.9,283.2,-12.0,
54,9,4.0,283.2,-12.0,
54,12,2.3,283.2,-12.0,
54,13,5.25,283.2,-12.0,
54,14,4.501,283.2,-12.0,
54,15,6.725,283.2,-12.0,
54,16,6.25,283.2,-12.0,
54,17,5.75,283.2,-12.0,
54,18,5.8,283.2,-12.0,
54,19,6.15,283.2,-12.0,
54,20,6.45,283.2,-12.0,
54,21,7.15,283.2,-12.0,
54,22,7.35,283.2,-12.0,
54,23,7.45,283.2,-12.0,
54,24,7.2,283.2,-12.0,
55,1,7.3,283.2,-12.0,
55,2,6.7,283.2,-12.0,
55,3,6.5,283.2,-12.0,
55,4,5.9,283.2,-12.0,
55,5,6.7,283.2,-12.0,
55,6,3.4,283.2,-12.0,
55,7,5.6,283.2,-12.0,
55,8,4.1,283.2,-12.0,
55,9,3.3,283.2,-12.0,
55,12,2.4,283.2,-12.0,
55,13,4.75,283.2,-12.0,
55,14,5.35,283.2,-12.0,
55,15,6.225,283.2,-12.0,
55,16,6.95,283.2,-12.0,
55,17,6.8,283.2,-12.0,
55,20,6.325,283.2,-12.0,
55,21,4.35,283.2,-12.0,
55,22,5.775,283.2,-12.0,
55,23,5.425,283.2,-12.0,
55,24,5.7,283.2,-12.0,
56,1,5.8,283.2,-12.0,
56,2,4.4,283.2,-12.0,
56,3,4.3,283.2,-12.0,
56,4,3.4,283.2,-12.0,
56,5,3.6,283.2,-12.0,
56,6,3.4,283.2,-12.0,
56,7,4.1,283.2,-12.0,
56,8,3.4,283.2,-12.0,
56,12,3.25,283.2,-12.0,
56,13,4.825,283.2,-12.0,
56,14,6.05,283.2,-12.0,
56,15,6.55,283.2,-12.0,
56,16,7.007,283.2,-12.0,
56,17,7.35,283.2,-12.0,
56,18,6.75,283.2,-12.0,
56,19,6.45,283.2,-12.0,
56,20,6.413,283.2,-12.0,
56,21,6.625,283.2,-12.0,
56,22,7.25,283.2,-12.0,
56,23,7.425,283.2,-12.0,
56,24,7.2,283.2,-12.0,
57,1,7.0,283.2,-12.0,
57,2,5.9,283.2,-12.0,
57,3,5.9,283.2,-12.0,
57,4,5.5,283.2,-12.0,
57,5,8.6,283.2,-12.0,
57,6,8.1,283.2,-12.0,
57,7,5.9,283.2,-12.0,
57,8,5.6,283.2,-12.0,
57,9,3.4,283.2,-12.0,
57,12,3.2,283.2,-12.0,
57,13,4.95,283.2,-12.0,
57,14,6.725,283.2,-12.0,
57,15,6.75,283.2,-12.0,
57,16,5.9,283.2,-12.0,
57,17,5.7,283.2,-12.0,
57,18,6.2,283.2,-12.0,
57,19,7.1,283.2,-12.0,
57,20,7.15,283.2,-12.0,
57,21,7.05,283.2,-12.0,
57,22,7.1,283.2,-12.0,
57,23,6.45,283.2,-12.0,
57,24,6.9,283.2,-12.0,
58,1,7.1,283.2,-12.0,
58,2,6.1,283.2,-12.0,
58,3,5.6,283.2,-12.0,
58,4,5.5,283.2,-12.0,
58,5,5.6,283.2,-12.0,
58,6,5.6,283.2,-12.0,
58,7,6.1,283.2,-12.0,
58,8,4.2,283.2,-12.0,
58,9,2.3,283.2,-12.0,
58,12,3.25,283.2,-12.0,
58,13,4.825,283.2,-12.0,
58,14,6.25,283.2,-12.0,
58,15,4.75,283.2,-12.0,
58,16,6.9,283.2,-12.0,
58,17,7.225,283.2,-12.0,
58,18,7.85,283.2,-12.0,
58,19,7.1,283.2,-12.0,
58,20,7.45,283.2,-12.0,
58,21,7.9,283.2,-12.0,
58,22,8.45,283.2,-12.0,
58,23,7.35,283.2,-12.0,
58,24,5.8,283.2,-12.0,
59,1,5.9,283.2,-12.0,
59,2,5.7,283.2,-12.0,
59,3,6.9,283.2,-12.0,
59,4,5.9,283.2,-12.0,
59,5,8.5,283.2,-12.0,
59,6,6.7,283.2,-12.0,
59,7,6.9,283.2,-12.0,
59,8,5.8,283.2,-12.0,
59,9,3.8,283.2,-12.0,
59,12,3.4,283.2,-12.0,
59,13,5.35,283.2,-12.0,
59,14,6.15,283.2,-12.0,
59,15,7.025,283.2,-12.0,
59,16,7.525,283.2,-12.0,
59,17,8.35,283.2,-12.0,
59,18,8.5,283.2,-12.0,
59,19,9.3,283.2,-12.0,
59,20,9.8,283.2,-12.0,
59,21,9.45,283.2,-12.0,
59,22,8.75,283.2,-12.0,
59,23,9.65,283.2,-12.0,
59,24,9.2,283.2,-12.0,
60,1,9.0,283.2,-12.0,
60,2,7.0,283.2,-12.0,
60,3,5.8,283.2,-12.0,
60,4,8.6,283.2,-12.0,
60,5,8.6,283.2,-12.0,
60,6,6.6,283.2,-12.0,
60,7,5.9,283.2,-12.0,
60,8,5.1,283.2,-12.0,
60,9,3.9,283.2,-12.0,
60,10,3.0,283.2,-12.0,
60,11,3.0,283.2,-12.0,
60,12,3.0,283.2,-12.0,
60,13,5.75,283.2,-12.0,
60,14,6.85,283.2,-12.0,
60,15,7.525,283.2,-12.0,
60,16,7.0,283.2,-12.0,
60,17,7.025,283.2,-12.0,
60,18,7.1,283.2,-12.0,
60,19,7.313,283.2,-12.0,
60,20,8.05,283.2,-12.0,
60,21,8.05,283.2,-12.0,
60,22,8.45,283.2,-12.0,
60,23,8.4,283.2,-12.0,
60,24,7.95,283.2,-12.0,
61,1,7.2,283.2,-12.0,
61,2,5.5,283.2,-12.0,
61,3,4.7,283.2,-12.0,
61,4,6.9,283.2,-12.0,
61,5,7.9,283.2,-12.0,
61,6,7.1,283.2,-12.0,
61,7,5.9,283.2,-12.0,
61,8,5.2,283.2,-12.0,
61,9,4.6,283.2,-12.0,
61,10,3.3,283.2,-12.0,
61,11,2.6,283.2,-12.0,
61,12,3.5,283.2,-12.0,
61,13,5.5,283.2,-12.0,
61,14,7.45,283.2,-12.0,
61,15,7.15,283.2,-12.0,
61,16,6.1,283.2,-12.0,
61,17,6.55,283.2,-12.0,
61,18,6.95,283.2,-12.0,
61,19,7.4,283.2,-12.0,
61,20,7.95,283.2,-12.0,
61,21,8.2,283.2,-12.0,
61,22,8.25,283.2,-12.0,
61,23,6.875,283.2,-12.0,
61,24,5.8,283.2,-12.0,
62,1,5.8,283.2,-12.0,
62,2,5.6,283.2,-12.0,
62,3,5.8,283.2,-12.0,
62,4,5.9,283.2,-12.0,
62,5,6.6,283.2,-12.0,
62,6,7.3,283.2,-12.0,
62,7,7.6,283.2,-12.0,
62,8,6.2,283.2,-12.0,
62,9,4.2,283.2,-12.0,
62,10,3.0,283.2,-12.0,
62,11,2.8,283.2,-12.0,
62,12,3.5,283.2,-12.0,
62,13,5.65,283.2,-12.0,
62,14,6.7,283.2,-12.0,
62,15,7.313,283.2,-12.0,
62,16,7.85,283.2,-12.0,
62,17,7.25,283.2,-12.0,
62,18,7.0,283.2,-12.0,
62,19,7.8,283.2,-12.0,
62,20,7.85,283.2,-12.0,
62,21,7.85,283.2,-12.0,
62,22,8.55,283.2,-12.0,
62,23,8.475,283.2,-12.0,
62,24,8.3,283.2,-12.0,
63,1,7.2,283.2,-12.0,
63,2,5.9,283.2,-12.0,
63,3,7.1,283.2,-12.0,
63,4,4.7,283.2,-12.0,
63,5,9.6,283.2,-12.0,
63,6,8.8,283.2,-12.0,
63,7,6.6,283.2,-12.0,
63,8,5.6,283.2,-12.0,
63,9,3.9,283.2,-12.0,
63,10,3.1,283.2,-12.0,
63,11,2.6,283.2,-12.0,
63,12,3.2,283.2,-12.0,
63,13,5.7,283.2,-12.0,
63,14,6.65,283.2,-12.0,
63,15,6.95,283.2,-12.0,
63,16,7.45,283.2,-12.0,
63,17,7.725,283.2,-12.0,
63,18,7.55,283.2,-12.0,
63,19,8.313,283.2,-12.0,
63,20,9.0,283.2,-12.0,
63,21,9.05,283.2,-12.0,
63,22,8.65,283.2,-12.0,
63,23,8.05,283.2,-12.0,
63,24,7.45,283.2,-12.0,
64,1,8.0,283.2,-12.0,
64,2,7.8,283.2,-12.0,
64,3,6.6,283.2,-12.0,
64,4,7.3,283.2,-12.0,
64,5,7.7,283.2,-12.0,
64,6,6.5,283.2,-12.0,
64,7,4.8,283.2,-12.0,
64,8,3.4,283.2,-12.0,
64,12,3.5,283.2,-12.0,
64,13,5.55,283.2,-12.0,
64,14,6.75,283.2,-12.0,
64,15,7.225,283.2,-12.0,
64,16,6.725,283.2,-12.0,
64,17,6.5,283.2,-12.0,
64,18,6.75,283.2,-12.0,
64,19,7.05,283.2,-12.0,
64,20,6.9,283.2,-12.0,
64,21,7.325,283.2,-12.0,
64,22,7.65,283.2,-12.0,
64,23,7.6,283.2,-12.0,
64,24,7.5,283.2,-12.0,
65,1,7.2,283.2,-12.0,
65,2,6.4,283.2,-12.0,
65,3,5.8,283.2,-12.0,
65,4,4.8,283.2,-12.0,
65,5,5.5,283.2,-12.0,
65,6,5.9,283.2,-12.0,
65,7,5.3,283.2,-12.0,
65,8,3.5,283.2,-12.0,
65,12,3.4,283.2,-12.0,
65,13,5.1,283.2,-12.0,
65,14,5.413,283.2,-12.0,
65,15,7.35,283.2,-12.0,
65,16,5.713,283.2,-12.0,
65,17,6.3,283.2,-12.0,
65,18,6.2,283.2,-12.0,
65,19,6.4,283.2,-12.0,
65,20,6.402,283.2,-12.0,
65,21,7.0,283.2,-12.0,
65,22,8.05,283.2,-12.0,
65,23,8.45,283.2,-12.0,
65,24,8.0,283.2,-12.0,
66,1,7.6,283.2,-12.0,
66,2,6.6,283.2,-12.0,
66,3,6.0,283.2,-12.0,
66,4,5.5,283.2,-12.0,
66,5,4.8,283.2,-12.0,
66,6,4.4,283.2,-12.0,
66,7,4.4,283.2,-12.0,
66,8,3.1,283.2,-12.0,
66,12,3.2,283.2,-12.0,
66,13,5.5,283.2,-12.0,
66,14,6.55,283.2,-12.0,
66,15,7.15,283.2,-12.0,
66,16,6.0,283.2,-12.0,
66,17,4.5,283.2,-12.0,
66,18,6.125,283.2,-12.0,
66,19,6.85,283.2,-12.0,
66,20,7.191,283.2,-12.0,
66,21,7.35,283.2,-12.0,
66,22,7.507,283.2,-12.0,
66,23,7.45,283.2,-12.0,
66,24,6.7,283.2,-12.0,
67,1,6.1,283.2,-12.0,
67,2,5.9,283.2,-12.0,
67,3,5.9,283.2,-12.0,
67,4,5.8,283.2,-12.0,
67,5,4.9,283.2,-12.0,
67,6,4.4,283.2,-12.0,
67,7,4.7,283.2,-12.0,
67,8,4.6,283.2,-12.0,
67,9,2.2,283.2,-12.0,
67,12,3.5,283.2,-12.0,
67,13,5.55,283.2,-12.0,
67,14,6.65,283.2,-12.0,
67,15,7.85,283.2,-12.0,
67,16,7.204,283.2,-12.0,
67,17,6.4,283.2,-12.0,
67,18,6.45,283.2,-12.0,
67,19,6.45,283.2,-12.0,
67,20,6.5,283.2,-12.0,
67,21,6.55,283.2,-12.0,
67,22,7.85,283.2,-12.0,
67,23,8.65,283.2,-12.0,
67,24,8.2,283.2,-12.0,
68,1,7.4,283.2,-12.0,
68,2,5.9,283.2,-12.0,
68,3,5.6,283.2,-12.0,
68,4,5.9,283.2,-12.0,
68,5,6.1,283.2,-12.0,
68,6,5.6,283.2,-12.0,
68,7,4.4,283.2,-12.0,
68,8,2.9,283.2,-12.0,
68,12,3.5,283.2,-12.0,
68,13,5.2,283.2,-12.0,
68,14,6.013,283.2,-12.0,
68,15,6.725,283.2,-12.0,
68,16,7.2,283.2,-12.0,
68,17,7.625,283.2,-12.0,
68,18,7.394,283.2,-12.0,
68,19,7.15,283.2,-12.0,
68,20,7.05,283.2,-12.0,
68,21,7.05,283.2,-12.0,
68,22,8.05,283.2,-12.0,
68,23,8.15,283.2,-12.0,
68,24,8.3,283.2,-12.0,
69,1,8.0,283.2,-12.0,
69,2,6.7,283.2,-12.0,
69,3,5.7,283.2,-12.0,
69,4,5.7,283.2,-12.0,
69,5,6.6,283.2,-12.0,
69,6,4.2,283.2,-12.0,
69,7,3.5,283.2,-12.0,
69,12,3.4,283.2,-12.0,
69,13,4.95,283.2,-12.0,
69,14,5.825,283.2,-12.0,
69,15,6.204,283.2,-12.0,
69,16,7.125,283.2,-12.0,
69,17,7.207,283.2,-12.0,
69,18,7.35,283.2,-12.0,
69,19,6.95,283.2,-12.0,
69,20,7.475,283.2,-12.0,
69,21,7.85,283.2,-12.0,
69,22,7.75,283.2,-12.0,
69,23,7.25,283.2,-12.0,
69,24,7.35,283.2,-12.0,
70,1,7.3,283.2,-12.0,
70,2,6.7,283.2,-12.0,
70,3,6.6,283.2,-12.0,
70,4,6.4,283.2,-12.0,
70,5,5.7,283.2,-12.0,
70,6,5.6,283.2,-12.0,
70,7,5.7,283.2,-12.0,
70,8,4.9,283.2,-12.0,
70,9,2.4,283.2,-12.0,
70,12,3.4,283.2,-12.0,
70,13,4.95,283.2,-12.0,
70,14,5.55,283.2,-12.0,
70,15,6.05,283.2,-12.0,
70,18,7.55,283.2,-12.0,
70,19,6.45,283.2,-12.0,
70,20,6.55,283.2,-12.0,
70,21,6.825,283.2,-12.0,
70,22,7.25,283.2,-12.0,
70,23,7.45,283.2,-12.0,
70,24,7.1,283.2,-12.0,
71,1,5.8,283.2,-12.0,
71,2,5.4,283.2,-12.0,
71,3,8.8,283.2,-12.0,
71,4,8.5,283.2,-12.0,
71,5,8.7,283.2,-12.0,
71,6,5.8,283.2,-12.0,
71,7,5.6,283.2,-12.0,
71,8,5.3,283.2,-12.0,
71,12,3.5,283.2,-12.0,
71,13,5.15,283.2,-12.0,
71,14,6.15,283.2,-12.0,
71,15,6.85,283.2,-12.0,
71,16,7.05,283.2,-12.0,
71,17,7.95,283.2,-12.0,
71,18,7.45,283.2,-12.0,
71,19,7.05,283.2,-12.0,
71,20,7.05,283.2,-12.0,
71,21,7.725,283.2,-12.0,
71,22,8.45,283.2,-12.0,
71,23,9.65,283.2,-12.0,
71,24,9.3,283.2,-12.0,
72,1,6.9,283.2,-12.0,
72,2,7.5,283.2,-12.0,
72,3,8.4,283.2,-12.0,
72,4,10.8,283.2,-12.0,
72,5,5.9,283.2,-12.0,
72,6,7.1,283.2,-12.0,
72,7,7.2,283.2,-12.0,
72,8,5.9,283.2,-12.0,
72,9,4.3,283.2,-12.0,
72,10,3.1,283.2,-12.0,
72,12,3.6,283.2,-12.0,
72,13,5.7,283.2,-12.0,
72,14,6.15,283.2,-12.0,
72,15,7.15,283.2,-12.0,
72,16,7.4,283.2,-12.0,
72,18,6.4,283.2,-12.0,
72,20,6.45,283.2,-12.0,
72,21,6.75,283.2,-12.0,
72,22,6.575,283.2,-12.0,
72,23,6.75,283.2,-12.0,
72,24,6.45,283.2,-12.0,
73,1,5.8,283.2,-12.0,
73,2,4.7,283.2,-12.0,
73,3,4.7,283.2,-12.0,
73,4,5.1,283.2,-12.0,
73,5,4.0,283.2,-12.0,
73,6,4.6,283.2,-12.0,
73,7,4.8,283.2,-12.0,
73,8,4.0,283.2,-12.0,
73,12,2.9,283.2,-12.0,
73,13,5.325,283.2,-12.0,
73,14,6.35,283.2,-12.0,
73,15,6.925,283.2,-12.0,
73,16,7.5,283.2,-12.0,
73,17,6.9,283.2,-12.0,
73,19,6.5,283.2,-12.0,
73,20,6.8,283.2,-12.0,
73,21,6.2,283.2,-12.0,
73,22,8.25,283.2,-12.0,
73,23,7.8,283.2,-12.0,
73,24,8.2,283.2,-12.0,
74,1,7.9,283.2,-12.0,
74,2,7.2,283.2,-12.0,
74,3,6.9,283.2,-12.0,
74,4,6.7,283.2,-12.0,
74,5,7.1,283.2,-12.0,
74,6,6.6,283.2,-12.0,
74,7,5.9,283.2,-12.0,
74,8,5.1,283.2,-12.0,
74,9,4.0,283.2,-12.0,
74,10,3.1,283.2,-12.0,
74,11,3.1,283.2,-12.0,
74,12,3.8,283.2,-12.0,
74,13,5.6,283.2,-12.0,
74,14,6.65,283.2,-12.0,
74,15,7.3,283.2,-12.0,
74,16,7.9,283.2,-12.0,
74,17,8.0,283.2,-12.0,
74,18,8.2,283.2,-12.0,
74,19,7.6,283.2,-12.0,
74,20,7.2,283.2,-12.0,
74,21,7.25,283.2,-12.0,
74,22,6.9,283.2,-12.0,
74,23,7.15,283.2,-12.0,
74,24,7.2,283.2,-12.0,
75,1,6.5,283.2,-12.0,
75,2,5.7,283.2,-12.0,
75,3,4.6,283.2,-12.0,
75,4,5.3,283.2,-12.0,
75,5,5.2,283.2,-12.0,
75,6,5.6,283.2,-12.0,
75,7,5.9,283.2,-12.0,
75,8,5.1,283.2,-12.0,
75,9,4.2,283.2,-12.0,
75,10,3.0,283.2,-12.0,
75,11,2.8,283.2,-12.0,
75,12,2.9,283.2,-12.0,
75,13,5.55,283.2,-12.0,
75,14,6.025,283.2,-12.0,
75,15,6.625,283.2,-12.0,
75,16,8.1,283.2,-12.0,
75,17,7.6,283.2,-12.0,
75,18,7.3,283.2,-12.0,
75,19,7.45,283.2,-12.0,
75,20,7.75,283.2,-12.0,
75,21,7.9,283.2,-12.0,
75,22,5.85,283.2,-12.0,
75,23,6.9,283.2,-12.0,
75,24,5.8,283.2,-12.0,
76,1,4.7,283.2,-12.0,
76,2,8.6,283.2,-12.0,
76,3,4.2,283.2,-12.0,
76,4,5.8,283.2,-12.0,
76,5,7.1,283.2,-12.0,
76,6,6.3,283.2,-12.0,
76,7,5.9,283.2,-12.0,
76,8,5.9,283.2,-12.0,
76,9,4.3,283.2,-12.0,
76,11,4.1,283.2,-12.0,
76,12,4.7,283.2,-12.0,
76,13,5.95,283.2,-12.0,
76,14,7.6,283.2,-12.0,
76,15,8.0,283.2,-12.0,
76,16,9.1,283.2,-12.0,
76,17,9.2,283.2,-12.0,
76,18,9.8,283.2,-12.0,
76,19,10.6,283.2,-12.0,
76,20,10.2,283.2,-12.0,
76,21,9.9,283.2,-12.0,
76,22,10.35,283.2,-12.0,
76,23,8.35,283.2,-12.0,
76,24,5.6,283.2,-12.0,
77,1,5.9,283.2,-12.0,
77,2,5.6,283.2,-12.0,
77,3,4.7,283.2,-12.0,
77,4,5.7,283.2,-12.0,
77,5,10.3,283.2,-12.0,
77,6,7.6,283.2,-12.0,
77,7,7.2,283.2,-12.0,
77,8,5.8,283.2,-12.0,
77,9,4.3,283.2,-12.0,
77,12,3.5,283.2,-12.0,
77,13,5.75,283.2,-12.0,
77,14,6.85,283.2,-12.0,
77,15,7.6,283.2,-12.0,
77,16,7.6,283.2,-12.0,
77,18,6.7,283.2,-12.0,
77,19,7.5,283.2,-12.0,
77,20,8.2,283.2,-12.0,
77,21,9.15,283.2,-12.0,
77,22,9.6,283.2,-12.0,
77,23,6.55,283.2,-12.0,
77,24,5.9,283.2,-12.0,
78,1,3.1,283.2,-12.0,
78,2,4.7,283.2,-12.0,
78,3,4.8,283.2,-12.0,
78,4,5.2,283.2,-12.0,
78,5,5.5,283.2,-12.0,
78,6,4.6,283.2,-12.0,
78,7,5.3,283.2,-12.0,
78,8,4.9,283.2,-12.0,
78,9,4.3,283.2,-12.0,
78,10,2.9,283.2,-12.0,
78,12,3.4,283.2,-12.0,
78,13,5.65,283.2,-12.0,
78,14,7.05,283.2,-12.0,
78,15,6.05,283.2,-12.0,
